()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
KSVK(0)<Speaker>KSVK</Speaker>||<黑屏2><BIN>82</BIN><BGM>BGM_Hello</BGM>:Are you sure you're not attending the ball? +It's a rare opportunity to leave your work behind and experience something new.
DP12(0)<Speaker>DP-12</Speaker><通讯框>;KSVK(0)||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>They really can't spare me at Logistics. Besides, your evening dresses have already been made. It's too late for me to start preparing for it.</color> +<color=#00CCFF>Oh right, your dress has just arrived. I've put it in your room. Remember to try it on when you have time.</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:Hm. +Are you sure...that's my size? +I can't possibly fit in that.
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>Did you send the wrong measurements?</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:I couldn't have. I sent them my default factory specs. +I wonder if there's still time for alterations. 
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>The ball is in two days, right?</color> +<color=#00CCFF>I think the Commander ordered all the fabric in bulk.</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:Yes, I also heard that QBU-88 had just enough to finish all the dresses, so she probably can't make another one for me... +What should I do? I really can't fit into that dress, but everyone will be in formal dress that day...
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>Is there any other way?</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:I don't have another evening dress. I doubt anyone else would have one lying around either. +I would be a party pooper for showing up in my usual clothes, wouldn't I?
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>Don't you have a smaller body in the depot?</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:I do, but I've switched back to my old body because that size wasn't practical for the recent battles.
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>Maybe give that a go? It could come in useful now.</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:I suppose that's the only possible solution.
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||:<color=#00CCFF>Don't worry, I'm sure it'll work out.</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:Huh?
DP12(0)<Speaker>DP-12</Speaker>;KSVK(0)||<黑屏1>:<color=#00CCFF>Nothing. Just try on the dress with that body. I'll wait for your good news.</color>
KSVK(9)<Speaker>KSVK</Speaker>||<SE1>AVG_tele_disconnect</SE1><BIN>89</BIN><BGM>BGM_Empty</BGM><黑屏2>:It's a perfect fit. +Could this be divine grace? So God does listen to prayers every now and then.
KSVK(9)<Speaker></Speaker>||<BGM>BGM_Room</BGM>:She closes the door of the depot carefully, then she hears a set of footsteps coming her way.
AR15(3)<Speaker>ST AR-15</Speaker>;KSVK(9)||:Who's there?
AR15(3);KSVK(9)<Speaker>KSVK</Speaker>||:Huh...?
AR15(3)<Speaker>ST AR-15</Speaker>;KSVK(9)||:Uh, since the alarm didn't go off, you must have been granted clearance.
