()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>381</BIN> <BGM>GF_Cafe</BGM>:小邪神将敷衍做好的蔬菜沙拉端给了美杜莎。
Medusa(0)<Speaker>美杜莎</Speaker>||:是蔬菜沙拉，好健康哦！+这新鲜的蔬菜，鲜艳的水果，加上小邪神的摆盘，真的是绝配！+小邪神是记得我之前说想吃清爽的食物吗？
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:随、随便做的，不要多想！
Medusa(4)<Speaker>美杜莎</Speaker>||:嘿嘿，那我就开动啦！
()||<SE1>AVG_tableware</SE1>:美杜莎用塑料刀叉吃起了沙拉。
Medusa(0)<Speaker>美杜莎</Speaker>||:好吃！清新的蔬菜搭配了我喜欢的酱汁，谢谢你哦，小邪神。
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:根本没什么难度嘛。
()||:美杜莎的目光落到了手中的塑料刀叉上。
Medusa(0)<Speaker>美杜莎</Speaker>||:小邪神，还记得之前你买给我的那个塑料联络袋吗？+就是那个画了只小狗，还写着“小狗”的那个。
Jashinchan(0)<Speaker>邪神酱</Speaker><Position>0,100</Position>;Medusa(0)||:记得啊，难怪这些塑料刀叉有股让人怀念的味道。
Jashinchan(0)<Position>0,100</Position>;Medusa(0)<Speaker>美杜莎</Speaker>||:当时班里的男孩子都嘲笑我的联络袋，说闻上去臭臭的，而且还写着小狗……+是小邪神帮我教训了他们。
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>;Medusa(0)||:……咳，毕竟是我买的东西，才不准有人说不好！
Jashinchan(3)<Position>0,100</Position>;Medusa(4)<Speaker>美杜莎</Speaker>||:谢谢你啊，小邪神。
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>;Medusa(4)||:干、干嘛啦？！
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:突然这么肉麻……
Medusa(0)<Speaker>美杜莎</Speaker>||:我只是想起来，这些年小邪神保护了我那么多次，我好像一直没有说过谢谢呢。
Jashinchan(3)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:那些小事我才不会在意。
Medusa(0)<Speaker>美杜莎</Speaker>||:不是哦，不管是多么显而易见的事，如果不好好说出来的话，就无法将自己的心情传递给对方。
Jashinchan(0)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:……
Medusa(0)<Speaker>美杜莎</Speaker>||:好啦好啦，我要去打工了。+小邪神也要加油哦！
Jashinchan(0)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:知道了。
()||:美杜莎拉开包，将所有的信用卡和现金都放在桌上，然后离开了小邪神饭店。
Medusa(4)<Speaker>美杜莎</Speaker>||:再见啦，小邪神。
Jashinchan(4)<Speaker>邪神酱</Speaker><Position>0,100</Position>||:喂，哪里要这么多钱啊！
()||<黑屏1>:小邪神追出饭店，美杜莎却没了踪影。
