()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>313</BIN>:……此时此刻。
()||<BGM>GF_Swim_Marnie</BGM>:萨卡洛夫辖区，酒吧。+尼古拉唾沫横飞地讲述着自己这一年来的经历，柳芭老妈始终静静听着，没有发表一点看法。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:……怎么不说话，柳芭老妈？
()||:见他说完，柳芭老妈轻蔑地笑了笑，示意丹尼尔推自己去休息。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:嘿，丹尼尔，好久不见。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>;NPC-NervousMan(1)||:尼古拉先生，好久不见。
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:不愧是我看中的小弟，这么快就混到帮柳芭老妈推轮椅的地位了。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>;NPC-NervousMan(1)||:没能继续为您做事真的非常遗憾。+不过跟着柳芭老妈之后，我确实大有收获，起码再也没有搞砸过任务了。
NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:……+那还真是可喜可贺啊。
()||<SE1>AVG_Wheelchair</SE1><黑屏1><BGM>BGM_Empty</BGM>:丹尼尔推着柳芭老妈离开了。+身后尼古拉热情洋溢的讲解还在继续。
()||<黑屏2><BIN>97</BIN><Night><BGM>BGM_stage10</BGM>:……柳芭老妈的卧室外。+沉默一路的柳芭老妈终于开口了。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老妈</Speaker>||:……丹尼尔，你怎么看？
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:我认为尼古拉先生可能是被骗局套牢了……
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老妈</Speaker>;NPC-Bodyguard1(0)||:哼，一目了然。
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:要我去跟他说的那位收藏家玛姬小姐“谈谈”吗？
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老妈</Speaker>;NPC-Bodyguard1(0)||:先去调查她的底细。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:尼古拉先生刚刚提起的时候，我已经派人去查了。
()||<SE1>ClothingUp</SE1>:丹尼尔恭敬地递上平板。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:确实底细非常不干净。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老妈</Speaker>||:……人形？
()||<SE1>AVG_File_Put</SE1>:柳芭老妈冷笑一声，放下了平板。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老妈</Speaker>||:那就好办了。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||<黑屏1>:明白，我明天就带几个人去。
()||<关闭蒙版><黑屏2><BIN>313</BIN>:……翌日。+基恩酒吧。+尼古拉站在一片狼藉的酒吧中有些恍惚。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker><Shake>0.1</Shake>||:……玛姬是个欺诈师？+不可能！
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:塔奇拉画廊可是我跟着一起办起来的，它的所有手续都是合法合规的。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>;NPC-NervousMan(0)||:那你试试操作自己账上的资金？
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:……
()||<SE1>AVG_whitenoise</SE1>:尼古拉打开了自己的平板，但却发现所有的资金都无法操作。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:早上明明还能……+一定是因为过了交易时间，明早就能用了。
NPC-Bodyguard1(0)<Speaker>丹尼尔</Speaker>||:……+我为您的损失感到抱歉，尼古拉先生。
()||<SE1>AVG_footsteps_woodfloor</SE1>:丹尼尔微微致礼，便带着律贼们离开了酒吧。
()||<SE1>Stop_AVG_loop</SE1><BGM>BGM_Empty</BGM>：偌大的大厅，只剩下尼古拉坐在吧台上，玛姬喝过的酒杯翻倒在桌沿。+他怔怔地拿起了酒杯，上面还残留着玛姬的口红印。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:那个女人……难道从一开始就在骗我……+……
()||:在空无一人的大厅里，尼古拉低声笑了出来。
NPC-NervousMan(3)<Speaker>尼古拉</Speaker>||:好啊，玛姬……+竟然能骗到我……+从来没有人，能骗过我尼古拉……
()||:尼古拉大笑着将酒杯按在了自己的嘴唇上。
NPC-NervousMan(3)<Speaker>尼古拉</Speaker>||<SE1>Rope</SE1>:有趣的女人……+我倒要看看，下次你还能不能骗到我！
()||:尼古拉顺势倒在了吧台上，开始期待起了下一次和玛姬的见面。
()||<黑屏1>:
