()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Hume_TheCircularRuins</BGM><BIN>534</BIN><SE1>AVG_wind_grass</SE1><Night><SE1>AMB_Garden_Loop</SE1><黑屏2>:...안개 속에서 걸어나오니 밤의 장막이 드리워져 있었다.+가로등 몇 개가 부스스 눈을 떠 미약하나마 길의 윤곽을 비추었다.+엘마와 레네트는 어둠 속에서 흐릿한 길을 따라 걸었다.
Erma(17)<Speaker>엘마</Speaker>||<SE1>Stop_AVG_loop</SE1>:날이 왜 갑자기 어두워졌지? 서머 가든은 언제나 낮일 줄 알았는데.
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(17)||:그건 갑자기 왜?
NPC_Stevens520(0)<Position>0,60</Position>;Erma(13)<Speaker>엘마</Speaker>||:그냥, 여기는 뭐든지 작동 방식이 너무 뜬금없는 느낌이라.
NPC_Stevens520(1)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(13)||:...그건 서머 가든을 관리하는 게 너라서 그런 거야.+넌 메모리 정리할 줄도 모르는 인형이잖아! 서머 가든의 기후나 조명 관리 같은 건 신경도 안 쓰지!
NPC_Stevens520(1)<Position>0,60</Position>;Erma(24)<Speaker>엘마</Speaker>||:내가 한 거였구나, 그럼 말이 되네.
NPC_Stevens520(1)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(24)||:......
NPC_Stevens520(1)<Position>0,60</Position>;Erma(20)<Speaker>엘마</Speaker>||:화내지 마, 내가 선물 하나 줄게.+짠~ 서머 가든의 조명 관리 권한이야. 이걸로 너 스스로 불을 켤 수 있어!
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(20)||:그냥 시간을 낮으로 바꾸면 되잖아.
Erma(19)<Speaker>엘마</Speaker>||:설정하는 법 까먹었어.
NPC_Stevens520(1)<Speaker>레네트</Speaker><Position>0,60</Position>||:......
()||<黑屏1><SE1>AVG_Camera_Focus</SE1>:
()<Speaker></Speaker>||<黑屏2><CGDelay>0.3</CGDelay><关闭蒙版>:레네트는 끓어오르는 충동을 억누르면서 조명을 켰다.
Erma(13)<Speaker>엘마</Speaker>||:국왕 폐하란 게 누구일까?
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(13)||:몰라, 내가 떠나기 전에는 서머 가든에 그런 건 없었어.
NPC_Stevens520(0)<Position>0,60</Position>;Erma(17)<Speaker>엘마</Speaker>||:미라벨이 가짜로 마네킹이라도 세워 둔 거 아닐까? 우리한테 심술부리려고.
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(17)||:...그건 아닐 거야. 규칙을 어기면서까지 우리한테 앙갚음할 녀석은 아니야.
NPC_Stevens520(0)<Position>0,60</Position>;Erma(17)<Speaker>엘마</Speaker>||:그럼 그 국왕 폐하란 건 엄마의 유산일까?+엄마가 살아있을 때는 그런 거 없었잖아.
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(17)||:나도 몰라, 한번 만나봐야 알겠지.
Erma(13)<Speaker>엘마</Speaker>||:응...
()<Speaker></Speaker>||<SE1>AVG_wind_grass</SE1>:둘은 조용히 걸었다. 레네트는 표정을 보지 않아도 엘마의 생각을 짐작할 수 있었다.
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>||:묻고 싶은 거 있으면 그냥 말해.+어차피 네가 지금까지 한 바보 질문이 이미 어린이 백과사전 3권쯤은 되니까, 지금 하나 더 한다고 달라질 건 없어.
NPC_Stevens520(0)<Position>0,60</Position>;Erma(17)<Speaker>엘마</Speaker>||:......+대체 누가 우리를 이렇게 만들었을까?+분명 다 같이 언제나 즐겁게 서머 가든에서 지낼 수 있었을 텐데...
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(17)||:다 너무 갑작스럽게 일어난 일이야. 내가 서머 가든을 떠날 때 박사는 아직 연구를 계속하고 있었지.+내가 돌아왔을 땐 모든 게 사라지고 니달리만 남아있었어.
NPC_Stevens520(0)<Position>0,60</Position>;Erma(17)<Speaker>엘마</Speaker>||:니달리...
NPC_Stevens520(0)<Speaker>레네트</Speaker><Position>0,60</Position>;Erma(17)||:니달리는 줄곧 우리를 돌봐 주고 박사가 가장 신뢰했던 사람이야.+내가 군에서 퇴역했을 때 가장 먼저 연락해 준 게 그 사람이었어.+너를 찾아와서 박사의 유산을 계승하라고 말해 준 것도.
NPC_Stevens520(0)<Position>0,60</Position>;Erma(13)<Speaker>엘마</Speaker>||:......
