()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_ev2412_tranquility</BGM><SE1>AVG_wind_grass</SE1><BIN>812</BIN><黑屏2>:화이트존, 프랑크푸르트의 어느 광장.
()<Speaker></Speaker>||:이른 아침, 하늘은 어둡고, 먹구름이 잔뜩 뒤덮여 있었다. 만신창이가 된 광장 주변엔 추모하러 온 유가족들로 가득했다.+간소한 기념비들이 세워져, 그 위엔 희생자들의 이름이 하나하나 새겨져 있었다.
()<Speaker></Speaker>||:장교로 보이는 몇몇 인물들이 가까운 곳에 서서, 전사한 장병들의 군번줄과 유품을 오열하는 유가족에게 하나씩 전달하고 있었다.
()<Speaker></Speaker>||:어느 나이가 많은 유가족은, 희생자가 생전에 부치지 못한 편지를 뜯은 뒤 그 자리에서 혼절했고,군의관들이 재빨리 응급처치를 하고 구급차에 실려갔다.
()<Speaker></Speaker>||:대령 계급장을 단 사람이 시간을 보고서, 광장 중앙의 연단 위로 올라가, 간단히 마이크 테스트를 한 뒤 추모사를 읊기 시작했다.
()<Speaker>대령</Speaker>||:우리는 오늘 프랑크푸르트에서 목숨 바쳐 싸운 위대한 전사들과, 이 잔혹한 전쟁에서 목숨을 잃은 국민들...+그리고, 이번 전투에서 마지막 순간까지 분투한 지휘관을 기리기 위해 이 자리에 모였습니다.+도시를 수호하기 위해 용감히 희생한 그들의 정신을 기립니다. 이 도시는 이들의 전훈을 기억할 것이며, 시민들은 그들의 이름을 찬송하리라. 내 뒤의 불꽃이 꺼지는 날까지.
()<Speaker></Speaker>||<SE1>AVG_Cloak_Whoosh</SE1>:대령이 옆으로 몸을 비키자 그의 뒤에서 불꽃이 솟아올랐다.+천연가스 파이프에 직접 연결된 그 불꽃은, 비가 와도 꺼지지 않을 것이다.+인류 문명이 이어지는 한, 영원히 타오를 영웅의 불꽃이었다.
()<Speaker>대령</Speaker>||:프랑크푸르트는 그대들과 함께 하리라.+아멘.
()<Speaker>시민들</Speaker>||:아멘.
()<Speaker></Speaker>||:사람들 중 후드를 쓰고 얼굴을 가린 여성만이 이 추모에 동참하지 않았다.+그녀가 느낀 건 슬픔이 아니라 끝없는 분노였다. 그녀는 어깨를 떨며 이를 악물었다.
NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||<SE1>Rope</SE1>:멋대로 지껄이고 있어...+시신을 찾아내지도 못했면서 이딴 말이나...+정말...
NPC_TT33(2)<Speaker>토카레프</Speaker>||:카리나 씨...
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:카리나가 감정을 주체하지 못할 것 같자, 토카레프가 카리나의 손을 잡아주었다.+자신의 상태를 자각한 카리나는 눈을 감고 애써 진정하려 했다.
NPC_Kalina_OL(4)<Speaker>카리나</Speaker><Position>0,-90</Position>||:...고마워, 토카레프.+어서 가자.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>9</BIN>:
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>86</BIN>:카리나와 토카레프는 광장을 떠나 인적 드문 골목으로 향했다.+그곳에는 전 그리폰 소속 인형 셋이 그들을 기다리고 있었다.
CZ805(0)<Speaker>CZ-805</Speaker>||:후우~ 아깐 조마조마했어~
CZ805(0);NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||:미안, 몹쓸 꼴을 보여줬네.
C14(0)<Speaker>C14</Speaker>;NPC_Kalina_OL(0)<Position>0,-90</Position>||:어차피 카린은 지휘관이 걱정돼서 그런 거잖아.+뛰어나가서 그 군인 뺨이라도 때렸다면, 난 오히려 잘했다고 했을 걸~
Six12(0)<Speaker>Six12</Speaker>;NPC_Kalina_OL(0)<Position>0,-90</Position>||:네! 아주 정상인 반응이에요!
Six12(0);NPC_Kalina_OL(3)<Speaker>카리나</Speaker><Position>0,-90</Position>||:고마워...+나랑... 지휘관님을 도와주기로 해서.
C14(0)<Speaker>C14</Speaker>;NPC_Kalina_OL(3)<Position>0,-90</Position>||:섭섭한 소리하기는~ 어젯밤에 다시 만났을 때 우리 다 같이 도와주기로 했잖아~+지휘관은 분명 무사할 거야.
C14(0);NPC_Kalina_OL(3)<Speaker>카리나</Speaker><Position>0,-90</Position>||:응! 분명 그럴 거야.
NPC_TT33(2)<Speaker>토카레프</Speaker>;NPC_Kalina_OL(3)<Position>0,-90</Position>||:이번엔 저도 돕긴 했지만, 시간이 촉박해서 이렇게 셋밖에 데리고 나올 수 없었어요... 인원이 조금 더 많으면 좋을 텐데...
NPC_Kalina_OL(3)<Speaker>카리나</Speaker><Position>0,-90</Position>||:괜찮아. 이걸로도 충분하니까.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:카리나는 진정하고 인형 넷과 함께 앞으로의 계획을 토론했다.
NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||<BGM>10213</BGM>:토카레프, 이제부터 너는 정찰과 지시 전달을 맡아줘.+C14는 사거리가 긴 편이니까 원거리 지원을 담당하고,+Six12랑 CZ-805는 돌입과 화력 지원을 담당해줘.
()<Speaker>일동</Speaker>||:라저.
NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||<SE1>ClothingUp</SE1>:그럼 계속해서 목표 지점으로 이동하자.+지도 표시상으로는 12시 방향에 있어.
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:
()||<黑屏1>:
()<Speaker></Speaker>||<SE1>AVG_Team_Running</SE1><黑屏2><CGDelay>0.4</CGDelay><BIN>207</BIN>:
()<Speaker></Speaker>||:이들은 토카레프가 파악한 신호 위치를 따라 프랑크푸르트 화이트존과 그린존의 경계에 도착했다.+이곳은 이미 버려진 지 오래된 주차장으로, GPS 신호가 마지막으로 멈춘 장소였다.
C14(0)<Speaker>C14</Speaker>||:으음... 진짜 여기 맞아?+겉보기엔 특별한 점은 딱히 없어 보이는데, 여기에 지휘관의 단서가 있을까?
NPC_TT33(1)<Speaker>토카레프</Speaker>;C14(0)||:겉보기엔 특별할 게 없어 보여도, 여긴 관할 구역 내 모든 의료 시설로부터 가장 먼 곳에 있어요.+전시 상황에는 모든 의료 차량이 중앙에 징집되어 운용되기 때문에, 개별 의료 시설에 소속되지 않아요.+그러니까 여기는 거리가 똑같이 다 머니까 도난 차량이 마지막으로 어느 시설에서 나왔는지 알 수가 없겠죠. 이 위치는 분명히 아주 신경 써서 고른 위치가 분명해요.
NPC_TT33(1);NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||:......
NPC_TT33(02)<Speaker>토카레프</Speaker>||:<color=#A9A9A9>카리나 씨 얼굴이 왜 저렇게 심각하지?</color>
CZ805(0)<Speaker>CZ-805</Speaker>||:그렇게 들으니까, 정말 지휘관이 할법한 일이긴 하네.
Six12(0)<Speaker>Six12</Speaker>||:여러분, 저길 봐요.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:Six12가 가리킨 방향을 바라보자, 그들 10시 방향에는 몇 대의 경찰차가 빨간색과 파란색 경광등을 켜고선 어느 주차 칸을 차단선으로 둘러싸고 있었다.+하지만 지금 카리나가 있는 위치에선 경찰들이 분주히 움직이는 뒷모습만 보일 뿐, 유의미한 정보는 파악할 수 없었다.
NPC_Kalina_OL(0)<Speaker>카리나</Speaker><Position>0,-90</Position>||:C14, 저쪽에 뭐 보여?
C14(0)<Speaker>C14</Speaker>||:음... 위에서 보니까 의료 차량 한 대가 둘러싸였어. 우리가 찾는 그 차인지는 아직 모르겠는데.+경찰이 이렇게 발이 빠른가?
