()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑点2><BIN>448</BIN><BGM>GF_22W_BGM_3</BGM>:...아베르누스, 서탑. 탑 외 플랫폼 구역.
()||:서탑 입구에서 니토가 차례대로 걸어나와, 초연이 자욱한 플랫폼을 가로질러, 불똥에 타들어가는 알 수 없는 파편들 위를 넘고, 동탑으로 걸어갔다.+어느 엄폐물 근처에, 아키텍트와 게이저가 쓰려져 있었다. 팔이나 다리가 잘린 채, 두 눈은 빛을 잃고 어두웠다.+나르시스가 잔해 근처에 천천히 내려서서, 오만방자하게 웃었다.
Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:그리폰의 똥개들아, 일어나서 계속 놀자고!
()||<SE1>AVG_Door_Hit</SE1>:게이저는 한 발에 걷어차여, 시커멓게 타버린 비행기에 부딪히고 바닥에 떨어져 먼지 구름을 일으켰다.
Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:왜 안 움직여?+그렇게 약골이야? 이 쓸모없는 쓰레기들!
()||<SE1>AVG_Cut_Watermelon</SE1>:부유검이 떠올라, 수술칼처럼 떨어졌다, 아키텍트 다리의 생체 모방 피부가 조각조각 벗겨져 금속 골격과 내부 부품을 드러냈다.
Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:캬하하하, 어디 더 건방 떨어봐! 더 저항해 보라고!
()||<SE1>AVG_Tinnitus</SE1>:아무 반응이 없어도, 나르시스는 점점 물이 올라 부유검을 더 세차게 휘둘러 마구마구 썰었다.
()||<SE1>AVG_21Winter_Phone_Crash</SE1>:카직! 어색한 쇠붙이의 마찰음. 부유검 한 자루가 끼여버린 모양이었다.
Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:엉?
()||:아키텍트의 몰골은 이미 원형을 알아볼 수 없게 됐지만, 등의 생체 모방 골격이 유난하게 단단하여, 부유검 한 자루가 척추 틈새에 끼어 움직이지 못해, 나르시스가 아무리 신호를 보내도 꿈쩍 안 했다.
Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:이 빌어먹을 쓰레기!+크아아아아아!!!
Narciss(2)<Position>0,-100</Position><同时置暗><Speaker></Speaker>||:분노에 발광하는 그녀가 플랫폼 구석에 웅크려 있던 니토들에게 고개를 돌렸다.
Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:너! 와서 부유검을 뽑아내!
Nyto(1)<Speaker>검은 니토</Speaker>||:앗... 네...
()||:지명당한 검은 니토는 하는 수 없이 벌벌 떨면서 아키텍트의 척추에 박힌 채 진동하는 부유검에 다가갔다.+그녀가 온 힘을 쥐어짜내 당겨봤지만, 부유검을 뽑아내질 못했다.
Nyto(1)<Speaker>검은 니토</Speaker>||:죄송합니다, 나르시스 언니...
Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:너도 쓰레기야!
()||<SE1>AVG_Cut_Watermelon</SE1>:나르시스가 버럭 화를 내자, 부유검이 회오리처럼 플랫폼을 휩쓸고, 그 위의 군사장비들이 휘말리고, 니토 몇 명이 산채로 토막 났다.+플랫폼 위의 니토들은 바닥에 바싹 엎드렸고, 서탑 입구의 니토들은 나갈지 말지 주저했다.
()||<SE1>AVG_tinnitus_0</SE1>:부웅... 바람을 가르던 부유검이 갑자기 공중에 굳었다.
Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:뭐야!?
()||:나르시스는 더 길길이 날뛰었지만, 그 부유검들은 공중에 고정된 채 꿈쩍 안했다.
()||<SE1>AVG_21Winter_Phone_Crash</SE1>:다음 순간, 항상 위풍을 과시하던 부유검 몇 자루가 가루처럼 깨져, 나르시스의 휘둥그레진 눈 앞에서 바닥에 쏟아졌다.
Narciss(0)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:......
()||<SE1>ClothingUp</SE1><SE1>AVG_Walk</SE1>:이때, 동탑 밖의 니토들이 일제히 길을 열었다.+우아한 모습이 그 사이를 지나서 플랫폼 위에 나타났다.
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>||<SE1>Stop_AVG_loop</SE1>:나르시스, 쓰레기를 늘리지 말거라.
Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:흥, 좀 실컷 놀게 해주면 어디 덧나?
()||:네메아란은 난장판인 플랫폼 위를 훑어보고, 침묵으로 위압했다.+나르시스는 남은 부유검 몇 자루를 한 뭉치로 모아 등 뒤에 숨겼다, 그 중 몇 자루에선 핏 방울이 떨어졌다.
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>||:나르시스, 네게 새로운 임무를 내리마.
NPC-Nemhran(0)<Position>0,30</Position>;Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:숨어있는 그리폰 버러지들을 잡는 거?
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>;Narciss(1)<Position>0,-100</Position>||:아니.+너의 임무는 지금부터 플랫폼 위를 지키며 한 발짝도 떨어지지 않는 거다.
NPC-Nemhran(0)<Position>0,30</Position>;Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:재미 없어!
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>;Narciss(1)<Position>0,-100</Position>||:...아버님의 뜻이다.+걱정 마렴, 금방 또 플랫폼에 손님이 올 테니, 그때 또 실컷 놀려무나.
NPC-Nemhran(0)<Position>0,30</Position>;Narciss(1)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:몇 명 오는데?
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>;Narciss(1)<Position>0,-100</Position>||:그건 모르지, 하나일 수도 있고, 한 무리일 수도 있지.
NPC-Nemhran(0)<Position>0,30</Position>;Narciss(2)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:얼마나 오든 다 여기서 썰어 눕혀 줄 거야!
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>;Narciss(2)<Position>0,-100</Position>||:맘껏 즐기렴, 생쥐는 죽기 직전의 모습이 가장 재미 있으니.+그 시간을 늘릴지 말지도 다 네 선택이란다.
Narciss(0)<Position>0,-100</Position><Speaker>나르시스</Speaker>||:좋지!!!+여길 잘 지키면 아버님이 칭찬해줘?
()||:나르시스가 눈을 반짝였다.+네메아란은 무덤덤한 눈빛으로 그녀를 바라봤다.
NPC-Nemhran(0)<Position>0,30</Position><Speaker>네메아란</Speaker>||:지키고 나면 알게 될 거란다.
()||:이때, 플랫폼 위의 모든 니토들은 컨셔스 파노라마로 새로운 지시를 받았다.
()<Speaker>네메아란</Speaker>||:<color=#00CCFF>동탑 로비에서 대기하거라.</color>
()||:니토들은 곧바로 손 안의 물건을 내려놓고 동탑 안으로 우르르 들어갔다.
