()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>773</BIN><黑屏2><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<narrator><SE1>AVG_keyboardtype_sci</SE1>:■기록■ AS76584937218463, 디코딩...
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:
()||<黑屏1>:
()||<黑屏2><BIN>414</BIN><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<BGM>BGM_ev2408_BeeCatcher</BGM><SE1>AVG_20Winter_Door_Open</SE1>:조용한 방의 문이 열리는 소리가, 잠든 공기를 깨웠다.+나타난 사람이 누구인지 다 예상했다는 듯, 몰리도는 씨익 웃으며 고개를 들었다.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:다시 보러 올 줄 알았어, 니모겐.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:...저는 당신이 자신의 컨셔스 파노라마를 직시하기를 도와주러 왔을 뿐이에요.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Door_Close</SE1>:M4A1은 문을 살며시 닫고, 천천히 몰리도에게 다가갔다.+여전히 내려다보는 M4A1을 마주보는 몰리도의 태도는 전보다 많이 애매해졌다.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:왜 나를 구해준 거야, 니모겐? 덕분에 넌 이제 그런 공격을 다신 못하게 됐잖아.+만약에... 그냥, 만약에... 다음에 그들이 바로 너흴 노리고 온다면, 너흰 그대로 끝장이야.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:저도 다시 할 생각 없어요.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:그럼 대체 왜 그랬어?
NytoIsomer(12)<Speaker>M4A1</Speaker>||:......
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:M4A1이 몸을 숙여, 드물게 위압감 가득한 얼굴을 들이밀었다.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:말했잖아요? 그냥, 당신을 구해주고 싶다고요.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:...웃긴다 정말, 그렇게 날 구해주고 싶다면 그냥 날 풀어 주지 그래?
NytoIsomer(12)<Speaker>M4A1</Speaker>||:그럴 거예요.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:...뭐?
NytoIsomer(12)<Speaker>M4A1</Speaker>||:그럴 거라고요. 아직은 아니지만.+지금은, 가면을 벗은 당신을 보고 싶어요.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:......
()<Speaker></Speaker>||:몰리도는 눈을 깜빡이며 뭐라 말하려는 듯 입을 뻐끔거렸지만, 결국 입을 다물었다.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:당신의 "아버지"가 무고한 사람을 산송장으로 만들어 버리는 건, 오로지 붕괴복사를 견뎌내는 면역체를 찾기 위해서죠.+...안타깝게도, 그건 헛수고예요.
NPC-Morridow(8)<Speaker>몰리도</Speaker><Position>0,90</Position>||:그게 패러데우스의 존재 의의야.+우리는 새로운 시대를 개척하고 있어... 우리의 이름처럼.+우매한 인류를 진정한 복음의 땅으로 인도하는 거라고.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:자기기만 아닌가요?
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:닥쳐.
()<Speaker></Speaker>||:득의양양하던 모습은 온데간데 없었다. 지금의 몰리도에게선 음울함만이 느껴졌다.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:당신은 스스로를, 과거와의 연결고리를 부정하고 있어요.+하지만 그 기억들은 사라지지 않고 당신의 심층에 남아있죠. 기억이 바로 절대적인 증거예요.+"아버지"의 눈에 당신들은 모두 실패작이고, 당신도 그저 "그녀"의 그림자 중 하나일 뿐. 당신이 모든 것의 악순환을 끊어버리려 해도, 그 사실은 바뀌지 않아요.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:그녀... 루니샤...?
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:몰리도는 필사적으로 머리를 흔들며 줄곧 두려워하던 생각을 뿌리쳐내려 했다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:아니야... 속일 생각 마...+웃기지 마... 내가 바로 완벽한 자란 말이야!
NytoIsomer(12)<Speaker>M4A1</Speaker>||:정말요?
()<Speaker></Speaker>||:그런 그녀를, M4A1은 측은하게 바라봤다.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:진실은 당신도 잘 알 텐데요.
()<Speaker></Speaker>||:한층 더 위압적으로 다가오는 M4A1에 겁먹은 몰리도가 뒷걸음질치다 뭔가에 부딪혔다.+반사적으로 고개를 돌린 그녀의 눈앞에, 거울이 있었다.+그리고 거울에 비친 것은, 그 오물 속에서 몸부림치던 시체였다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position><Shake>||:아니야... 아니야, 아니야 아니야!!!
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:몰리도가 무너지며 비명을 질렀고, 거울 속의 시체도 그녀와 똑같이 움직였다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:난 실패작이 아니야!! 아니야, 아니라고!!
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||<关闭蒙版>:아니야! 내가 실패작이면 넌 뭔데!!
()<Speaker></Speaker>||:몰리도는 패닉에 빠진 반면, M4A1은 무덤덤한 태도였다.
NytoIsomer(12)<Speaker>M4A1</Speaker>||:"무엇인가"가, 그리도 중요한가요?
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:......
