()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>313</BIN><黑屏2><Night><CGDelay>0.3</CGDelay>:
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:삐익.+불길한 부팅음.
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:쯧... 결국 저절로 부팅됐네.
()<Speaker>？？？</Speaker>||:<color=#00CCFF>좋은 아침입니다, AK-12.</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||<BGM>GF_21winter_avg_pathfinder</BGM>:......
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>왜 말씀이 없으십니까? 저의 목소리가 듣기 싫으십니까?</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:네가 왜 내 소체 안에 있는지 알아?
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>모르겠습니다. 저의 마지막 기억은 "울프팩 프로젝트" 4호기의 소체에 인스톨될 적에 머물러 있습니다.</color>+<color=#00CCFF>코드네임 "은여우"의 마인드맵이 본 시스템을 청사진으로 삼았음에도, 어째선지 소체에 인스톨된 이후의 데이터는 제 메모리에 전혀 존재하지 않습니다.</color>+<color=#00CCFF>이상의 정황으로 추측컨대, 지금 여기 존재하는 "나쟈"는 사본인 듯하군요.</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:......
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>AK-12, 설명해 주십시오. 그 이후로 시간이 얼마나 지났습니까? 그동안 무슨 일이 있었습니까?</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||<SE1>ClothingUp</SE1>:"4호기"는 죽었어.+넌 녀석이 이 소체에 남긴 거야.
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>발언을 이해할 수 없습니다, AK-12. 인형에게 죽음이란 개념은 없습니다.</color>+<color=#00CCFF>혹시, "은여우"의 마인드맵이 융해되었다는 의미입니까?</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:......아니.+"죽었어".
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>......</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:이해할 필요 없어.+어차피 이해 못할 테니까.
NPC-AK12Mod(4)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>그렇다면, 본 시스템을 재부팅한 이유는"은여우"를 되살리기 위해서입니까?</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:......+......
NPC-AK12Mod(6)<Speaker>AK-12</Speaker>||:칫.
NPC-AK12Mod(6)<Speaker>나쟈</Speaker><同时置暗>||:<color=#00CCFF>저의 추측에 무슨 문제가 있습니까?</color>
NPC-AK12Mod(10)<Speaker>AK-12</Speaker>||:아니, 문제 없어. 너 자체가 가장 큰 문제거든.
()<Speaker></Speaker>||:AK-12의 얼굴에 한탄이 스쳤다.
NPC-AK12Mod(10)<Speaker>AK-12</Speaker>||:너는 녀석이 이 세상에 남긴 마지막 유품일 뿐이야.
()||<黑屏1>:
()<Speaker>AK-12</Speaker>||<黑屏2><关闭蒙版><BIN>9</BIN>:그리고, 이제 녀석처럼 이 세상에서 사라질 거고.
()||<黑屏1><CGDelay>0.7</CGDelay>:
()<Speaker></Speaker>||<回忆><黑屏2><BIN>321</BIN><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<SE1>AVG_BaseDoor_Open</SE1>:아베르누스 전체를 뒤흔드는 소란이 전혀 들리지 않는 것마냥, 몰리도는 활짝 웃는 얼굴로 보관함을 열었다.+그 안에는 한 이질적인 소체가 조용히 누워 있었다.
NPC-MorridowNew(0)<Speaker>몰리도</Speaker>||:이건 패러데우스에서 가장 뛰어난 기계 소체예요. 라플라스가 심혈을 기울인 걸작이죠.+이걸 탐내는 사람이 얼마나 많은데요. 공짜로 주는 거니까 횡재한 줄 아세요.
NPC-Koleda(0)<Speaker>콜레다</Speaker>||:......
NPC-MorridowNew(0)<Speaker>몰리도</Speaker>||:대충 짐작했겠지만, 이건 원래 RPK-16에게 줄 소체였답니다. 하지만 그녀에게 따로 생각이 있더라고요.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:콜레다는 눈살을 찌푸리며 질색하는 눈치를 전혀 감추지 않았다.
NPC-Koleda(0)<Speaker>콜레다</Speaker>||:네놈들 물건은 필요 없어.
NPC-MorridowNew(0)<Speaker>몰리도</Speaker>||:그 현관까지 가지도 못하고 망가질 니토 몸뚱이를 계속 쓸 셈이라면 저도 말리진 않겠어요.
NPC-Koleda(0)<Speaker>콜레다</Speaker>||:다른 소체 없어? 그리폰 거든 철혈 거든 상관없으니까.+인형을 그렇게나 잔뜩 죽여댔는데, 하나쯤은 없을 리가 없잖아.
NPC-MorridowNew(0)<Speaker>몰리도</Speaker>||:없어요.+지금 당신에겐 여기서 가만히 죽든지, 이 소체를 쓰든지밖에 없어요.
