()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>240</BIN><BGM>BGM_DescartesInTheTheatre</BGM><SE1>AVG_2023Slow_Heart_Monitor1</SE1>:2049年 X月X日 柏林 奥贝斯坦祖宅
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:……
()||:那是个苦雨不歇的下午，在他的记忆里，最后的那几天，天气一直很糟糕。
()||<SE1>Stop_AVG_loop</SE1>:
()||<SE1>AVG_2023Slow_Heart_Monitor2</SE1>:他不大记得，自己在病床前站了多久，最开始，他似乎坐在床边，但从某个时间起，他已贴在那心电图的边缘，就只是这么看着那起伏的生命线，逐渐平滑低落，终无一丝波澜。
()||<SE1>Stop_AVG_loop</SE1>:
()||<SE1>AVG_2023Slow_Heart_Monitor3</SE1>:死亡最终还是亲手奉上了它的恶意。
()<Speaker>管家</Speaker>||:少爷，结束了，让他们做事吧。
()||<SE1>Stop_AVG_loop</SE1>:那些穿着白衣的人并不是天使，他们甚至都不是医生，面对手中消逝的生命，他们毫无尊敬，也不会像一般的从业者那样，对家属表达遗憾和尽力。
()<Speaker>医护人员</Speaker>||:先生，实验体已确认无生命体征，项目后续的实验方向可能需要重新规划……
NPC-Rudolf(1)<Speaker>奥贝斯坦</Speaker>||:我知道了。+教派那边……需要尽快选出新的人选，立即吩咐他们安排。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||<SE1>ClothingUp</SE1>:……可以交给我吗？父亲。
NPC-Rudolf(1)<Speaker>奥贝斯坦</Speaker>||:巴拉德？
()||:就像刚刚才注意到自己的小儿子站在一侧一般，奥贝斯坦那已见老态，却丝毫不浑浊的眼睛低垂了下去。+那个稚嫩的少年只是转过了身，面上是自信的微笑与恭敬。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:帕拉蒂斯的运作，姐姐还活着的时候，我就观摩了许多，各项流程我都清楚。+“圣女”的弟弟是个很方便的身份，目前只有我具备这项优势。+而且……最近我也在做些研究，虽然还远远赶不上拉普拉斯老师，但一定能帮上父亲的忙。
NPC-Rudolf(2)<Speaker>奥贝斯坦</Speaker>||:嚯……
()||:奥贝斯坦像是第一天认识自己的这个小儿子，目光中带着些许审视。
NPC-Rudolf(2)<Speaker>奥贝斯坦</Speaker>||:拙劣的模仿大人就到此为止吧，巴拉德，你只是个孩子。+也许是你姐姐的死，给你带来了太大的打击，但事到如今……
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>;NPC-Rudolf(2)||:我是认真的，父亲。+您知道我是认真的，而且确实觉得这样可行，否则不会浪费时间同我讲话。+只是，您从前对我的关注太少，不了解我是不是真的有这样的能力。
NPC-WilliamYoung(0);NPC-Rudolf(1)<Speaker>奥贝斯坦</Speaker>||<CGDelay>0.5</CGDelay>:
NPC-WilliamYoung(0);NPC-Rudolf(1)<Speaker>奥贝斯坦</Speaker>||:说下去。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>;NPC-Rudolf(1)||:就像我说的，父亲，您需要一个值得信赖的人掌管帕拉蒂斯。+其实最合适的人选是拉普拉斯老师，但她只在乎自己的研究，将教派交到她手上，她也只会任其自生自灭，那样的结果不是您愿意见到的。+我承认，我的年纪还不足以服众，但我可以先从辅佐老师做起，就像姐姐从前做的那样。+我会做得比她更好，因为我更聪明，而且知道该对谁低下头。
NPC-WilliamYoung(0);NPC-Rudolf(1)<Speaker>奥贝斯坦</Speaker>||:……像你这个年纪的孩子，巴拉德，这个时候应该在你姐姐身旁哭泣。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>;NPC-Rudolf(1)||:像我这个年纪的人，大多数还不理解死亡是什么意思，父亲。
NPC-WilliamYoung(0);NPC-Rudolf(0)<Speaker>奥贝斯坦</Speaker>||:在找到恰当的人选之前，我可以容许你胡闹片刻，但这是有限度的。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:谢谢，我不会让您失望的……父亲。
()||<SE1>ClothingUp</SE1>:男人只是略微颔首，审视的目光最后一次停留在病床上那具冰冷的尸体上，便转身离开了房间。
()||<黑点1><SE1>AVG_Door_Open_Close</SE1>:
()||<CGDelay>0.5</CGDelay>:
()<Speaker>医护人员</Speaker>||<黑点2>:关于实验体后续的处理……
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:……我会处理，当然，在交给拉普拉斯老师之前，需要……彻底的检查。+而且作为奥贝斯坦家的千金，姐姐需要举办隆重的葬礼和告别会，你不想在我们家的门扉上抹黑，对吧？
()<Speaker>医护人员</Speaker>||:当，当然！
()<Speaker>管家</Speaker>||:……少爷！
()||<SE1>Rope</SE1>:年老的管家发出惊呼的声音，跪下身去，慌张地捧起巴拉德的手。
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:……
()||:他低下头，沉默着，面无表情地看着自己的手。
()<Speaker>管家</Speaker>||:天哪……快拿绷带来！你们这群蠢猪！+您这是在哪搞的……
NPC-WilliamYoung(0)<Speaker>巴拉德</Speaker>||:……大概是实验器材，那些东西……都很，锋利。
()||<SE1>ClothingUp</SE1>:他将手重新握住，任由鲜血顺着掌纹淌下。+……只有蠢蛋，才会无意义的嚎哭。
()||<黑屏1>:
()||<黑屏2><回忆><BIN>534</BIN><BGM>BGM_Empty</BGM>:奥贝斯坦宅邸 花园
NPC-WilliamYoung(1)<Speaker>巴拉德</Speaker><Shake>||<BGM>BGM_AuguriesofInnocence</BGM>:嘶——
NPC-Lunasia(0)<Speaker>露尼西亚</Speaker>||:抱歉……砂砾和木屑嵌入肉里面了，我得先清污，之后才能包扎——
()||<SE1>ClothingUp</SE1>:露尼西亚拿起小镊子，一点一点地从他的伤口当中挑出杂质。+然而血肉牵连，露尼西亚下手再轻，也无法规避痛楚。
()||:尽管他努力忍耐，但还是不可避免地叫出声来。
