()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>528</BIN><narrator><BGM>GF_2022_Summer_Battle_1</BGM><Night>:“未来号”洲际列车 F09车厢
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:一地狼藉之中，窸窸窣窣，似有人影在这里闪烁。+在确认没有被人注意到之后，玛姬推着一辆尚且完好的零食小推车，从角落里走了出来。
ColtWalker(2)<Speaker>玛姬</Speaker>||:肉干还是巧克力？
()<Speaker></Speaker>||:同样从躲藏的地方冒出头来，凯瑟琳看着玛姬，脸上止不住地抽搐。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:现在哪有心情吃零食！
ColtWalker(1)<Speaker>玛姬</Speaker>||:不然你想怎么办？
()<Speaker></Speaker>||:玛姬直接坐到破烂的沙发上，撕开了一包饼干，仰躺着仿佛身处天堂。+假如背景不是破败的餐车的话。+艾尔玛跟在玛姬后面露出了头，一副生人勿进的冷淡模样。+凯瑟琳瞅了瞅艾尔玛，忍不住从玛姬推出来的小推车上磨出一包橄榄。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:……不然我们还是把她交出去吧。
ColtWalker(4)<Speaker>玛姬</Speaker>||:然后被外面的军队干掉？
Erma(0)<Speaker>艾尔玛</Speaker>||:你们一定要当着我的面讨论这个吗？
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:但就算我们不这么干，那些军队也正在一节一节破坏车厢啊！+我们能撑到什么时候？为什么我们不跟着一起跑到1号车厢去？
ColtWalker(3)<Speaker>玛姬</Speaker>||:目标太大容易被一锅端。+只听说过狩猎大象的，从来没听过狩猎蚂蚁的好吗？
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:……+那是因为大象比蚂蚁值钱！
()<Speaker></Speaker>||:玛姬白了她一眼。
ColtWalker(3)<Speaker>玛姬</Speaker>||:我们现在能做的只有保持体力、精力，然后双手合十……
ColtWalker(2)<Speaker>玛姬</Speaker>||:开始祈祷教官小姐大获全胜。
ColtWalker(2);NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:指望她的话……+这片木板是不是太小了点？+我感觉洪水已经要把我们淹没了……
ColtWalker(1)<Speaker>玛姬</Speaker>;NPC-Scalper(3)||:这不是我们经常经历的事情吗？+难道你觉得我们之前的木板就很大？
ColtWalker(1);NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:确实，我们不是在冒险就是在去冒险的路上。
ColtWalker(1)<Speaker>玛姬</Speaker>;NPC-Scalper(3)||:唯一不变的就是变化。
ColtWalker(1)<Speaker>玛姬</Speaker>||:唯一安全的就是追逐安全本身。
()<Speaker></Speaker>||:凯瑟琳深深地叹了口气。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:我命好苦。
ColtWalker(3)<Speaker>玛姬</Speaker>||:谁让我们摊上了那种主人呢。+最开始的签没抽好，一辈子都深受折磨。
ColtWalker(3);Erma(2)<Speaker>艾尔玛</Speaker>||:……你们的主人是什么人？
ColtWalker(2);NPC-Scalper(0)<Speaker>玛姬&凯瑟琳</Speaker><同时点亮>||:无可奉告。
ColtWalker(2);Erma(1)<Speaker>艾尔玛</Speaker>||:……+那告诉我，你知道的关于休谟博士的所有。
ColtWalker(4)<Speaker>玛姬</Speaker>;Erma(1)||:……你现在能付得起报酬？
ColtWalker(4);Erma(0)<Speaker>艾尔玛</Speaker>||:……挂柳德米拉账上。
ColtWalker(1)<Speaker>玛姬</Speaker>;Erma(0)||:噫，不生她气了？
ColtWalker(1);Erma(0)<Speaker>艾尔玛</Speaker>||:这是我和她之间的事，我会等她出现然后问个清楚。
Erma(0)<Speaker>艾尔玛</Speaker>||:你先告诉我你知道的部分。
ColtWalker(3)<Speaker>玛姬</Speaker>||<BGM>BGM_Empty</BGM>:唉……
()<Speaker></Speaker>||:玛姬叹了口气。
ColtWalker(3)<Speaker>玛姬</Speaker>||<BGM>GF_2022_Summer_AVG_2</BGM>:其实我也不太了解，毕竟又不是常客。+他确实来过我这里，不过不是买家，而是卖家。+他那时候寄售的商品是一项有关人形的自研技术。+商品描述也很奇怪，反倒叫我很有印象……+……“有关人形的科学，以人形为研究对象”。+当时我看了觉得还挺有兴趣的，就稍微翻了翻。
()<Speaker></Speaker>||:她沉吟了一会。
Erma(0)<Speaker>艾尔玛</Speaker>||:“……人形除了物理性能，更优秀的理应是人性的升格。”
ColtWalker(3)<Speaker>玛姬</Speaker>;Erma(0)||:我想想……好像有一段……+“如果是制造更强大的杀戮机器，那无需人的外形……”
ColtWalker(3);Erma(0)<Speaker>艾尔玛</Speaker>||:“……人形除了物理性能，更优秀的理应是人性的升格。”
ColtWalker(3)<Speaker>玛姬</Speaker>;Erma(0)||:对，就是这个。
ColtWalker(3);Erma(2)<Speaker>艾尔玛</Speaker>||:这个研究究竟是什么？
