()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
RO635-NoArmor(0)<Speaker>RO635</Speaker>||<BGM>GF_EV9_Story</BGM><黑屏2><BIN>607</BIN>:实验已经全部结束了，帕斯卡小姐，我将分析得出的报告和原始数据都放在这里了。
NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:……+搞不明白……还是搞不懂。+那女人和那个实习生到底做了什么导致的心智数据异常？+人形究竟是怎么突然变强的？人类在其中的影响因素又是什么？
RO635-NoArmor(3)<Speaker>RO635</Speaker>||:这样复杂的问题，您一时半会也无法解决，不如先吃饭吧。
NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1><震屏3>:唰——+帕斯卡一下站了起来。
NPC-Persica(8)<Speaker>帕斯卡</Speaker>||:给我把档案号206■15■■42■■的数据调出来。
RO635-NoArmor(0)<Speaker>RO635</Speaker>;NPC-Persica(8)||:调取这份档案需要经过审批同意，我现在为您提交流程吗？
RO635-NoArmor(0);NPC-Persica(8)<Speaker>帕斯卡</Speaker>||:这流程能比我命还长，你去启动我桌面上的快捷程序直接黑进去。
RO635-NoArmor(3)<Speaker>RO635</Speaker>;NPC-Persica(8)||:帕斯卡小姐，没有合法的手续擅自调动机密档案属于——
RO635-NoArmor(3);NPC-Persica(8)<Speaker>帕斯卡</Speaker>||:对了，还有那个实习生，别把人放跑了，我还有很多问题和实验需要这家伙配合！
RO635-NoArmor(0)<Speaker>RO635</Speaker>||:明白。+……
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:快点，我要的档案呢？！
RO635-NoArmor(0)<Speaker>RO635</Speaker>||:……+帕斯卡小姐，我想您已经不需要调取这份档案了。
RO635-NoArmor(0);NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:哈啊？
RO635-NoArmor(0)<Speaker>RO635</Speaker>;NPC-Persica(6)||:这份档案所记录的对象即将抵达您的实验室。
RO635-NoArmor(0);NPC-Persica(6)<Speaker>帕斯卡</Speaker>||<BGM>BGM_Empty</BGM>:……+M16呢？快去叫她把门抵住！
RO635-NoArmor(0)<Speaker>RO635</Speaker>;NPC-Persica(6)||:M16小姐已于15分钟前抵达了附近的酒吧。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:……
()<Speaker></Speaker>||<SE1>AVG_Door_Hit</SE1><controll_shake>%%type_id=2%%duration=3%%delay=0.1%%range=10</controll_shake>:咚！+办公室的大门被人一拳打飞。+一丝阳光照了进来，给实验室的陈列带来了些许天然感。
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||<SE1>AVG_footsteps_woodfloor</SE1>:好久不见啊，帕斯卡。+啧，你的实验室，还是跟垃圾场一样。
NPC-Persica(6)<Speaker>帕斯卡</Speaker><Shake>0.1</Shake>||<BGM>m_wv_title</BGM>:<size=50>干什么！</size>+这扇门可是特殊材质，你打算拿几个月的工资来还！
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||<SE1>Stop_AVG_loop</SE1>:这一拳只是捶坏了门，下一拳可不一定捶坏什么东西了。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:怎么，你想用我给你做的义肢毁掉我的实验室？+下次你的手再出事，休想我给你换义肢！
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:所以，我的人呢？
()<Speaker></Speaker>||:面对安洁似笑非笑的表情，帕斯卡只能强装镇定。+但从RO635的视角来看，帕斯卡的镇定几乎和被一拳打烂的大门一样摇摇欲坠。+所以，按照人形理智的判断，她做出了自己的选择。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:我研究的人形，你管我！+635号助理，送客！
RO635-NoArmor(0)<Speaker>RO635</Speaker>||<SE1>AVG_Card_Reader</SE1>:<color=#FFFF00>您好，系统正在升级中……</color>
NPC-Persica(6)<Speaker>帕斯卡</Speaker><Shake>0.1</Shake>||<SE1>Rope</SE1>:<size=50>635号助理！RO635！</size>+你、你装什么死！只有我有权限更新你的系统！
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:你慌了？+她们出了什么事？
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:我有什么好慌的？我只是进行了几场实验而已。+该去哪里找人还要问我吗？+你带的队伍，都跟你一样在伏特加里游泳！
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:实验？+你从非法实验到做合法实验也没几年吧？+怎么，就那么喜欢偷偷摸摸？
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:滚！你懂什么是科学！
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:我不懂科学，但我懂力学。
()<Speaker></Speaker>||:安洁莉娅看了看台面上被七零八落堆放起来的咖啡杯。
()<Speaker></Speaker>||<震屏3><SE1>AVG_Broken_Glass</SE1><SE1>AVG_Punch_Hit</SE1>:一拳下去……在力的作用下变成了粉状形态。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:……
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>;NPC-Persica(6)||:在实验室里，AR小队是你的作品。+但现在，她们是我的部下——我不容许任何人不经过我的同意就动我的人。+就算是你也一样，帕斯卡。
NPC-Ange(9)<Position>0,-70</Position>;NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:……哼。+我事先跟你说，你会同意吗？
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>;NPC-Persica(7)||:一般情况下，我不会同意。
NPC-Ange(9)<Position>0,-70</Position>;NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:<size=50>那不就得了！</size>
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>;NPC-Persica(6)||:但你的话，我会考虑。
NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:……
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:但这次不能就这么算了。
NPC-Ange(9)<Position>0,-70</Position>;NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:知道了，破坏大门的费用不从你那扣，下次给你换义肢我会好好打麻药，行了吧？
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>;NPC-Persica(7)||:就这样？
NPC-Ange(9)<Position>0,-70</Position>;NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:我都妥协了，你还想怎样……
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>;NPC-Persica(7)||:你上一次进食是什么时候？
NPC-Persica(7)<Speaker>帕斯卡</Speaker>||:啥……
RO635-NoArmor(0)<Speaker>RO635</Speaker>||:27小时前。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:……RO你！
RO635-NoArmor(0)<Speaker>RO635</Speaker>||<SE1>AVG_Card_Reader</SE1>:<color=#FFFF00>系统正在升级中……</color>
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:安洁晃了晃自己的胳膊。
NPC-Ange(9)<Speaker>安洁莉娅</Speaker><Position>0,-70</Position>||:8个小时后，大门口见。
NPC-Persica(6)<Speaker>帕斯卡</Speaker>||:……等等，为什么是8个小时……
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Punch_Hit</SE1><震屏3>:安洁莉娅靠近了一步，一记手刀。+眼看着帕斯卡就这样软软地倒了下去。
NPC-Persica(7)<Speaker>帕斯卡</Speaker><Shake>0.1</Shake>||:……下次……下次你的义肢取消……让……别人给你换……
()<Speaker></Speaker>||<SE1>AVG_XXS_kick</SE1><震屏3>:帕斯卡彻底失去了意识。
()<Speaker></Speaker>||:RO635的宕机还在继续。+她用眼角余光同情地目看了一眼帕斯卡和远去的安洁莉娅。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:等到一切回归平静，RO635简单监测了一下帕斯卡的生理数值，把她的睡袋上方的射灯调到最暗，然后走到放置实验资料的电脑边。
RO635-NoArmor(0)<Speaker>RO635</Speaker>||<SE1>AVG_Button_Click</SE1>:……那么，我宣布“迷笼”的三个实验全部结束。+之后，我会上传使用实验资料整理好的档案以及实验中采集到的有效数据。+以及——+记录，帕斯卡小姐认同了安洁小姐对AR小队带来的正面影响。+实验正式宣告结束。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:录下了简短的一句话，她将录音笔收好，并开始了最后的收尾工作。
()||<黑点1>:
