()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-MorridowNew(1)<Speaker>默莉朵</Speaker><通讯框>||<BIN>72</BIN><黑屏2><SE1>AVG_tele_connect</SE1><BGM>10220</BGM>:<color=#00CCFF>缇和布拉梅德失去信号。</color>+<color=#00CCFF>敌人闯入了指挥中心，信号已断，估计撑不到原定时间。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>艾希礼</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>顶楼已备好飞行器，配有全套救护设备。</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>父亲大人下达了新的指令。</color>+<color=#00CCFF>活捉尼莫金。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>艾希礼</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>时间恐怕不够……</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>有纱那。</color>+<color=#00CCFF>还有70层的东西。</color>
NPC-MorridowNew(1)<Speaker>默莉朵</Speaker><通讯框>;NPC-Nemhran(0)||:<color=#00CCFF>那谁去启动？</color>
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>0,100</Position><通讯框>||<黑屏1>:<color=#00CCFF>我。</color>
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><黑屏2><BIN>417</BIN>:空荡荡的蜂针控制中心，尼梅兰一个人站在屏幕前。
()<Speaker></Speaker>||:主屏幕上信息洪流滚动，另一侧的监控屏上，蒲公英摆脱了44层涅托的纠缠，冲上了45层。+涅托们接连中枪倒地，东塔的防线一点点被蚕食。+尼梅兰凝视着丹德莱的身影。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>0,100</Position>||<黑屏1>:露尼西亚，你回来了。
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:福音枢椎光芒闪烁。+……+……
()<Speaker></Speaker>||<黑屏2><BGM>10220</BGM><BIN>446</BIN>:东塔，44层。+附近的涅托忽然放弃了防守位置，齐齐冲向蒲公英小队。
G11Mod(0)<Speaker>G11</Speaker>||:诶，是错觉吗，为什么涅托变得更多了？+啊啊啊太多了，表情还那么一致，黑白格马赛克吗？！
()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_n</SE1>:砰——+AR15打出一枪，换了个位置。
AR15Mod(5)<Speaker>AR15</Speaker>||:快点上去，别被堵在这里！
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:HK416连连开枪，击倒两名涅托。+但又有十多名涅托向着她们狂奔而来。
HK416Mod(0)<Speaker>HK416</Speaker>||:她们的眼神只盯着一个人。+喂，丹德莱，你是涅托诱捕器吗？
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:我只是个弱小可怜又无助的AI，一定要保护好我哦。
AR15Mod(5)<Speaker>AR15</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:别玩了，上来！
()<Speaker></Speaker>||<BGM>BGM_23S_Winter_Night</BGM><黑屏2><BIN>569</BIN>:阿佛那斯 识底深湖
NPC-Ange(34)<Speaker>安娜</Speaker><Position>0,-50</Position>||:你不是我要找的人。
NPC-Ange(34)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:也许，我是来找你的人。
NPC-Ange(33)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:……为什么？
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:因为，我们以后会是并肩作战的战友。
NPC-Ange(37)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:……我？
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:对，我要找你回去。
NPC-Ange(33)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:……可是我根本不认识你。
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:你，现在是几几年？
NPC-Ange(33)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:2047。
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:……+那你在等谁？
NPC-Ange(34)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:等我的老师，我要告诉她我找到了答案。
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:什么答案？
NPC-Ange(33)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:老师问我“如果人生注定是一场徒劳，那么挣扎的意义究竟是什么？”
NPC-Ange(33)<Position>0,-50</Position>;NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||:那你的答案是？
NPC-Ange(35)<Speaker>安娜</Speaker><Position>0,-50</Position>;NPC-SCAR-L(0)||:我将用一生，来回答这个问题。
NPC-SCAR-L(3)<Speaker>艾莉安娜</Speaker>||:……你做到了。
()<Speaker></Speaker>||:艾莉安娜靠近了安娜，牵起了她的手。
NPC-SCAR-L(0)<Speaker>艾莉安娜</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:虽然我不知道，我为什么会在这里。+你又为什么会在这里。+但是，我会带着你，一起寻找回去的路。
()<Speaker></Speaker>||<黑屏2><BGM>10220</BGM><BIN>417</BIN>:……阿佛那斯，东塔，帕拉蒂斯指挥中枢。
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:一个坏消息，一个好消息，想听哪个？
AR15Mod(0)<Speaker>AR15</Speaker>;NytoIsomer(3)||:……坏消息。
AR15Mod(0);NytoIsomer(3)<Speaker>丹德莱</Speaker>||:真过分，我决定先告诉你好消息。+我看见艾莉安娜了，也看见吸引她前进的那个东西了。
AR15Mod(0)<Speaker>AR15</Speaker>;NytoIsomer(3)||:那另一个消息？
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:我说话她听不见。+原来这里——
()<Speaker></Speaker>||:丹德莱指着那个特殊的装置。
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:连着整座塔。+整座塔能操控全部的涅托，将所有涅托控制在那里。+而那里……不知为何能带走艾莉安娜。
AR15Mod(0)<Speaker>AR15</Speaker>;NytoIsomer(3)||:汇报指挥官吧。
AR15Mod(0);NytoIsomer(3)<Speaker>丹德莱</Speaker>||:我就知道那个人的底层有问题。+如果我没记错，那个时候，遗迹署是拆成两个了吧？+也许……她们真的可能有某种联系。+现在我们能做的，就是关闭它。
UMP45Mod(0)<Speaker>UMP45</Speaker>;NytoIsomer(3)||:艾莉安娜她们是在70层出现定位异常的。
NytoIsomer(3)<Speaker>丹德莱</Speaker>||:嗯，我们去那里。
()||<黑屏1>:
