()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<CGDelay>0.7</CGDelay><SE1>AVG_NightVision_Start</SE1><睁眼><BGM>BGM_ev2412_Yaroslavna</BGM><BIN>685</BIN>:
()<Speaker></Speaker>||:托卡列夫的视觉系统缓慢重启，模糊的光点逐渐汇聚成清晰的画面。+她发现自己正躺在艾莫号指挥室的角落，身上盖着一条略显陈旧的毛毯。舱内的照明只开了应急灯，昏黄的光线让整个空间显得格外安静。
()<Speaker></Speaker>||:不远处，格琳娜的背影出现在主控台前。指挥室的电脑屏幕散发着幽蓝的光芒，照亮了她疲惫却专注的面容。
()<Speaker></Speaker>||<SE1>AVG_21Winter_Click_Keyboard</SE1>:格琳娜的手指在键盘上快速移动，专心致志地浏览着什么。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:托卡列夫尝试坐起身，关节处传来轻微的机械摩擦声。格琳娜立刻转过头，看到托卡列夫醒来，立即放下手中的工作，快步走了过来。
NPC_Kalina_OL(3)<Speaker>格琳娜</Speaker><Position>0,-90</Position>||:你醒了！感觉怎么样？系统运行正常吗？
NPC_TT33(2)<Speaker>托卡列夫</Speaker>||:报告，系统运行正常……+只是还有些……迟滞。
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:托卡列夫坐直身体，手部关节发出轻微的咔嗒声，她轻轻活动了一下手臂，确认各项机能恢复正常。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:格琳娜在她身旁蹲下，脸上写满了担忧和歉意。
NPC_Kalina_OL(0)<Speaker>格琳娜</Speaker><Position>0,-90</Position>||:托卡列夫，真的非常抱歉。+我不该那么鲁莽地启动你……+心智紊乱的情况又出现了对吧？这都是我的错。
()<Speaker></Speaker>||:托卡列夫注视着格琳娜疲惫的面容，轻轻摇了摇头。
NPC_TT33(1)<Speaker>托卡列夫</Speaker>||:不，格琳娜小姐，这与您的做法无关。+类似的情况在指挥官行动前就已经出现过了。+请不要自责。+我……很好。
()<Speaker></Speaker>||:格琳娜松了口气，但眼中的担忧并未完全消散。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:她伸手拨开托卡列夫额前的几缕头发，像照顾一个病中的孩子。
NPC_Kalina_OL(0)<Speaker>格琳娜</Speaker><Position>0,-90</Position>||:如果再出现异常，一定要告诉我。+我们可以返回城里，找专业维修人员检查。
()<Speaker></Speaker>||:托卡列夫的目光扫过指挥室，注意到各处控制台上闪烁的指示灯和运行中的屏幕。这与他们离开时艾莫号完全断电的状态明显不同。
NPC_TT33(2)<Speaker>托卡列夫</Speaker>||:艾莫号的电源……我记得已经被切断了。+您是怎么重新启动系统的？
()<Speaker></Speaker>||:格琳娜的脸上露出一丝得意的微笑，仿佛暂时忘记了疲惫。
