()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><CGDelay>0.8</CGDelay>:
()<Speaker></Speaker>||<BIN>563</BIN><SE1>AVG_21Winter_Open_Light</SE1><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<BGM>BGM_TheUniverse-TheWheelofFortune</BGM><CGDelay>1</CGDelay><narrator>:尊敬的拉普拉斯妖大人+“塔罗天堂”游戏中大阿尔卡纳状态汇报
()<Speaker></Speaker>||:
M4 SOPMOD IITarot(3)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
M4 SOPMOD IITarot(3)<Speaker>愚者</Speaker><Position>0,250</Position>||:【已死亡】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
NPC-202406Status(0)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
NPC-202406Status(0)<Speaker>魔术师</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
NPC-202406Status(0)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
NPC-202406Status(0)<Speaker>女祭司</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
M1851NTarot(3)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
M1851NTarot(3)<Speaker>女皇</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
NPC-Tarot_Blade(0)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
NPC-Tarot_Blade(0)<Speaker>皇帝</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
NPC-202406Status(0)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
NPC-202406Status(0)<Speaker>教皇</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
()<Speaker></Speaker>||<CGDelay>0.2</CGDelay>:
NPC-202406Status(0)<Speaker></Speaker><Position>0,250</Position>||<CGDelay>0.5</CGDelay><SE1>AVG_TurnOverCard</SE1>:
NPC-202406Status(0)<Speaker>恋人</Speaker><Position>0,250</Position>||:【拉普拉斯妖持有】
