()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>356</BIN><BGM>GF_21summer_intro_DemonVariation</BGM><narrator>:柏林 苏联军方安全屋
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:滴……+通讯连接。
NPC-Havel(0)<Speaker>哈维尔</Speaker><通讯框>||:<color=#00CCFF>希望你带来了好消息。</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:那恐怕你要失望了，我们最后还是跟丢了。+她比我们之前追踪的任何目标都要更难缠。
M16A1BOSS(4);NPC-Havel(0)<Speaker>哈维尔</Speaker>||:<color=#00CCFF>嗯……我收到你的报告了。</color>+<color=#00CCFF>你们就在这一带丢失了她的行踪吗？</color>
M16A1BOSS(2)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:是的。
M16A1BOSS(2);NPC-Havel(0)<Speaker>哈维尔</Speaker>||:<color=#00CCFF>我在等待你的后续回复。</color>
M16A1BOSS(5)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:呵。+这附近有一片被称为“死海”的区域。+在三战期间，那里被用作堆砌战争废料，现如今已经变成了连飞鸟都无法穿越的死亡之地。
M16A1BOSS(5);NPC-Havel(1)<Speaker>哈维尔</Speaker>||:<color=#00CCFF>黑区？</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:毋庸置疑。+人类自不用说，连人形和机甲都无法在那里久留。
M16A1BOSS(4);NPC-Havel(1)<Speaker>哈维尔</Speaker>||:<color=#00CCFF>……</color>+<color=#00CCFF>倒是对应上了。</color>
M16A1BOSS(2)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:嗯？
M16A1BOSS(2);NPC-Havel(1)<Speaker>哈维尔</Speaker>||:<color=#00CCFF>我们刚刚从这次的内部清洗里，得到了一个名字——“阿佛那斯”。</color>+<color=#00CCFF>不觉得很吻合吗？地狱的入口，与那片死海多么相称。</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:……原来如此。+那她在这里失踪就很值得深思了。
