()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:暗闇。重々しい暗闇。+……+『遠方から運命の呼び声が聞こえる……』+『随分だな？同じグリフィンの人形同士、仲良くしようではないか？』+『フフン、安心しろ。//n今日は純粋にそっちの茶番に付き合ってみたくなっただけだ。』+……+『お目覚めか、運命に選ばれし寵児よ。』
KSVK(0)<Speaker>KSVK</Speaker>||<BIN>82</BIN><睁眼><BGM>BGM_Hello</BGM>:今回は随分と長く眠ったな。世界の時流はどうなっている？+さっきまで覚えていた幻のすべてが、目を開けた途端、一つ残らず消え去った。//nこれが夢の儚さか、それとも記憶の危うさか……+さて、教えてくれ、記録せし者よ。今は何時だ？
FairyTaunt(0)<Speaker>目覚まし時計</Speaker><Position>0,200</Position>;KSVK(0)||:（アラーム音）――KSVK様の呼び声が聞こえます！//n現在の時刻は、19時30分で～す！
FairyTaunt(0)<Position>0,200</Position>;KSVK(0)<Speaker>KSVK</Speaker>||:……予想以上に経過していたようだ。//n運命に定められし祭典に向け、行動を始めるとしよう。+完璧な姿で以って、嵐に臨まねば。
FairyTaunt(0)<Speaker>目覚まし時計</Speaker><Position>0,200</Position>;KSVK(0)||:フレー、フレー！KSVK様、頑張ってください！
FairyTaunt(0)<Speaker>QBU-88</Speaker><Position>0,200</Position>;KSVK(0)||<震屏>:KSVK、起きてる？+起きたんなら早くドアを開けて、いつまで待たせるのさ！
KSVK(0)<Speaker>KSVK</Speaker>||:扉は入りし者を拒みはしない。気持ちが確かであれば、今に……
QBU88(0)<Speaker>QBU-88</Speaker>||:鍵がかかってないのね、じゃ入るよ。
KSVK(5)<Speaker>KSVK</Speaker>||:あ、待っ……
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:……何してるの？
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:見ての通り、今宵の宴の準備だ。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:今宵の宴？何かあったっけ？
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:あらゆる者に焚きつけた恐怖を肴とする狂喜の宴が、//n今宵の主菜ではないのか？
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:あ、もしかして肝試し大会？でもそれって昨夜だよ、まだ寝ぼけてるわけ？
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:……昨夜だと？
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:そう。XM8なんかカフェの前で半日も吊るされてたよ。+G36を怒らせたんだって。//n指揮官の説得でやっと下ろしてもらえたんだ。
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:その者は本……昨夜の来賓ではない。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:さあどうだろね。G36cを騙して服を脱がしたとかで、一悶着あったらしいよ。
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:さて、突然の来訪者よ。汝の目的を明かしてもらおうか？
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:そうそれ！昨日はよく騙してくれたね！
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:汝との邂逅は果たしておらぬ。たとえ廊下やホール//n、そして吾等の踏み入るいかなる場においても。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:とぼけないで！ちゃんと録音もしてたんだから！+『ノーペインノーゲイン――今夜のイベントもその例外ではない。//n今年のイベント主催者が用意した景品の中には、//n汎用のスーパー2割引券があると聞いた。』
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:確かに吾の言葉であり、吾の声だ。しかし吾にはその記憶もなければ……+ハロウィンは今夜であると、体内時計が告げている。
FairyTaunt(0)<Speaker>目覚まし時計</Speaker><Position>0,200</Position>;KSVK(5)||:KSVK様、KSVK様！ハロウィンは昨日でしたよ！
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:ほら見ろ、あんたの……何これ？廃棄された妖精？
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:ジャンク・フェアリーだ。せめて目覚まし時計代わりにと思ってな。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:そうなのね。その妖精時計、あんたよりわかってるじゃない。+まったく、ボケてんじゃないわよ……
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:昨日のあらゆる出来事が、汝のメンタルモデルに？
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:もちろん。あんたに騙されたことや、あんたがM870をカボチャに閉じ込めたこと、//n全部知ってるんだから。
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:曖昧な伝達は誤解を引き起こしかねないぞ、QBU-88。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||<黑点1>:……分かったよ、詳しく教えてあげるから！言っとくけど、他は知らないからね。
()<Speaker></Speaker>||<BIN>82</BIN><黑点2>:KSVKは自分の衣装を片付けながら、QBU-88の話を最後まで聞いた。
KSVK(0)<Speaker>KSVK</Speaker>||:汝の語る吾は、まるで影に覆われし弦月のようだ。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(0)||:二重メンタルって言いたいわけ？
QBU88(0);KSVK(0)<Speaker>KSVK</Speaker>||:否定は意味を成さない。吾々は現実に向き合わねば。+今の吾の言葉に、偽りはない。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(0)||:う……まぁ……確かに嘘ついてる感じじゃなさそうね。+とりあえず信じてあげる！でもみんなが見たKSVKも偽者じゃないはずだよ、//n全然違和感なかったし。+それに、あたしがあんたと通信した時も、後ろの背景はちゃんと……
QBU88(0)<Speaker></Speaker>;KSVK(0)||:QBU-88は振り向くと、一瞬ハッとした。+KSVKが彼女の視線を追うと、//n廊下の壁に寄りかかっているダミーに行きついた。+素体の汚れ方から見て、つい最近稼動していたことがわかる。
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(0)||:……昨日、あんたはそこであたしと通信したの。
QBU88(0);KSVK(0)<Speaker>KSVK</Speaker>||:興味深い……吾の意思に反した、吾ならざる夢か……//nまるで夢遊病の類では？
QBU88(0)<Speaker>QBU-88</Speaker><Shake>;KSVK(0)||:そ、そうかもね……ますます怪談じみてきたな、もうハロウィンは終わったのに。
QBU88(0);KSVK(0)<Speaker>KSVK</Speaker>||<黑屏1>:夜が明けたとはいえ、真実はいまだ霧の中……//n彼女の記録を調べてみるとしよう。
NPC-Kalin(0)<Speaker>カリーナ</Speaker>||<黑屏2><回忆>:ここで大丈夫です！ウェルロッドさんのおかげで、//n無事にKSVKさんを部屋に運ぶことができました。//nありがとうございました！
Welrod(4)<Speaker>ウェルロッドMkⅡ</Speaker>;NPC-Kalin(0)||:当然のことをしたまでですよ。
Welrod(4)<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:ウェルロッドはKSVKをベッドに横たえた後、カリーナと一緒に部屋を出た。
()<Speaker></Speaker>||<BGM>m_avg_labyrinth</BGM>:しばらくして、カメラが勝手に動き出した。
KSVK(4)<Speaker>KSVK</Speaker>||:起動完了。+フン……このボンコツめ。黙って潜入するはずが一苦労だ。+とりあえず、この操作システムを試してみるか。
KSVK(4);FairyTaunt(0)<Speaker>目覚まし時計</Speaker><Position>0,200</Position>||:おはようございます、KSVK様！ハッピーハロウィン！
KSVK(4)<Speaker>KSVK</Speaker>;FairyTaunt(0)<Position>0,200</Position>||:なんだこれは……ドローン？ダイナーゲート以下の作りだな……//nほう、ハロウィン？+グリフィンじゃ、こんな事まで祝うのか。
KSVK(4);FairyTaunt(0)<Speaker>目覚まし時計</Speaker><Position>0,200</Position>||:リサイクルで生まれ変わった目覚まし時計です！//nハロウィン！ハロウィン！衣装は準備できました、//nさぁ、ハロウィンを楽しみましょう！
