()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
MLEMK1(0)<Speaker>リー・エンフィールド</Speaker>||<BIN>80</BIN><Night><黑屏2><BGM>BGM_Hello</BGM>:WA2000さん……
WA2000(0)<Speaker>WA2000</Speaker>||:驚くほどのこと？+殺戮のために生まれたエリート人形であるこの私が、この程度の心理戦に負けるわけないでしょ。+こんなの単なる遊びよ、遊び。+重く捉えすぎなのよ、アンタは。
MLEMK1(0)<Speaker>リー・エンフィールド</Speaker>||:そこまで単純な方では無かったということ……
WA2000(0)<Speaker>WA2000</Speaker>||:……アンタ、バカにしてんの？+あ……もしかして、思いのほか悔しかったとか？
MLEMK1(0)<Speaker>リー・エンフィールド</Speaker>||:任務中においても、「賭け」に出なくてはならない場面はあります。+もし賭けに負けてしまえば、私が傷付くだけでは済みません。+隊の長たるもの、自分の選択に責任を持たなければ。
M1903(0)<Speaker>スプリングフィールド</Speaker>||:初めてなんですから、失敗するのは当然ですよ。+どうか気に病まないでくださいな、リーさん。+あなたの慎重な気性と大胆な判断力は、これまでの豊富な経験によって培われたものです。+戦いにおいては向かう所敵なしのあなたが、卓上で負けてしまう理由はそれですわ。+単に、カードゲームの経験が浅かったというだけのこと。
WA2000(0)<Speaker>WA2000</Speaker>||:やめてよね、そういうの。+私たちが集まってるのは、砲煙弾雨から逃れてリラックスするためなんだから。+アンタみたいな気持ちで遊んでたら、なんの意味もないじゃない。
MLEMK1(0)<Speaker>リー・エンフィールド</Speaker>||:お言葉ですが、WA2000さん、我々は戦術人形です。+戦うことが私たちの責務であるはず。こんなことをして、一体何になるというのです？
WA2000(0)<Speaker>WA2000</Speaker>||:そんなの知ったこっちゃないわよ。私はやりたいことをやってるだけ。+私たちは人形よ。だけど、果たして「人」でいるか「形」でいるかは、本人の心次第でしょ。+人間は私たちより脆弱だから、「娯楽」を通じて自我をコントロールしてる。+じゃあ私たちは？「娯楽」から何を得られるっていうの？+そんなの誰も知らない、私だってその答えが知りたいわよ。
M1903(0)<Speaker>スプリングフィールド</Speaker>||:まぁ、WA2000ちゃんが、こんなに立派な発言をなさるなんて……。+ですが、「形でいる」というのは、一体どういう事でしょうか？+勢いに任せて適当な文法を使ってはいけませんよ。
WA2000(0)<Speaker>WA2000</Speaker>||:……うるっさいわね、ほっといてよ！
MLEMK1(0)<Speaker>リー・エンフィールド</Speaker>||<黑屏1>:リラックスした気持ちで……ですか？
