()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>18</BIN>:聞き慣れない音に導かれ、StG-44が顔を上げると、ようやく頭上で音を出しているものをはっきりと目にした。
StG44(0)<Speaker>StG44</Speaker>||<BGM>BGM_Empty</BGM>:... ...あなたはただの守護妖精でしょう？
StG44(0);FairyShield(0)<Speaker>？？？</Speaker><Position>0,150</Position>||<BGM>BGM_Hello</BGM>:違いますよ！そういうところが大間違いなのです！+私は高貴なる天使ですよ。いまは守護妖精の身体を借りて現れているだけです。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……どう見ても怪しいですわね。
StG44(0);FairyShield(0)<Speaker>天使?</Speaker>||:私の話を全く信じていないようですね。+でも、天使は人の心の声が聞こえるのですよ――私も助けを求める君の声に喚ばれてきたのです。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:わたくしが助けを求めた？
StG44(0);FairyShield(0)<Speaker>天使?</Speaker>||:君は誰かに、役に立てていない苦しい現状から救ってもらうことを期待していますね？
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||:……
StG44(0);FairyShield(0)<Speaker>天使?</Speaker>||:あなたはグリフィンを去りたくなく、仲間や指導者の役に立ちたいと願っています。+しかし今、君はどうするべきか分からず困っているのでしょう。
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<BGM>BGM_Empty</BGM>:<color=#A9A9A9>（この妖精、どうしてそんなことまで……）</color>
StG44(0);FairyShield(0)<Speaker>天使?</Speaker>||<BGM>BGM_Brain</BGM>:ふふん、当たっているでしょう？+現状をどのように打破するかを知りたいのなら、私にお願いしなさい！
StG44(0)<Speaker>StG44</Speaker>;FairyShield(0)||<SE1>AVG_amb_wilderness</SE1>:<color=#A9A9A9>（でも人にお願いするなんて、わたくしには……）</color>
StG44(0);FairyShield(0)<Speaker>天使?</Speaker>||:他人に助けを求めることは、君にとって難しいようですね。+しかし今は迷っている時ではありません。+ぐずぐずしていたら、明日にも射撃管制コアを抜かれてしまうかも知れませんよ……+君みたいな人形はグリフィンを去れば、皿洗いや石炭掘りになるしかないでしょう。あらあら、考えるだけで惨めですね。
StG44(0)<Speaker>StG44</Speaker><Shake>;FairyShield(0)||:わたくしは……+どうすれば良いのでしょう……+教えてください、天使様！
StG44(0);FairyShield(0)<Speaker>天使</Speaker>||:ハハ……ようやく私にお願いする気になりました？+無邪気なうえ素直で、流石はこの天使が選んだ人形です。+それではストレートに言いますよ。私はこの基地にいる人間の心の声を聞きました。君が任務を与えられないのは——
FairyShield(0)<Speaker></Speaker><Position>0,150</Position>||<BGM>BGM_Empty</BGM>:まるでStG-44を試すかのように、天使はわざと間を引き延ばした。+StG-44の緊張は徐々に高まり、息を殺してその答えを待った。
FairyShield(0)<Speaker>天使</Speaker><Position>0,150</Position>||<BGM>BGM_Sad</BGM>:——君の性格が悪すぎるからです！+君は人と接触したがらず、ひねくれていて、おまけに環境にうるさい。+そんな人形を、安心して他の人と組ませることはできません！君みたいな奴を選ぶより、あいつにはもっと優秀で安心できる駒がいるのです！
StG44(0)<Speaker>StG44</Speaker>||<震屏3>:どうして……まさかそれが原因で……+……わたくしも、好き嫌いが多すぎるかなと考えたことはありましたが、でも本当に……+<color=#A9A9A9>（こんな風に直接指摘されると、さすがに傷つきますよ。）</color>
FairyShield(0)<Speaker>天使</Speaker><Position>0,150</Position>||:でも心配は無用です、なぜなら私が君の元へ来たのですから！+私のアドバイスの通りに、欠点を克服できたら、君もあの人の有能な部下になれますよ。
StG44(0)<Speaker>StG44</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:おっしゃる通りにいたしますわ！+どうかお願いします、天使様！
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2>:同時刻、司令室内。
NPC-Kalin(6)<Speaker>カリーナ</Speaker>||<BGM>BGM_Room</BGM>:あぁ、もう……近頃は雑務が多すぎます、まさかここでも問題が起きるとは……
NPC-Kalin(6);G36Mod(0)<Speaker>Gr G36</Speaker>||<SE1>AVG_door_elecport</SE1>:どうされました、カリーナさん？何かお手伝いが必要でしたら……
NPC-Kalin(2)<Speaker>カリーナ</Speaker>;G36Mod(0)||:あっ、G36さん、丁度いいところに！+基地の任務自動分配プログラムにエラーが発生したんです。そのせいで、StG44さんのスケジュールが一週間以上空いてしまっていました。+もし今見つけていなければ、もっと空いていたかもしれません……
NPC-Kalin(2);G36Mod(0)<Speaker>Gr G36</Speaker>||:……そうだったのですね。
NPC-Kalin(2)<Speaker>カリーナ</Speaker>;G36Mod(0)||:ん？何か思うところがあるのですか、G36さん？
NPC-Kalin(2);G36Mod(0)<Speaker>Gr G36</Speaker>||:StG44さんは最近何も予定が入らないことで、少し落ち込んでいました。+カリーナさん、もしよろしければ、彼女に説明してもらえませんか？
NPC-Kalin(6)<Speaker>カリーナ</Speaker>;G36Mod(0)||:あ……わ、分かりました！+まずStG44さんを探してきますね。
NPC-Kalin(6);G36Mod(0)<Speaker>Gr G36</Speaker>||:この時間なら宿舎にいるはずです。
NPC-Kalin(6)<Speaker>カリーナ</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:助かりました！では行ってきますね、G36さん！
()<Speaker></Speaker>||<BIN>82</BIN><黑点2>:数分後、宿舎の前。
NPC-Kalin(2)<Speaker>カリーナ</Speaker>||<BGM>BGM_Hello</BGM>:え、宿舎に居ないんですか？+G36さんが、StG44ならここで掃除していると言っていたのですけど。
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(2)||:いないよ。ついさっき、どっかに行ってしまったからね！あの方向に走っていったよ。
P7(0);NPC-Kalin(4)<Speaker>カリーナ</Speaker>||:……+<color=#A9A9A9>（StG44さんのような人が、突然仕事を放り出して行っちゃうなんて。)</color>+P7さん、私をからかっていませんよね？急ぎの用があって彼女を探しているんですけども。
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(4)||:そんな訳ないじゃん、カリーナさん！大事な用事だって言ってるのに、あたしだってそこまで分からず屋じゃないって。+それに！あたしみたいな可愛い人形が、そんな簡単に人を騙すわけがないでしょ！
P7(0);NPC-Kalin(4)<Speaker>カリーナ</Speaker>||:……
P7(0)<Speaker>P7</Speaker><Shake>;NPC-Kalin(4)||:うぅ……その信用してなさそうな目、いくらあたしでも泣いちゃうよ……
P7(0);NPC-Kalin(3)<Speaker>カリーナ</Speaker>||:えっ……？！いえ、あなたを疑ってるわけじゃないんですよ、P7さん…
P7(0)<Speaker>P7</Speaker>;NPC-Kalin(3)||:ウソウソ。+でもさっき言ったのは嘘じゃないよ、ほんとにあっちに行ったんだから！
P7(0);NPC-Kalin(3)<Speaker>カリーナ</Speaker>||<黑屏1>:……そうですね。+<color=#A9A9A9>（こっちの方向って……基地後方の空き地ですよ。）</color>+<color=#A9A9A9>（StG44さん、一体そんなところへ何をしに……）</color>+<color=#A9A9A9>（とにかく、行ってみましょうか。）</color>
