()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>449</BIN><BGM>GF_22W_BGM_3</BGM>:黏膩的風刮過高懸的廊橋，嗚咽作響。+布拉梅德趴在橋邊看著塔底的動靜，她手肘撐著欄桿。+腳步聲自背後響起，布拉梅德沒有回頭。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:居然不去調查紗那的情報，你轉性了？
NPC-MorridowNew(0);NPC-Bramedb(3)<Speaker>布拉梅德</Speaker>||:看來你很清楚她的來龍去脈了。+我們什麼時候多了這麼一位強悍的新姐妹，嗯？
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:從整個西塔能源線匯入35層開始。
()<Speaker></Speaker>||:默莉朵指了指西塔，其它樓層沒有了生產能源，但照明燈光依然亮著，只有35層沒有任何光亮。
NPC-Bramedb(4)<Speaker>布拉梅德</Speaker>||:我從來沒見過她，甚至沒聽說過她的任何消息。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:不是每個人都有資格知道地獄守門人的存在。
()<Speaker></Speaker>||:布拉梅德眯起眼睛，但很快，她又微笑起來。
NPC-Bramedb(5)<Speaker>布拉梅德</Speaker>||:看來格雷告訴了你不少東西。+那麼，她有弱點嗎？命門也行。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(3)||:這可就是另外的價錢了。
NPC-MorridowNew(0);NPC-Bramedb(3)<Speaker>布拉梅德</Speaker>||:電子戰能戰勝我的人不多。+但她站在那兒，我甚至沒有發起攻擊的勇氣。+父親大人有這樣一位新女兒在，相比之下，我們就像西塔裡的殘次品一樣。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(3)||:她可不是父親大人的女兒。
NPC-MorridowNew(0);NPC-Bramedb(4)<Speaker>布拉梅德</Speaker>||:嗯？
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(3)||:她是這裡的「根源」。
NPC-Bramedb(3)<Speaker>布拉梅德</Speaker>||:什麼意思？
()<Speaker></Speaker>||:默莉朵指了指東塔的70層。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:你知道那一層是什麼？
NPC-Bramedb(4)<Speaker>布拉梅德</Speaker>||:總控中心？
()<Speaker></Speaker>||:默莉朵笑著點了點布拉梅德的額心。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:是我們的這裡。
NPC-MorridowNew(0);NPC-Bramedb(4)<Speaker>布拉梅德</Speaker>||:……那跟紗那有什麼關係？
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(4)||:見過蜜蜂嗎？+我們跟她，是工蜂和女王蜂的區別。
NPC-Bramedb(3)<Speaker>布拉梅德</Speaker>||:……
()<Speaker></Speaker>||:布拉梅德斜倚著欄桿，笑得漫不經心。
NPC-Bramedb(5)<Speaker>布拉梅德</Speaker>||:看來接下來，我們要辛勤工作，供女王耗能了？
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(3)||:你怎麼知道，最後時刻我們不是被耗費的能源呢？
NPC-MorridowNew(0);NPC-Bramedb(3)<Speaker>布拉梅德</Speaker>||:啊哦，也有道理。
NPC-MorridowNew(0);NPC-Bramedb(5)<Speaker>布拉梅德</Speaker>||:雖然但是——默莉朵，看看你站的地方，我可不想被蜜蜂蟄的滿頭包。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>;NPC-Bramedb(3)||:蜂針的威懾，永遠在蜜蜂蟄刺之前。
NPC-Bramedb(4)<Speaker>布拉梅德</Speaker>||:你不怕？
()<Speaker></Speaker>||:布拉梅德看著笑得狡黠的默莉朵，眼波微轉。
