()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<睁眼><BIN>417</BIN><BGM>GF_22W_BGM_1</BGM>:……+距離醒來過去了多久？他沒有答案。+但或許這個問題也並不重要。+他已經擁有了活下去的理由，一切都是為了……
NytoWhite(0)<Speaker>白涅托</Speaker>||:實驗體已經全部按照您的命令出發了。
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position><GradientShow>2</GradientShow>||:……
()||:面前的幾面屏幕，展示著執行潛入任務的實驗體們的視野。+咔嚓——連踩碎樹枝的聲響都被清晰地傳回到這間房間。
NytoWhite(0)<Speaker>白涅托</Speaker>||:那麼，我先告退了。
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:……
()||:白衣少女明明已經是基地中的最新型號，可她卻從來不敢和他對視一眼。+為什麼？難道他是一個可怕的人嗎？+他想找一面鏡子看看，但後知後覺地，他回想起之前將所有能夠反光的物體全部砸了。+沒辦法，他只好用冰冷的手指摸上臉部的疤痕，然後順著脖頸、鎖骨上縱橫捭闔如溝壑般的縫合痕跡下滑……
()<Speaker>實驗體</Speaker>||:<color=#00CCFF>甘拉狄上尉，我們已經抵達坐標點。</color>
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:進行潛行，搜集目標的情報。
()<Speaker>實驗體</Speaker>||:<color=#00CCFF>收到。</color>
()||:他悠然地將座椅轉向右邊，一具懷抱著布娃娃的拼接屍骸頹然躺在椅子上。
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:大哥，你好好看著。+這場好戲終於要開始了……
()||<SE1>AVG_whitenoise</SE1>:茲茲——
()||<SE1>Stop_AVG_loop</SE1>:實驗體成功在設施內安裝了監聽器。
()<Speaker>女性的聲音</Speaker>||:<color=#00CCFF>……諾維科夫指揮官，您要的補給已經全部放在倉庫貨架B17-19處了，請查收。</color>
()<Speaker> 男性的聲音</Speaker>||:<color=#00CCFF>嗯，看見了。</color>+<color=#00CCFF>對了，安潔指揮官來領過這個月的補給了嗎？</color>
()||:正在慢悠悠給拼接屍骸整理衣領的他猛地回頭，駭人的目光直勾勾落在了螢幕上。
()<Speaker>女性的聲音</Speaker>||:<color=#00CCFF>抱歉，這個屬於指揮官個人隱私，我無權透露。</color>
()<Speaker> 男性的聲音</Speaker>||:<color=#00CCFF>嘖，死板。</color>+<color=#00CCFF>那我就只好親自去問安潔指揮官了。</color>
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:安潔……
()||:他桀然一笑，空曠的房間中迴盪著黯啞的笑聲。
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||<黑屏1><BGM>BGM_Empty</BGM>:找到你了。
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||<黑屏2><BIN>1</BIN>:……+哎……
()||<SE1>AVG_Explo_Distance</SE1>:轟隆——即使身處盛夏的密林中，激烈的槍炮聲也無孔不入，在茂密的葉片間來回激盪。+趴伏在草叢中的LAMG不安地扭頭看了看悠閒的指揮官——+後者正躺在吊床上，安逸地打著盹。
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||<BGM>BGM_stage12</BGM>:<color=#A9A9A9>還不發起進攻嗎……</color>+<color=#A9A9A9>再不動手，我們只能去打掃戰場殘骸了！</color>
NPC-Ange(10)<Speaker>安潔</Speaker><Position>0,25</Position>||:你在嘟囔什麼，LAMG？
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:沒什麼！
