()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>576</BIN><BGM>BGM_Saga_AVG_Dusk</BGM>:
()||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:……一陣若有似無的琴聲，將你引到這裡。+夕霧憑欄遠眺，望著夕陽染紅海平面，手中的撥子輕輕淺淺地撩撥著琴弦。+你從她的側臉上讀出了幾分惆悵。
()<Speaker>指揮官</Speaker>||:……夕霧？
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:我在，指揮官。
()||:她輕聲回答你，但並沒有轉身回望。+她手中的三味線還在幽幽地訴說。+連夕陽也在琴聲中搖搖欲墜了起來。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:我是乘著船來到的佐賀，記不清具體是哪個方向了，也許，我就是從那邊來的。
()||:夕霧抬起手，遙遙指了指海的那一邊。
()<Speaker>指揮官</Speaker>||:想家了嗎？如果你願意，我可以陪你回家看看。
()||:然而夕霧搖了搖頭。
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:「故鄉，像帶刺的」+「玫瑰——愈近它」+「愈刺你啊」
NPC-Yugiri(2)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:這大概就是所謂的近鄉情怯吧。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:就算回去，也不再是我記憶中的故鄉了，不如讓它留在我的回憶裡。
NPC-Yugiri(0)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:……
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:我只是突然想到，指揮官有一日，也終會離開我們，回到你原來的世界。
NPC-Yugiri(2)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:我嗎？
()||:你看向夕霧如雨中垂柳般寂寥惹人憐的背影，忍不住坦誠了你的想法。<c>想要留下<c>決意離開
()<Speaker>指揮官</Speaker>||<分支>1</分支>:夕霧……我其實想過，留在佐賀，和大家一直在一起……
