()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>202</BIN><黑屏2><BGM>BGM_Room</BGM>:幾分鐘前。+列車內。
NPC-Kalin(0)<Speaker>格琳娜</Speaker><通訊框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>啊，45小姐，你們還沒來指揮室嗎？</color>
NPC-Kalin(0)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:稍等，維護馬上就好。+這邊結束後我把線路切換到A23維護艙，格里芬梯隊的人形需要更多的維護吧？
NPC-Kalin(1)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>謝謝，沒想到還得借用你們的線路。</color>
NPC-Kalin(0)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:沒關係，這也是算在費用裡的。
NPC-Kalin(5)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>啊哈哈哈………</color>
NPC-Kalin(0)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>對了，那能不能再麻煩你們一件事？</color>
NPC-Kalin(0)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:怎麼了？
NPC-Kalin(0)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>我們接收到一個有問題的加密資訊夾，我們猜測可能是安潔的資訊終於發了過來。</color>
NPC-Kalin(0)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:終於等到那個傢夥的聯繫了嗎？+不過她不進行直接通訊嗎？
NPC-Kalin(4)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>其實我們也在擔心這一點……</color>
NPC-Kalin(4)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:……如果沒有直接通訊，說明她現在可能處在危險之中。
NPC-Kalin(4)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>在原定的時間聯繫已經很奇怪了。</color>+<color=#00CCFF>另外這封資訊夾也因為干擾而嚴重亂碼……</color>
NPC-Kalin(4)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:裡面的內容破損了嗎，所以你希望我們破解修復裡面的訊息？
NPC-Kalin(4)<Speaker>格琳娜</Speaker><通訊框>;UMP45Mod(0)||:<color=#00CCFF>抱歉，我這邊的主機正在用於繪制全息地圖，M4和RO她們在用心智進行方案的模擬推演。</color>
NPC-Kalin(4)<通訊框>;UMP45Mod(0)<Speaker>UMP45</Speaker>||:大家都沒空對吧。+我明白了，把那封資訊夾發送給我吧，我們會在五分鐘內解決。
NPC-Kalin(0)<Speaker>格琳娜</Speaker><通訊框>||:<color=#00CCFF>麻煩你啦~</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:格琳娜退出了通訊。
HK416Mod(0)<Speaker>HK416</Speaker>||:有臨時的工作嗎？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:算是吧。
HK416Mod(0)<Speaker>HK416</Speaker>;UMP45Mod(0)||:在二級平層中修復檔可不需要全副武裝吧？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:半個小時內就會到達潛艇基地了，得提早做好準備。
HK416Mod(0)<Speaker>HK416</Speaker>||<黑點1><BGM>BGM_Empty</BGM>:哼……從來沒見你對任務這麼上心過。+我也來幫忙吧，正好有話想跟你說。
()||<黑點2><BIN>72</BIN><BGM>m_avg_labyrinth</BGM>:二級平層。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:果然干擾是因為鐵血導致的，但是做得那麼業餘，很難想像現在鐵血已經落魄到這種地步了。
HK416Mod(0)<Speaker>HK416</Speaker>;UMP45Mod(0)||:剛才那個丹德萊不是已經說過鐵血的存在了嗎？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:你相信那個丹德萊說的話嗎？
HK416Mod(0)<Speaker>HK416</Speaker>;UMP45Mod(0)||:我看別的人形似乎已經對她沒多少敵意了。
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:先是和OGAS有關，又和梭魚節點有關，更何況這個梭魚節點和蝴蝶行動也有關。+這個既不像人也不像機器的傢夥可是這座列車中最可疑的人物。
HK416Mod(0)<Speaker>HK416</Speaker>;UMP45Mod(0)||:既然這麼在意，不如直接去問問她如何？
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:哼……那個丹德萊已經發現我一直在監控著M4的心智了。
