()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>313</BIN>:……此時此刻。
()||<BGM>GF_Swim_Marnie</BGM>:薩卡洛夫轄區，酒吧。+尼古拉唾沫橫飛地講述著自己這一年來的經歷，柳芭老媽始終靜靜聽著，沒有發表一點看法。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:……怎麼不說話，柳芭老媽？
()||:見他說完，柳芭老媽輕蔑地笑了笑，示意丹尼爾推自己去休息。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:嘿，丹尼爾，好久不見。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>;NPC-NervousMan(1)||:尼古拉先生，好久不見。
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:不愧是我看中的小弟，這麼快就混到幫柳芭老媽推輪椅的地位了。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>;NPC-NervousMan(1)||:沒能繼續為您做事真的非常遺憾。+不過跟著柳芭老媽之後，我確實大有收穫，起碼再也沒有搞砸過任務了。
NPC-NervousMan(1)<Speaker>尼古拉</Speaker>||:……+那還真是可喜可賀啊。
()||<SE1>AVG_Wheelchair</SE1><黑屏1><BGM>BGM_Empty</BGM>:丹尼爾推著柳芭老媽離開了。+身後尼古拉熱情洋溢的講解還在繼續。
()||<黑屏2><BIN>97</BIN><Night><BGM>BGM_stage10</BGM>:……柳芭老媽的臥室外。+沉默一路的柳芭老媽終於開口了。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老媽</Speaker>||:……丹尼爾，你怎麼看？
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:我認為尼古拉先生可能是被騙局套牢了……
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老媽</Speaker>;NPC-Bodyguard1(0)||:哼，一目了然。
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:要我去跟他說的那位收藏家瑪姬小姐「談談」嗎？
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老媽</Speaker>;NPC-Bodyguard1(0)||:先去調查她的底細。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:尼古拉先生剛剛提起的時候，我已經派人去查了。
()||<SE1>ClothingUp</SE1>:丹尼爾恭敬地遞上平板。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:確實底細非常不乾淨。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老媽</Speaker>||:……人形？
()||<SE1>AVG_File_Put</SE1>:柳芭老媽冷笑一聲，放下了平板。
NPC-OldLady(0)<Position>0,180</Position><Speaker>柳芭老媽</Speaker>||:那就好辦了。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||<黑屏1>:明白，我明天就帶幾個人去。
()||<关闭蒙版><黑屏2><BIN>313</BIN>:……翌日。+基恩酒吧。+尼古拉站在一片狼藉的酒吧中有些恍惚。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker><Shake>0.1</Shake>||:……瑪姬是個欺詐師？+不可能！
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:塔奇拉畫廊可是我跟著一起辦起來的，它的所有手續都是合法合規的。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>;NPC-NervousMan(0)||:那你試試操作自己帳上的資金？
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:……
()||<SE1>AVG_whitenoise</SE1>:尼古拉打開了自己的平板，但卻發現所有的資金都無法操作。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:早上明明還能……+一定是因為過了交易時間，明早就能用了。
NPC-Bodyguard1(0)<Speaker>丹尼爾</Speaker>||:……+我為您的損失感到抱歉，尼古拉先生。
()||<SE1>AVG_footsteps_woodfloor</SE1>:丹尼爾微微致禮，便帶著律賊們離開了酒吧。
()||<SE1>Stop_AVG_loop</SE1><BGM>BGM_Empty</BGM>：偌大的大廳，只剩下尼古拉坐在吧檯上，瑪姬喝過的酒杯翻倒在桌沿。+他怔怔地拿起了酒杯，上面還殘留著瑪姬的口紅印。
NPC-NervousMan(0)<Speaker>尼古拉</Speaker>||:那個女人……難道從一開始就在騙我……+……
()||:在空無一人的大廳裡，尼古拉低聲笑了出來。
NPC-NervousMan(3)<Speaker>尼古拉</Speaker>||:好啊，瑪姬……+竟然能騙到我……+從來沒有人，能騙過我尼古拉……
()||:尼古拉大笑著將酒杯按在了自己的嘴唇上。
NPC-NervousMan(3)<Speaker>尼古拉</Speaker>||<SE1>Rope</SE1>:有趣的女人……+我倒要看看，下次你還能不能騙到我！
()||:尼古拉順勢倒在了吧檯上，開始期待起了下一次和瑪姬的見面。
()||<黑屏1>:
