()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>166</BIN><BGM>BGM_Room</BGM>:迦拉提亞附屬療養院前。
NPC-Light(2)<Speaker>萊特</Speaker>||:安潔女士！
()<Speaker></Speaker>||:萊特氣喘吁吁地跟上了安潔的腳步。
NPC-Ange(6)<Speaker>安潔</Speaker>||:小子。
()<Speaker></Speaker>||:安潔站住了腳。
NPC-Light(2)<Speaker>萊特</Speaker>||:嗯？
NPC-Ange(6)<Speaker>安潔</Speaker>;NPC-Light(2)||:如果不是因為我的處境，我根本不可能讓你跟著我。+如果你非要跟著我做事，就要先約法三章……第一，不準叫我「女士」。
NPC-Ange(6);NPC-Light(2)<Speaker>萊特</Speaker>||:呃……好的？
NPC-Ange(6)<Speaker>安潔</Speaker>||:其他的我們之後再說。
()<Speaker></Speaker>||:安潔冷淡地撇下一句話，便繼續向前進了。
NPC-Light(1)<Speaker>萊特</Speaker>||:……唉。
AK12(12)<Speaker>AK12</Speaker>||:別在意，安潔並沒有針對你。+她對誰都這樣。
NPC-Light(3)<Speaker>萊特</Speaker>||:嗯……謝謝。
()<Speaker></Speaker>||:萊特對著AK12苦笑了一下，點頭又跟上了安潔的腳步。+剛走出沒多遠，當那豪華的建築出現在眼前之後，安潔又站住了腳，沒有急於前進。
NPC-Ange(7)<Speaker>安潔</Speaker>||:就是這裡了？接收雷奧妮的療養院？
NPC-Ange(7);NPC-Light(3)<Speaker>萊特</Speaker>||:是的，雷奧妮現下就在此休養並接受管理。
NPC-Ange(7)<Speaker>安潔</Speaker>;NPC-Light(3)||:哼……我本來還以為她不會見我。+在這種地方，如果她不願意，我根本沒法強迫她。
NPC-Ange(7);NPC-Light(3)<Speaker>萊特</Speaker>||:所幸雷奧妮的溝通慾望還算強烈。+在您提出約見之後，她很快就答應了。 
NPC-Ange(7)<Speaker>安潔</Speaker>||:希望她能說點有用的。
()<Speaker></Speaker>||:安潔抱著手，稍稍瞥了一眼大門口。
NPC-Ange(7)<Speaker>安潔</Speaker>||:作為一個需要清淨的地方來說，這裡的無關人員是不是太多了？+15？
AK15(6)<Speaker>AK15</Speaker>||:檢測到大量攝影設備。
NPC-Light(2)<Speaker>萊特</Speaker>||:……啊。
()<Speaker></Speaker>||:萊特似乎意識到了什麼，撓了撓頭。
NPC-Light(3)<Speaker>萊特</Speaker>||:他們是柏林電視台的。
NPC-Ange(6)<Speaker>安潔</Speaker>||:柏林電視台？
NPC-Light(3)<Speaker>萊特</Speaker>||:民主德國廣播電視總台，是德國現有規模最大，並擁有官方權限的媒體。
AK12(12)<Speaker>AK12</Speaker>||:新聞記者們跑到這裡來幹什麼？除了雷奧妮，這裡還有其他更引人注目的病人在嗎？
NPC-Ange(6)<Speaker>安潔</Speaker>||:也可能……不是病人。
()<Speaker></Speaker>||:安潔若有所思地看著大門，似乎想起了什麼事情。
()<Speaker></Speaker>||:……
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>160</BIN><BGM>m_avg_casual</BGM>:療養院內。+一處閒人免進的房間內，某位知名人士的採訪正如火如荼地進行著。
NPC-Shadowless(0)<Speaker>夏朵利茲</Speaker>||<SE1>AVG_21Winter_Camera_Flash</SE1>:——非常感謝您今天願意接受我們的採訪，格雷女士。
NPC-Shadowless(0);NPC-MrsGray(1)<Speaker>？？？？</Speaker>||:不必，這原本就是約定好的事項。+對我這樣的人而言，與像您這樣優秀的記者打好關係是很重要的。
NPC-Shadowless(0)<Speaker>夏朵利茲</Speaker>;NPC-MrsGray(1)||:您真會開玩笑，作為德國……甚至是全世界最頂尖的外科聖手。+我可不認為您需要仰仗公眾和輿論的鼻息。
NPC-Shadowless(0);NPC-MrsGray(1)<Speaker>格雷女士</Speaker>||:呵呵……我並不認為記者的存在意義只是引導公眾或輿論。+您會說這樣的話，是對我仍然抱有誤會和質疑。+在我看來，您的工作是將真實的社會向更多人展示出來。+某種程度上，您就是我們與公眾溝通的橋梁，如何正確地傳達我們的期望，全在於撰稿者的一筆之下。
NPC-Shadowless(0)<Speaker>夏朵利茲</Speaker>||:換句話說，格雷女士認為，自己與「公眾」是屬於不同的群體的嗎？
()<Speaker></Speaker>||:面容俏麗的年輕記者提出的問題十分辛辣，但被稱為格雷女士的女性卻依然沉著應對。
NPC-MrsGray(1)<Speaker>格雷女士</Speaker>||:是的——很多人很畏懼承認這一點，是我不明白的。+我作為一位醫生，半生都致力於將生的希望傳播給更多的人。+也正是因此，讓我深切地理解到，僅憑手術刀是無法為人們帶來更好的生活的。+我希望能夠成為一個能夠影響公眾，為公眾帶去福祉的領軍者。+要做到這件事，我就必須先承認我正在這麼做。+如果我連承認都覺得膽怯，又如何讓相信我的人們對我更有信心呢？
NPC-Shadowless(0)<Speaker>夏朵利茲</Speaker>||:您說話的方式越來越像一位政客了。+但我不得不說，這的確很有吸引力，如果您要參與競選，我一定為您投上一票。
