()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_ev2410_LaNuit</BGM><黑屏2><BIN>772</BIN>:……潘朵拉組織，會議室。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:斯提克斯漫不經心地對著便攜鏡子調整自己的髮型和妝容。+圍坐在身邊的人還在糾纏不休。
()<Speaker>幹事1</Speaker>||:斯提克斯主席，關於你擅自發表的那段演講影片，聯盟代表那邊來抗議過好多次了，我們必須給出正面回應。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:如果他們真的需要一個回答，就不會只用抗議這種手段了。
()<Speaker>幹事1</Speaker>||:肖博士畢竟是索菲婭烈士的親妹妹……你怎麼能這樣詆毀她……
()<Speaker>幹事2</Speaker>||:索菲婭烈士生前所屬的組織光明莫斯科也是我們最有力的盟友之一，因為這樣的事惹惱對方，不利於我們後續的合作開展。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:斯提克斯終於放下了鏡子，笑靨如花地看向眾人。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:拜託你們搞清楚位置和關係，是那些缺少資源和資金的組織有求於我們，才主動提出依附，成為我們的盟友。+更何況，光明莫斯科最強盛的時候就是索菲婭烈士還活著的時候，索菲婭一走，他們剩下的人沒一個能撐起來的。+你們也看見了，他們上週舉辦的反遺跡宣傳活動效果有多麼慘淡，幼稚園的運動會都比它精彩些。
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay>:
()<Speaker>幹事1</Speaker>||:……你一直在避開問題的關鍵。+斯提克斯主席，你為什麼要在這麼敏感的時期擅自發表那段未經組織審核的演講影片？
NPC-Styx(1)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:我是潘朵拉的執行主席，我想我有權在我認為需要的時候發表觀點。
()<Speaker>幹事2</Speaker>||:可是你的觀點存在重大錯誤，肖博士雖然沒有加入潘朵拉或者下屬的聯盟，但她一直是個堅定的反遺跡鬥士。+就像她的姐姐一樣，只不過選擇了不一樣的方式。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:看似統一和睦的姐妹實則各有志向，這樣的案例在歷史上數不勝數。
()<Speaker>幹事2</Speaker>||:你堅持不對抗議做出任何回應嗎？
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:斯提克斯看了看腕上精緻的錶。
NPC-Styx(1)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:各位，不要忘記我們現在的重心，新世界就要來臨，現有的局面都會被刷新。+我們可是好不容易才得到這個邀請的機會來到法蘭克福。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:而現在，我們已經佔用了別人的會議室快半個小時了。
()<Speaker>幹事1</Speaker>||:……
()<Speaker>幹事2</Speaker>||:那邊的人到了嗎？
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:嗯哼，對方的助理已經傳訊息給我了。+這可是我們一次難得的機會，能不能在即將到來的新世界裡得到一個在野黨的席位……
()<Speaker></Speaker>||<SE1>AVG_doorknock_wood</SE1>:咚咚。會議室的門被叩響。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:請進。
()<Speaker></Speaker>||<SE1>AVG_20Winter_Door_Open</SE1><CGDelay>0.5</CGDelay>:
()<Speaker>秘書</Speaker>||:斯提克斯主席，人已經到了，要我現在領進來嗎？
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:斯提克斯最後一次確認自己的妝容完美無瑕後，從容地站起。
NPC-Styx(1)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:當然，我們已經準備好了。
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>420</BIN>:……會議結束後。+斯提克斯走進空無一人的廁所，面對著鏡子，她看向的卻不是自己的面容。
NPC-Styx(2)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||<SE1>AVG_tele_connect</SE1>:艾希禮，與會人員的全部資料已經交給你了。
NPC-Styx(2)<Position>0,-50</Position>;NytoWhite(0)<Speaker>艾希禮</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>是的，斯提克斯姐姐，我已經收到了，正在寫入蜂針系統。</color>
NPC-Styx(2)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>;NytoWhite(0)<Position>0,50</Position>||:行。
NytoWhite(0)<Speaker>艾希禮</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>尼梅蘭姐姐吩咐我轉交給你幾份蜂針檔案。</color>
()<Speaker></Speaker>||<SE1>AVG_keyboardtype_sci</SE1>:嘀嘀。斯提克斯翻閱著傳送來的檔案。+是一位格里芬安全承包商的指揮官和名為「艾莫號」的基地車的相關情報。
NytoWhite(0)<Speaker>艾希禮</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>尼梅蘭姐姐將這些人列入了有極高風險妨礙計劃的名單，如果您遇見了，請立刻鏟除。</color>
NPC-Styx(2)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:知道了。
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<SE1>AVG_2023Slow_Keyboard_Correct</SE1>:斷開通訊後，斯提克斯饒有興致地端詳起了指揮官的情報。
NPC-Styx(0)<Speaker>斯提克斯</Speaker><Position>0,-50</Position>||:看起來是個有趣的傢伙……
()||<黑屏1>:
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><BIN>9</BIN><黑屏2>:
()||<黑屏1>:
()<Speaker></Speaker>||<BGM>BGM_Scar_Shenzhizi</BGM><黑屏2><BIN>735</BIN>:……美因兹大學，實驗室。
()<Speaker></Speaker>||<SE1>AVG_21Winter_Click_Keyboard</SE1>:測試數據的游標走到了螢幕的底端，敲下enter後，Stevens 520撥通通訊。
NPC_Stevens520(0)<Speaker>Stevens 520</Speaker><Position>0,60</Position>||<SE1>AVG_tele_connect</SE1>:指揮官，實驗已經完成。+請立即前往美因兹大學實驗室接收目標。
NPC_Stevens520(0)<Speaker>指揮官</Speaker><同时置暗>||:<color=#00CCFF>明白，我馬上出發。</color>+<color=#00CCFF>對了，奈樂還好嗎？</color>
NPC_Stevens520(0)<Speaker>Stevens 520</Speaker><Position>0,60</Position>||:嗯……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:Stevens 520看了眼趴在桌上昏睡的奈樂。
NPC_Stevens520(0)<Speaker>Stevens 520</Speaker><Position>0,60</Position>||:她的精神狀態還算穩定，就是熬了幾晚了，需要好好休息。
()<Speaker>指揮官</Speaker>||:<color=#00CCFF>好，我知道了。</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:放下通訊後，Stevens 520走到對著窗外發呆的阿瑪瑞絲身邊。
NPC-SCAR-H(0)<Speaker>阿瑪瑞絲</Speaker>||<CGDelay>0.5</CGDelay>:
NPC-SCAR-H(0)<Speaker>阿瑪瑞絲</Speaker>||:幹嘛，不會還有什麼雜事吧？
NPC-SCAR-H(0);NPC_Stevens520(0)<Speaker>Stevens 520</Speaker><Position>0,60</Position>||:沒了，我們的任務已經結束了。
NPC-SCAR-H(0)<Speaker>阿瑪瑞絲</Speaker>;NPC_Stevens520(0)<Position>0,60</Position>||:……我的任務還沒有。
NPC-SCAR-H(0)<Speaker>阿瑪瑞絲</Speaker>;NPC_Stevens520(0)<Position>0,60</Position>||:準確地說，是剛剛才開始。
NPC_Stevens520(0)<Speaker>Stevens 520</Speaker><Position>0,60</Position>||:……
()||<黑屏1>:
