()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>356</BIN><narrator>:莫斯科 黑市中的隱秘小屋。
()||<BGM>GF_Swim_Marnie</BGM>:凱瑟琳慵懶地躺在沙發上，指揮昆比幫她收拾東西，準備心智備份。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:……差不多就這些東西吧。
NPC-Scalper(0);NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:累死我了，你之前上柯爾特快車明明不需要這麼多東西的！
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>;NPC-Quimby(0)<Position>0,300</Position>||:你懂什麼，這次可是有重要任務在身。
NPC-Scalper(0);NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:那你還約新的買家來？忙得過來嗎？
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>;NPC-Quimby(0)<Position>0,300</Position>||:花一樣的時間成本，能賺兩份錢，而且——
NPC-Scalper(0);NPC-Quimby(0)<Position>0,300</Position><同时置暗><Speaker></Speaker>||:凱瑟琳露出貪婪的笑容。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:據我的觀察，那傢伙的素體相當不錯……
()||<SE1>AVG_Knock</SE1>:叩——叩叩——叩——+是約定的敲門方式。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:喔，買家到了。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:很好，昆比，執行B方案。
()||<SE1>AVG_BaseDoor_Close</SE1>:凱瑟琳走到牆邊，開啟了按鈕，牆體緩緩轉動180度，將她帶到了另一邊的房間中。+確認凱瑟琳離開後，昆比打開了門。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||<SE1>AVG_Door_Open_Close</SE1>:歡迎光臨(*^▽^*)尊貴的老闆！+我是龍舌蘭小酒館的昆比，竭誠為您提供優質可靠的交易！
NPC-Quimby(0)<Position>0,300</Position>;Erma(6)<Speaker>艾爾瑪</Speaker>||:……按照約定，我要一張柯爾特快車的票。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>;Erma(6)||:好的老闆，請您在這裡留一下資料。
Erma(6)<Speaker>艾爾瑪</Speaker>||:……
()||<SE1>AVG_20Winter_Drink_Tea</SE1>:趁著對方沏茶端水的間隙，艾爾瑪端詳著不大的房間。+大概二十來平米的房間，牆角處堆了很多雜物，將原本不大的空間擠占得更為狹小。+一部分是常見的人形替換零件，以冷卻裝置為主，另一部分基本上為交易記錄文檔，經過了加密。
Erma(4)<Speaker>艾爾瑪</Speaker>||:<color=#A9A9A9>做黑市生意需要這麼高的心智運算力嗎？這麼多冷卻裝置夠我用三百年了……</color>
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:來，老闆(*^▽^*)請喝茶！+單子簽好了我看看，這是您的車票。
()||<SE1>AVG_File_Put</SE1>:昆比拿出一封包好的信封，推給了艾爾瑪。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:您可以交付尾款了。
Erma(6)<Speaker>艾爾瑪</Speaker>||:……
()||<SE1>AVG_20Winter_Book</SE1>:艾爾瑪打開信封，查看了車票上的信息。
Erma(5)<Speaker>艾爾瑪</Speaker>||:尾款……需要等我確定能憑這張票進入柯爾特快車後，才可以支付。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:這可行不通啊，客人……
()||<SE1>ClothingUp</SE1>:艾爾瑪將車票裝回信封，放在了桌上。
Erma(6)<Speaker>艾爾瑪</Speaker>||:要是不行的話，我就去其他地方看看了。+畢竟售賣車票的店家不止你們……
()||<SE1>AVG_doorknock_wood</SE1><BGM>BGM_Empty</BGM>:咚咚咚——+昆比聽見了凱瑟琳的暗示，她繼續笑著說。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:尊貴的客人，這部分情況由我們副店長為您解答。
()||<SE1>AVG_BaseDoor_Close</SE1><BGM>GF_EV9_Story</BGM>:昆比開啟了牆上的開關，一面光潔的牆壁向後翻轉了180度，同時，艾爾瑪的面前出現了新的角色。
Erma(7)<Speaker>艾爾瑪</Speaker>||:……嗯？！
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>||:凱瑟琳。
()||:表情冷漠的女人從椅子上站起，上下打量著艾爾瑪。
Erma(6)<Speaker>艾爾瑪</Speaker>||:你好……
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>;Erma(6)||:首先，我必須告訴你。+柯爾特快車的票僅此一家。
NPC-Scalper(3);Erma(6)<Speaker>艾爾瑪</Speaker>||:……
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>;Erma(6)||:其次，柯爾特快車的票單獨售賣，並不包含顧客自購的未來號車票。+但你要求的是套票，如果你有點常識，去官網上看看就知道未來號的票有多難搶。
NPC-Scalper(3);Erma(6)<Speaker>艾爾瑪</Speaker>||:……
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>;Erma(6)||:最後，本店概不賒帳。
NPC-Scalper(3);Erma(6)<同时置暗><Speaker></Speaker>||<SE1>AVG_Cloak_Whoosh</SE1>:凱瑟琳冷冷地撂下一串說明後，又回到了舒服的沙發上。
NPC-Scalper(3);Erma(4)<Speaker>艾爾瑪</Speaker>||:我有幾個疑問……
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>;Erma(4)||:講。
NPC-Scalper(3);Erma(4)<Speaker>艾爾瑪</Speaker>||:登上柯爾特快車為什麼需要兩張票？
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>||:這麼低級的問題……昆比。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:是這樣的，客人~+柯爾特快車並不是指列車的名字，而是隻對人形開放的黑市名稱。+但它只在洲際列車「未來號」上開放，因此，需要先登上「未來號」，才有機會進入柯爾特快車。
Erma(6)<Speaker>艾爾瑪</Speaker>||:明白了……+我還有個問題。
()||<SE1>AVG_File_Put</SE1>:艾爾瑪點了點信封。
Erma(4)<Speaker>艾爾瑪</Speaker>||:這裡面的東西並不是一張車票——+這是一個干擾器。+把干擾器偽裝成車票的樣子，你們到底是在賣什麼？
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>||:……
NPC-Scalper(3)<同时置暗><Speaker></Speaker>||:凱瑟琳眯起了眼睛。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>||:我討厭聰明的客人。+但我更討厭自以為聰明的客人。
Erma(4)<Speaker>艾爾瑪</Speaker>||:看來你是不打算回答我的問題了。
()||<SE1>AVG_Cloak_Whoosh</SE1>:凱瑟琳從沙發上站起來，重新拾起桌上的信封。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>||:我可以接受尾款等上車再付，但我也有條件。+我需要1.5倍價格的尾款。+而且，我會親自帶你上車。
Erma(5)<Speaker>艾爾瑪</Speaker>||:……成交。
()||<SE1>ClothingUp</SE1>:凱瑟琳將信封交給了艾爾瑪，艾爾瑪即刻離開了這個地方。
()||<SE1>AVG_20Winter_Door_Close</SE1><BGM>BGM_Empty</BGM>:咔噠——+小屋中又只剩下了昆比和凱瑟琳。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||<BGM>GF_Swim_Marnie</BGM>:凱瑟琳副店長，改走冷酷路線了？
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker>;NPC-Quimby(0)<Position>0,300</Position>||:不同的顧客，得用不同的處理辦法。+那位一看就是個愣頭青，啥也不懂，得用權威的姿態來對應。
NPC-Scalper(3);NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:副店長說得有理。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:她的素體，你覺得適合瑪姬不？
()||:昆比腦補了一下。
Erma(5)<Speaker>瑪姬</Speaker>||<边框>2</边框>:本店概不賒帳。
NPC-Quimby(0)<Position>0,300</Position><Speaker>昆比</Speaker>||:不得不說，挺有反差的。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:瑪姬的素體早就到極限了，我都怕這次不一定下得來。+再說，每天仰頭看她我脖子的關節磨損都加劇了。+整個小不點素體，要是當機了，背著也沒那麼費勁。
()||:在凱瑟琳低沉的笑聲中，有關未來的完美暢想已經肆無忌憚地鋪陳開……
()||<黑屏1>:
