()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>533</BIN><Night><narrator>:「未來號」洲際列車 F01車廂（特等車廂）
()||<SE1>AVG_whitenoise</SE1><BGM>GF_21winter_avg_mahaline</BGM>:滋滋滋——+淨化系統如常地運行著……+只有聽見這個聲音，盧卡斯才覺得自己的確還在「未來號」上。+不然，他都快要睡著了。+因為不知道還要在這裡停靠多久，所以除了淨化系統，所有耗能的地方統統停滯。+即使經過了一輪恐怖的炮彈聲，大家也沒有什麼言語。+甚至，連悲觀的呼喊都沒有。+大家在等待的，唯有黎明。
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>……盧卡斯，打擾。</color>+<color=#00CCFF>請問你有甜食嗎？</color>
NPC-TD_Worker(1)<通讯框><同时置暗><Speaker></Speaker>||<SE1>ClothingUp</SE1>:盧卡斯半眯著的眼睛立刻睜開了，他看了看眯著雙眼靠坐在旁邊的醫生，沒好氣地回覆道。
NPC-TD_Worker(1);NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||:<color=#00CCFF>保爾先生，應急食物只有水和壓縮餅乾，如果需要的話找蘇珊娜小姐。</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>抱歉，是我魯莽了。</color>+<color=#00CCFF>我問問別人。</color>
NPC-TD_Worker(1)<通讯框>;NPC-TD_Boy(0)<同时置暗><Speaker></Speaker>||:盧卡斯豎起耳朵，醫生的呼吸沉穩有節奏，應該是進入了深度睡眠。
NPC-TD_Worker(1)<通讯框>;NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……先生已經很累了，能不能不要打攪他？</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>……我很抱歉。</color>
NPC-TD_Worker(1)<通讯框>;NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||:<color=#00CCFF>先生為蘿希塔做了很多了，讓他稍微休息一會，可以嗎？</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>對不起。</color>+<color=#00CCFF>但我沒有想要打攪魯戈薩醫生的意思。</color>+<color=#00CCFF>只是蘿希塔已經一天一夜沒有進食……我很擔心她。</color>
NPC-TD_Worker(1)<通讯框>;NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……低血糖並沒有那麼高優先級，他已經很久沒有這樣累了！</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>她剛剛退燒，我擔心她的身體挺不住。</color>+<color=#00CCFF>我們不知道現在還要等多久，所以我有點擔心。</color>
NPC-TD_Worker(1)<通讯框>;NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……對不起。</color>+<color=#00CCFF>但是現在確實找不到可以立刻補充糖分的食物。</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>對了，我還想麻煩你一件事。</color>
NPC-TD_Boy(0)<Speaker>盧卡斯</Speaker>||<黑点1>:<color=#00CCFF>……</color>+<color=#00CCFF>請講。</color>
()||<黑点2><BIN>529</BIN><Night><narrator>:「未來號」洲際列車 F02車廂（一等車廂）
()||:保爾坐在地上，小心翼翼地琢磨著措辭。+輸入幾次又刪除，直到最後終於按下了輸入鍵。
NPC-TD_Worker(1)<Speaker>保爾</Speaker>||:<color=#00CCFF>我在「柯爾特快車」上購買了一支「伊登」。</color>+<color=#00CCFF>我想用它來補償醫生給蘿希塔注射的「血清」。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>伊登？？？</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>對不起我不是說這就可以償還醫生恩情的意思……</color>+<color=#00CCFF>我沒有要補償的意思……</color>+<color=#00CCFF>不不不，是要補償……</color>+<color=#00CCFF>……</color>+<color=#00CCFF>抱歉，我很不擅言辭。</color>+<color=#00CCFF>我很感謝醫生，所以想表達一點心意，但現在我好像除了這個黑市交易來的東西，就什麼都沒有了。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……你知不知道自己在說什麼？</color>+<color=#00CCFF>迦拉提亞停產，伊登有市無價。</color>+<color=#00CCFF>這東西甚至比血清貴。</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>……那也是應該的。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>但我覺得先生是不會收下的，他就是那樣的人。</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>那你幫我轉交醫生。</color>+<color=#00CCFF>交易碼我等下發給你，請你聯繫「昆比」提貨。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……</color>+<color=#00CCFF>啊，我想起來了，2號車廂說不定還有。</color>+<color=#00CCFF>你有夜視能力的話可以找找，醫生的座位下有一個鐵盒,裡面有Lokum(土耳其軟糖)。</color>+<color=#00CCFF>如果你找到了，想辦法遞進來，我幫你餵給蘿希塔。</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>……</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>……我也不是要補償你的意思。</color>+<color=#00CCFF>別誤會！</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>謝謝。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>說不定經過撞擊和炮轟，弄髒了呢，別謝這麼早。</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>Lokum，是納尼亞傳奇中的玫瑰軟糖嗎？</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>你知道？</color>
NPC-TD_Worker(1)<Speaker>保爾</Speaker>;NPC-TD_Boy(0)||:<color=#00CCFF>嗯，這種食物蘿希塔很喜歡。</color>
NPC-TD_Worker(1);NPC-TD_Boy(0)<通讯框><Speaker>盧卡斯</Speaker>||:<color=#00CCFF>魯戈薩醫生也是。</color>
