()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>528</BIN><narrator>:「未來號」洲際列車 F09車廂（餐車）
()||<白屏1><BGM>GF_2022_Summer_AVG_3</BGM>:……+餐車內人形們外表看似平靜，但真正的意識卻已經在另一個地方吵翻了天……
()||<白屏2><BIN>249</BIN><SE1>AVG_tele_connect</SE1>:……艾爾瑪構建的通訊頻道內
()<Speaker>人形A</Speaker>||:<color=#00CCFF>跟，跟律賊作戰！？你瘋了嗎！？</color>+<color=#00CCFF>我們只是普通的民用人形。</color> 
()<Speaker>人形B</Speaker>||:<color=#00CCFF>我，我不行，你根本不知道這些傢伙有多可怕！</color>+<color=#00CCFF>而且我也沒有武器啊……</color> 
()<Speaker>人形C</Speaker>||:<color=#00CCFF>我們現在也沒什麼……</color>+<color=#00CCFF>只要我乖乖的，他們根本沒打算為難我……</color>+<color=#00CCFF>誰會跟電鍋較勁呢？</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>||:<color=#00CCFF>坐標09號車廂。</color>+<color=#00CCFF>律賊12人，看守人形3位。</color>+<color=#00CCFF>我的素體功能完整。</color>
()<Speaker>人形A</Speaker>||:<color=#00CCFF>你，你還真打算上啊……</color>
NPC-TD_Worker(1)<通讯框><Speaker>保爾</Speaker>||:<color=#00CCFF>我曾經效力於西伯利亞生命線工程，也就是「未來號」行駛的這條線路。</color>+<color=#00CCFF>這輛列車的配置和結構我非常熟悉。</color>+<color=#00CCFF>只要啟動我，我就可以跟你們一起工作。</color>
()<Speaker>人形D</Speaker>||:<color=#00CCFF>……等等，也別忘了救救我！</color>+<color=#00CCFF>我，我是馬戲團負責雜耍表演的，我的素體很靈活。</color>+<color=#00CCFF>仔細想想，對付人類好像也沒什麼可怕的！</color>
()||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>滴滴——</color>
()||:<color=#00CCFF>頻道已開啟禁言模式——</color>
AR18(2)<通讯框><Speaker>柳德米拉</Speaker>||:<color=#00CCFF>不要在無用的細節上浪費時間。</color>+<color=#00CCFF>告訴我你們所在車廂的情況，格式參考保爾先生即可。</color>+<color=#00CCFF>接下來這裡由我指揮。</color>
()||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>滴滴——</color>
()||:<color=#00CCFF>頻道已解除禁言模式——</color>
()<Speaker>人形A </Speaker>||:<color=#00CCFF>坐標12號車廂。</color>+<color=#00CCFF>律賊3人，看守人形無。</color>+<color=#00CCFF>我的素體有部分損毀。</color>
()<Speaker>人形B </Speaker>||:<color=#00CCFF>坐標18號餐車。</color>+<color=#00CCFF>律賊5人，看守人形1位。</color>+<color=#00CCFF>我的素體功能完整。</color>
()||:……
()||<黑点1><BGM>BGM_Empty</BGM>:……
()||<黑点2><BIN>528</BIN><BGM>GF_EV9_Story</BGM>:凱瑟琳默默地聽著，現在的話簡直意外的少。+這對她而言，幾乎可以稱得上沉默。
ColtWalker(4)<通讯框><Speaker>瑪姬</Speaker>||:<color=#00CCFF>你還好吧？</color>
ColtWalker(4)<通讯框>;NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:<color=#00CCFF>不用管我，你爭取離開唄。</color>+<color=#00CCFF>一切還是任務為先。</color>
ColtWalker(3)<通讯框><Speaker>瑪姬</Speaker>;NPC-Scalper(0)||:<color=#00CCFF>那一槍很痛吧？</color>+<color=#00CCFF>……好像，我總是在各種各樣的任務裡拋下你。</color>
ColtWalker(3)<通讯框>;NPC-Scalper(0)<Speaker>凱瑟琳</Speaker>||:<color=#00CCFF>……沒事，我還有八十個備份呢，你記得回收我就行。</color>+<color=#00CCFF>這種事也不是第一次了。</color>
