()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>9</BIN><SE1>AVG_20Winter_Chains_Break</SE1>:……+一個有些生澀的聲音穿透黑暗，輕輕來到我的身邊。
()<Speaker>？保爾</Speaker>||:是我，保爾。
NPC-SickGirl(0)<Speaker>我</Speaker>||:保爾……
NPC-SickGirl(0)<同时置暗><Speaker></Speaker>||:我捏了捏手中的東西，不是溫暖柔軟的手，而是一塊冰冷的金屬。+就像人類死去時，身體喪失熱量後的溫度。
NPC-SickGirl(0)<Speaker>我</Speaker>||<BGM>GF_21winter_avg_mahaline</BGM>:太好了，你還在……+接下來，我們該去哪兒？
NPC-SickGirl(0)<同时置暗><Speaker>？保爾</Speaker>||:……你的臉色看起來很不好，我覺得你需要充……補充點食物……+吃點東西，對，吃點東西……
NPC-SickGirl(0)<Speaker>我</Speaker>||:正好我……有點餓了呢……
NPC-SickGirl(0)<同时置暗><Speaker>？保爾</Speaker>||:你在這裡等我一下，我去找些食物。
()||:他的語氣是那麼溫柔，小心翼翼，卻又令人安心。
()||<SE1>ClothingUp</SE1>:我順從地坐在了他為我清理出來的角落，聽著紙板窸窸窣窣的聲音。+他似乎為我搭建了一個堡壘？
()<Speaker>？保爾</Speaker>||:脆弱的玫瑰……+需要玻璃罩的保護……
NPC-SickGirl(0)<Speaker>我</Speaker>||:……
()||<黑屏1>:他低聲絮絮叨叨地念著，逐漸走遠了。+坐在溫暖的黑暗裡，我回想起了過去，曾經給予我無限安全感的櫥櫃。
()||<黑屏2><BIN>466</BIN><回忆>:……+不萊梅，伯利孤兒院。
()||<震屏3><SE1>AVG_21Winter_Phone_Crash</SE1>:砰！+堅硬的東西砸到我身後的地面，發出一聲巨響，其中還夾雜著幾個小孩惡魔般的笑聲。+我不敢回頭，更不敢發出聲音，只能遵循記憶中的路線，邊摸著牆面確認，邊朝我的安全基地跑去……
()<Speaker>艾斯特</Speaker>||<SE1>RunStep</SE1>:出來啊，小瞎子！
()<Speaker>麗娜</Speaker>||<SE1>RunStep</SE1>:讓我們來幫你治療啊！哈哈哈……
()||<SE1>Rope</SE1>:我瑟縮在狹小的櫥櫃中，這裡是只有我知道的地方。+大概是位於倉庫中的右邊角落，因為被各種堆積的雜物阻擋了視野，很難發現這裡。
()<Speaker>麗娜</Speaker>||:快點給我出來！我可是很沒有耐心的！
