()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>160</BIN><BGM>BGM_Room</BGM>:今日早些時候。+迦拉提亞療養院內。
()<Speaker></Speaker>||:雷奧妮房間的電視中正播放著關於昨日市郊某處，迦拉提亞的藥品倉庫遭暴徒襲擊的新聞。+倉庫本身化為烏有，其中保管的研究成果付之一炬……
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……+……你居然真的敢做到這種地步。+我應該已經警告過你了。
()<Speaker></Speaker>||:雷奧妮看著被安潔擺放在桌面上的試管，不安地用仍完好的手握著椅子的扶手。
NPC-Ange(7)<Speaker>安潔</Speaker>||:我只是希望你明白。+我不僅有資格跟格雷叫板。+我還的確這麼做了，並且現在平安無事。+我有保護你安全的能力。
NPC-Ange(7);NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……+……我應該已經說過，不希望再被卷進這些事裡了。
NPC-Ange(7)<Speaker>安潔</Speaker>;NPC-Leone(0)||:這些話，你留給那些死在你的研究下的人聽吧。+事到如今，才說「我不想被卷進漩渦裡，請留給我一個清淨。」+你以為這個世界真有那麼簡單嗎？
NPC-Ange(7);NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……
NPC-Ange(7)<Speaker>安潔</Speaker>;NPC-Leone(0)||:你已經跳進來了，而且是你自己選的。+你現在沒得選擇，要麼站邊，要麼被漩渦撕成碎片——或者更糟。+你想清楚吧。
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……那我為什麼又要站在你這邊呢？+別忘了，我現在落到這樣的田地，全都是拜你所賜。
()<Speaker></Speaker>||:雷奧妮舉了舉還沒卸掉石膏的胳膊，不知是嘲弄還是自嘲地冷笑了一下。
NPC-Ange(7)<Speaker>安潔</Speaker>||:還是同樣的回答：因為你沒得選擇。+你真的以為，格雷是個好合作對象？
()<Speaker></Speaker>||:安潔敲了敲試管，露出上面的迦拉提亞集團的標識。
NPC-Ange(7)<Speaker>安潔</Speaker>||:能夠保護你的人只有我們，如果你連這種事都想不明白。+就好好想想清楚！在不來梅的時候，是誰把你當成馬前卒，丟在最無關緊要的地方不管的？+你右手的傷——是我的下屬造成的，但你還記不記得根本的原因是誰造成的？
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……
()<Speaker></Speaker>||:雷奧妮看著那個標誌……RPK16那惡魔般的低語彷彿又在她的耳邊響了起來。
NPC-Ange(7)<Speaker>安潔</Speaker>||:她故意讓你落入到現在的窘境，然後逼迫你交出研究。+你自始至終都只是在被她利用！現在，你還指望她保全你的性命？+再怎麼蠢也該開竅了！
()<Speaker></Speaker>||:安潔抬起了手，又指向了電視，此時播報的新聞仍是倉庫的事情。
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……+……你，你要怎麼保護我？
NPC-Ange(7)<Speaker>安潔</Speaker>||:門外站著斯塔西，只要你點頭。+我可以動用這個國家最優秀的武裝力量給你提供保護。+……就連在不來梅我都留了你一命，你知道我說話算話。
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:……
()<Speaker></Speaker>||:雷奧妮的額頭滲出了汗水，顯而易見，她此時陷入了強烈的糾結當中。+過了半晌，她才終於像是下定決心一樣抬起了頭。
NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:你想知道什麼？
NPC-Ange(7)<Speaker>安潔</Speaker>;NPC-Leone(0)||:……你的研究，你到底在做什麼研究？+格雷到底要什麼？她在做什麼？
NPC-Ange(7);NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:我研究的內容很簡單……坍塌粒子作為一種特殊的物質，它與植物卻有一種奇妙的連通性。+「曇花」作為一種載體，它可以吸收坍縮粒子，並在一個週期之後爆發。+在此期間，經過加工後的曇花上無法被檢測出坍縮反應，至少目前沒有技術能夠檢測。+而我的工作，就是測試外部施加因素對曇花爆發週期的影響，換言之，就是將曇花爆發變得可控化。
NPC-Ange(7)<Speaker>安潔</Speaker>||:這樣……這樣你們就可以把塞滿了坍塌粒子的曇花送到任何地方？
()<Speaker></Speaker>||:安潔感覺到一股寒意爬上了背脊。
NPC-Ange(7)<Speaker>安潔</Speaker>||:這就是格雷要做的事？她打算在什麼地方讓曇花爆發？+恐怖襲擊，破壞城市，這對她有什麼好處？
NPC-Ange(7);NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:她當然不是單純為了破壞！+她只是在小範圍地釋放這些輻射粒子，增加輻射病的病患數量。+然後，再配合集團推出的藥品，抓住民眾的心……讓那些人更依賴她們。+我不知道她打算做什麼，但她做得很成功。
NPC-Ange(7)<Speaker>安潔</Speaker>;NPC-Leone(0)||:原來如此……+緊跟著再借用一次大型襲擊引起暴動，讓羅克薩特在德國的計劃付諸東流……+真有你的，威廉。
NPC-Ange(7);NPC-Leone(0)<Speaker>雷奧妮</Speaker>||:我不參與她具體的行動。+但我知道幾個地點，她讓我往這些地方送過成品。+都在柏林。+我什麼都不知道，但我可以列一份清單給你，讓你知道都有哪些地方在她的計劃之中。
