()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>6</BIN><黑屏2>:……格里芬基地門口。
M1903(2)<Speaker>春田</Speaker>||:總算是清理乾淨了……
()<Speaker></Speaker>||<BGM>BGM_Hello</BGM>:MG5一邊攙扶著癱倒在雪地的人形，一邊歎氣。
MG5(2)<Speaker>MG5</Speaker>||:快起來，清理幾個雜兵就已經運轉成這樣了嗎？
OC44(2)<Speaker>OTs-44</Speaker><Position>0,-150</Position>||:那現在是不是可以正式開始準備禮物啦？
M14(2)<Speaker>M14</Speaker>||:我們已經想好要做什麼了哦！
M21(2)<Speaker>M21</Speaker>||:是嗎？快告訴我……不，還是讓我自己動動心智雲圖吧……
CZ75(2)<Speaker>CZ75</Speaker>||:總有種預感，會抽到Spitfire的禮物……
M1873(2)<Speaker>柯爾特左輪</Speaker>||:反正我是已經準備好用我珍藏的可樂了，不知道能交換到什麼樣的禮物啊？
RFB(2)<Speaker>RFB</Speaker>||<黑點1>:總之不要交換到你的可樂就好……
()<Speaker></Speaker>||<BIN>7</BIN><黑點2>:……格里芬基地附近的隱密角落。
BOSS-6(0)<Speaker>破壞者</Speaker><Shake>||:你聽見了嗎？！計量官！+她們……她們要開交換禮物大會！+那是什麼？好有趣的樣子……
BOSS-7(0)<Speaker>計量官</Speaker>||:……
BOSS-6(0)<Speaker>破壞者</Speaker><Shake>||:只要準備了禮物的人形都可以參與？！+那我也——
()<Speaker></Speaker>||:計量官一記爆槌把蠢蠢欲動的破壞者捶進雪堆裡。
BOSS-7(0)<Speaker>計量官</Speaker>||:看來，智商深不可測的傢伙裡，你也算一個……
()<Speaker></Speaker>||<黑點1>:破壞者奮力把自己的頭從雪地中拔出來，正好看見幾隻改造兵蟻在格里芬人形中自由行走。
OC44(2)<Speaker>OTs-44</Speaker><Position>0,-150</Position>||<黑點2><BIN>6</BIN>:這幾隻兵蟻好可愛啊！還會幫忙呢……
WA2000(2)<Speaker>WA2000</Speaker>||:意外的是還挺能派得上用場……
M21(2)<Speaker>M21</Speaker>||:你們說，要是今天混進來鐵血的兵蟻，我們是不是會分不清啊哈哈哈哈……
M14(2)<Speaker>M14</Speaker>||<黑點1>:M21，你又在開一些奇怪的玩笑了……
BOSS-6(0)<Speaker>破壞者</Speaker>||<BIN>7</BIN><黑點2><黑點1>:等等，我突然有了一個完美的計畫。
()<Speaker></Speaker>||<BIN>9</BIN><BGM>BGM_Empty</BGM><黑點2>:……與此同時。
()<Speaker></Speaker>||<BGM>BGM_Room</BGM>:……格里芬基地的煙囪旁。
ART556(4)<Speaker>ART556</Speaker><Position>0,150</Position>||:（打瞌睡）嗚哇——大家都在好認真地製作禮物誒！+真是的……製作禮物什麼的一點都不酷……
()<Speaker></Speaker>||:ART556盯著正在忙碌的人形們陷入了沉思。
ART556(4)<Speaker>ART556</Speaker><Position>0,150</Position>||:要說最酷的，那當然是空手套大禮的神秘大盜了，哈哈哈！
()<Speaker></Speaker>||:一場好戲就此拉開序幕。
