()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>547</BIN><回忆><BGM>GF_21summer_battle_4</BGM><narrator>:2051年，羽蛇行動，死海。
()||:瀕死前的喘氣，像是耗盡最後一口氧氣的魚，又像是鳥兒的最後一聲啾鳴。
()<Speaker>優拉</Speaker>||:為什麼……艾莉安娜……+我、我不明白……不……不要……
NPC-SCAR-L(3)<Speaker>艾莉安娜</Speaker>||:……
()||<SE1>AVG_2022Saros_SCARL1</SE1>:艾莉安娜面無表情地抬起槍。
()||<SE1>AVG_2022Saros_SCARL2</SE1>:砰——
NPC-SCAR-L(1)<Speaker>艾莉安娜</Speaker>||:……優拉，永別了。+你先走一步。
()<Speaker>優拉</Speaker>||<黑屏1>:……
NPC-SCAR-L(1)<Speaker>艾莉安娜</Speaker>||<黑屏2>:下面輪到你了，奧莉維亞。
()<Speaker>奧莉維亞</Speaker>||:如果這就是軍令的話……
NPC-SCAR-L(1)<Speaker>艾莉安娜</Speaker>||:這是我們的宿命，身為曙光小隊成員的宿命。
NPC-SCAR-L(1)<Speaker>奧莉維亞</Speaker><同时置暗>||:……你會後悔的，艾莉安娜……
()||<SE1>AVG_21Winter_Ink_Drop_Single</SE1>:一滴眼淚模糊了視線。
()||<SE1>AVG_2022Saros_SCARL2</SE1><黑屏1>:砰——
()||<黑屏2><关闭蒙版><BIN>9</BIN><BGM>BGM_Empty</BGM><黑屏1>:……
()||<黑屏2><BIN>548</BIN><Night>:薩摩躺在沙發上，玩弄著手裡的兩枚彈殼。+身邊的謝麗爾收拾著雜物，企圖從中找到一些能夠派上用場的東西。
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>||<BGM>BGM_Wake</BGM>:……+謝麗爾，你是不是後腦勺受過傷？這個位置。
NPC-Cheryl(2)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:哈啊？
()||:謝麗爾有些惱怒地轉過臉來。
NPC-Cheryl(2)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:你講不講禮貌，我在積極幫你想解決辦法，你怎麼還暗諷人家腦袋有問題！
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>||:……我不是那個意思。
NPC-SCAR-H(1);NPC-Cheryl(2)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:那你是什麼意思！
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>||:你先回答我。
()||:謝麗爾摸了摸後腦勺的位置，像是突然醒悟般叫了出來。
NPC-Cheryl(0)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:啊，我知道了，我當時就是被敲到了後腦勺才突然看不見的。
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>;NPC-Cheryl(0)<Position>0,-100</Position>||:嗯……我記得遇見你的時候，你後腦勺和脖子上都是血。
NPC-SCAR-H(1);NPC-Cheryl(3)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:你、你想起來了！
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>;NPC-Cheryl(3)<Position>0,-100</Position>||:是有一些畫面浮現……
NPC-Cheryl(3)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:……還有呢？
()||:一枚彈殼從薩摩的手中掉落到腹部，另一枚來自十三年前的彈殼還在薩摩的掌中發出幽幽的光澤。
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>||:那天，第一次遇見你的時候。+天上下著小雪，地面也很濕滑，你們學校在走廊上鋪了很多防滑地毯。
NPC-SCAR-H(1);NPC-Cheryl(0)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:對！因為之前老有小朋友滑倒摔傷……
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>;NPC-Cheryl(0)<Position>0,-100</Position>||:你穿的桃粉色的裙子和地毯的顏色很相近，我找到你的時候，你正趴在一片地毯的邊緣。
NPC-SCAR-H(1);NPC-Cheryl(3)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:姐姐……
NPC-SCAR-H(1)<Speaker>薩摩</Speaker>;NPC-Cheryl(3)<Position>0,-100</Position>||:是你摸索到我手裡的槍，要求我教你的……
NPC-SCAR-H(1);NPC-Cheryl(3)<Speaker>謝麗爾</Speaker><Position>0,-100</Position>||:嗯！我求了你好久，你才答應讓我摸摸手槍。
