()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>578</BIN><BGM>BGM_Saga_AVG_Dusk</BGM>:人的一生，必然要經歷許多次離別，也總要學會坦然地接受離別。+歷數過往種種，你以為那些不得不面對的離別，早已讓你有了一顆鋼澆鐵鑄的心。+可是，為什麼上次在樹林裡，莉莉可以那麼灑脫地看待將至的離別，而你卻開始忍不住難過啊！
()<Speaker>指揮官</Speaker>||:啊——
()||<SE1>ClothingUp</SE1>:你又哀嚎著薅下了一撮頭髮。+不管怎麼樣，還是想找個機會，和莉莉好好地告別啊……+然而，最近幾次找莉莉，她都忙著練習，騰不出時間。
()<Speaker>指揮官</Speaker>||<黑屏1>:無論如何，今天都要逮住她！
()||<黑屏2><BIN>587</BIN><SE1>AVG_20Winter_Door_Open</SE1>:「蹦」——你氣勢洶洶地推開房門。
()<Speaker>指揮官</Speaker>||:莉莉，我有話和你說……
NPC-Lily(4)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:哎呀！
()||<SE1>AVG_20Winter_Chains_Break</SE1>:清脆的碰撞聲響起，十幾枚星星髮夾從莉莉懷中散落，在地板上搭出了一條小小的銀河。
()<Speaker>指揮官</Speaker>||:抱歉！我不知道莉莉你在門後……
NPC-Lily(1)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:沒事，莉莉也正打算去找你！
NPC-Lily(1)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:誒？+<color=#A9A9A9>果然還是有點舍不得我走吧……？</color>
()||<SE1>AVG_Bullet_Drop</SE1>:莉莉蹲下身子，戳著地上的髮夾。
NPC-Lily(0)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:莉莉想讓指揮官挑一挑，哪枚髮夾最好看？
NPC-Lily(0)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:<color=#A9A9A9>咳，看來是我想多了……</color>
()||:你眯著眼睛，仔細打量這些髮夾，以你敏銳的洞察力，這個想必不在話下。
()<Speaker>指揮官</Speaker>||:嗯……+嗯……+呃，它們不是一模一樣的嗎？
NPC-Lily(3)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:……+完全不一樣！
NPC-Lily(3)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:有什麼區別嗎？
()||<SE1>ClothingUp</SE1>:莉莉撿起腳邊的兩枚髮夾，舉到你的眼前。
NPC-Lily(6)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:左邊這一枚的色調更冷，適合搭配冷色系的表演服，會顯得更酷一些。+右邊的呢，光澤度是最好的，在舞檯燈光下bling bling的，特別可愛！
NPC-Lily(6)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:還真是有大學問……
NPC-Lily(1)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:嗯！法蘭秀秀的每場演出，莉莉都花了很多心思的。
NPC-Lily(1)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:我知道……+<color=#A9A9A9>可惜以後就看不到你們的演出了。</color>
()||:你嘴裡莫名有些發苦。
