()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>168</BIN><BGM>m_avg_labyrinth</BGM>:……喧囂的暗巷中，那些危險的腳步聲漸漸遠去。+艾爾瑪靠在轉角處，心有餘悸地看著自己的最後一個傀儡訊號消失。+暗紅色的血液正從一隻白色制服的袖子上滲出，應該是手臂在剛剛的混戰中被劃傷了。
()<Speaker>？？</Speaker>||:你的名字，也是這把槍的名字。
Erma(0)<Speaker>艾爾瑪</Speaker>||:……Erma EMP。+艾爾瑪。
()||<SE1>ClothingUp</SE1><SE1>AVG_whitenoise</SE1><黑屏1>:艾爾瑪向對方伸出手，卻被拉入了暗紅色的世界……
()||<黑屏2><BIN>420</BIN><narrator>:「未來號」洲際列車 F09車廂（餐車） 洗手間內 
()||<SE1>Rope</SE1>:握著自己的那隻手，質感宛如記憶中的那把槍。
AR18(2)<Position>0,70</Position><Speaker>柳德米拉</Speaker>||:……子彈留給你太浪費了。+你等會兒躲進通風管道。
()||:艾爾瑪完全聽不進她說的話。+她握著對方的手，忍不住把對面的人形，和小巷裡的身影融在一起。
Erma(1)<Speaker>艾爾瑪</Speaker>||:……
()||<SE1>Heartbeat</SE1>:槍械冰冷的觸感和雪花、門把手、冷卻了的咖啡杯的觸感疊加在一起。+艾爾瑪的記憶碎片快速閃回著……
()||:鬼使神差地，艾爾瑪忍不住想看一看對方的心智空間……+看看，是不是跟自己一樣擁有那段記憶……
AR18(4)<Position>0,70</Position><Shake>0.1</Shake><Speaker>柳德米拉</Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Cloak_Whoosh</SE1>:你幹什麼！
()||<SE1>Rope</SE1>:柳德米拉幾乎沒有猶豫，反手鉗制住了艾爾瑪的手臂。
Erma(1)<Speaker>艾爾瑪</Speaker>||:……+我……
()||<SE1>AVG_whitenoise</SE1>:柳德米拉不知道做了什麼，艾爾瑪發現自己無法使用發聲模組了，不止如此，柳德米拉似乎還封鎖了她的通用通訊頻道。
()||:留給艾爾瑪的，只剩下一個她從未使用過的頻道。
()||<SE1>AVG_tele_connect</SE1>:對著尚未啟動的頻道，艾爾瑪的心智中自動出現了適配代碼。
Erma(0)<Speaker>艾爾瑪</Speaker>||<BGM>GF_EV9_Story</BGM>:<color=#66CDAA>63-Я-180</color>
AR18(5)<Position>0,70</Position><Speaker>柳德米拉</Speaker>||:<color=#66CDAA>……</color>
()||:柳德米拉冷漠的臉上第一次出現了稍顯驚訝的神情。
Erma(0)<Speaker>艾爾瑪</Speaker>||:<color=#66CDAA>……原來你就是「Я」教官。</color>
AR18(2)<Position>0,70</Position><Speaker>柳德米拉</Speaker>;Erma(0)||:<color=#66CDAA>……</color>
AR18(2)<Position>0,70</Position>;Erma(0)<Speaker>艾爾瑪</Speaker>||:<color=#66CDAA>你和我一樣，是「媽媽」的孩子。</color>
AR18(2)<Position>0,70</Position><Speaker>柳德米拉</Speaker>;Erma(0)||:<color=#66CDAA>……</color>
AR18(2)<Position>0,70</Position>;Erma(0)<Speaker>艾爾瑪</Speaker>||:<color=#66CDAA>我的心智空間其中一間房子裡，記載了休謨所有的孩子。</color>+<color=#66CDAA>我是第一個，而你……是第63個。</color>
AR18(2)<Position>0,70</Position><Speaker>柳德米拉</Speaker>||:……
()||<SE1>AVG_Door_Hit</SE1><震屏3>:砰砰砰——+洗手間的門被猛烈地敲擊著。
AR18(4)<Position>0,70</Position><Speaker>柳德米拉</Speaker>||:沒時間廢話了。
()||<SE1>AVG_Cloak_Whoosh</SE1>:柳德米拉直接將艾爾瑪強行塞進了通風管道。+艾爾瑪的一隻手還抓著柳德米拉。
Erma(0)<Shake>0.1</Shake><Speaker>艾爾瑪</Speaker>||<SE1>Rope</SE1>:……你的車廂號！+我們的事還沒完！
AR18(2)<Position>0,70</Position><Speaker>柳德米拉</Speaker>||:……+F02。
()||<黑屏1>:
