()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-MorridowNew(1)<Speaker>默莉朵</Speaker><通讯框>||<BIN>72</BIN><黑屏2><SE1>AVG_tele_connect</SE1><BGM>10220</BGM>:<color=#00CCFF>緹和布拉梅德失去訊號。</color>+<color=#00CCFF>敵人闖入了指揮中心，訊號已斷，估計撐不到原定時間。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>艾希禮</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>頂樓已備好飛行器，配有全套救護設備。</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>尼梅蘭</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>父親大人下達了新的指令。</color>+<color=#00CCFF>活捉尼莫金。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>艾希禮</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>時間恐怕不夠……</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>尼梅蘭</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>有紗那。</color>+<color=#00CCFF>還有70層的東西。</color>
NPC-MorridowNew(1)<Speaker>默莉朵</Speaker><通讯框>;NPC-Nemhran(0)||:<color=#00CCFF>那誰去啟動？</color>
NPC-Nemhran(0)<Speaker>尼梅蘭</Speaker><Position>0,100</Position><通讯框>||<黑屏1>:<color=#00CCFF>我。</color>
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><黑屏2><BIN>417</BIN>:空盪蕩的蜂針控制中心，尼梅蘭一個人站在螢幕前。
()<Speaker></Speaker>||:主螢幕上資訊洪流滾動，另一側的監控螢幕上，蒲公英擺脫了44層涅托的糾纏，衝上了45層。+涅托們接連中槍倒地，東塔的防線一點點被蠶食。+尼梅蘭凝視著丹德萊的身影。
NPC-Nemhran(0)<Speaker>尼梅蘭</Speaker><Position>0,100</Position>||<黑屏1>:露尼西亞，你回來了。
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:福音樞椎光芒閃爍。+……+……
()<Speaker></Speaker>||<黑屏2><BGM>10220</BGM><BIN>446</BIN>:東塔，44層。+附近的涅托忽然放棄了防守位置，齊齊衝向蒲公英小隊。
G11Mod(0)<Speaker>G11</Speaker>||:欸，是錯覺嗎，為什麼涅托變得更多了？+啊啊啊太多了，表情還那麼一致，黑白格馬賽克嗎？！
()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_n</SE1>:砰——+AR15打出一槍，換了個位置。
AR15Mod(5)<Speaker>AR15</Speaker>||:快點上去，別被堵在這裡！
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:HK416連連開槍，擊倒兩名涅托。+但又有十多名涅托向著她們狂奔而來。
HK416Mod(0)<Speaker>HK416</Speaker>||:她們的眼神衹盯著一個人。+喂，丹德萊，你是涅托誘捕器嗎？
NytoIsomer(3)<Speaker>丹德萊</Speaker>||:我只是個弱小可憐又無助的AI，一定要保護好我哦。
AR15Mod(5)<Speaker>AR15</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:別玩了，上來！
()<Speaker></Speaker>||<BGM>BGM_23S_Winter_Night</BGM><黑屏2><BIN>569</BIN>:阿佛那斯 識底深湖
NPC-Ange(34)<Speaker>安娜</Speaker><Position>0,-50</Position>||<common_effect>%%code=AVG_qipao%%</common_effect>:你不是我要找的人。
NPC-Ange(34)<同时置暗><Position>0,-50</Position><Speaker>艾莉安娜</Speaker>||:也許，我是來找你的人。
NPC-Ange(33)<Speaker>安娜</Speaker><Position>0,-50</Position>||:……+為什麼？
