()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<CGDelay>0.7</CGDelay><SE1>AVG_NightVision_Start</SE1><睁眼><BGM>BGM_ev2412_Yaroslavna</BGM><BIN>685</BIN>:
()<Speaker></Speaker>||:托卡列夫的視覺系統緩慢重啟，模糊的光點逐漸匯聚成清晰的畫面。+她發現自己正躺在艾莫號指揮室的角落，身上蓋著一條略顯陳舊的毛毯。艙內的照明只開了應急燈，昏黃的光線讓整個空間顯得格外安靜。
()<Speaker></Speaker>||:不遠處，格琳娜的背影出現在主控台前。指揮室的電腦螢幕散發著幽藍的光芒，照亮了她疲憊卻專注的面容。
()<Speaker></Speaker>||<SE1>AVG_21Winter_Click_Keyboard</SE1>:格琳娜的手指在鍵盤上快速移動，專心致志地瀏覽著什麼。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:托卡列夫嘗試坐起身，關節處傳來輕微的機械摩擦聲。格琳娜立刻轉過頭，看到托卡列夫醒來，立即放下手中的工作，快步走了過來。
NPC_Kalina_OL(3)<Speaker>格琳娜</Speaker><Position>0,-90</Position>||:你醒了！感覺怎麼樣？系統運作正常嗎？
NPC_TT33(2)<Speaker>托卡列夫</Speaker>||:報告，系統運作正常……+只是還有些……遲滯。
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:托卡列夫坐直身體，手部關節發出輕微的咖嗒聲，她輕輕活動了一下手臂，確認各項機能恢復正常。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:格琳娜在她身旁蹲下，臉上寫滿了擔憂和歉意。
NPC_Kalina_OL(0)<Speaker>格琳娜</Speaker><Position>0,-90</Position>||:托卡列夫，真的非常抱歉。+我不該那麼魯莽地啟動你……+心智紊亂的情況又出現了對吧？這都是我的錯。
()<Speaker></Speaker>||:托卡列夫注視著格琳娜疲憊的面容，輕輕搖了搖頭。
NPC_TT33(1)<Speaker>托卡列夫</Speaker>||:不，格琳娜小姐，這與您的做法無關。+類似的情況在指揮官行動前就已經出現過了。+請不要自責。+我……很好。
