()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Brain</BGM><BIN>159</BIN><黑屏2>:……+塔林市內，另一側。+404小隊正在廢墟中搜索。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:我找到干擾源了。
UMP45Mod(0)<Speaker></Speaker>||:UMP45向其他人招了招手，示意大家聚集過來。
HK416Mod(0)<Speaker>HK416</Speaker><Shake>;UMP45Mod(0)||<白屏1>:開什麼玩笑？+這不就是……
HK416()<Speaker>HK416</Speaker>||<BIN>198</BIN><白屏2>:一具人類的屍體嗎！
()<Speaker>UMP45</Speaker>||:但她的確是是干擾源——當然是其中之一。+嗯……她的下半身是機械。生命體徵已經完全消失了。+看起來距離死亡時間不長，這些花瓣是……？
()<Speaker>HK416</Speaker>||:你打算在這裡做屍檢嗎？
()<Speaker>UMP45</Speaker>||:我們幹的雜活也不算少了，反正計件收費。+是輻射致死的嗎？9，幫我把她的胳膊抬起來。+……
()<Speaker>UMP45</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:……9？
()<Speaker></Speaker>||<黑屏2><BIN>199</BIN><SE1>AVG_whitenoise</SE1><BGM>m_avg_labyrinth</BGM>:天色不知何時改變了。+稀薄的霧氣縈繞在UMP45的周圍，而這裡除了她與她懷中的少女屍體之外空無一人。+輕微的布料摩擦聲響起，周圍似乎有許多人在呢喃著什麼。UMP45覺得有些熟悉，卻想不起這是什麼聲音。+然後，她的手被少女冰冷而柔軟的手握緊。
悠遠的聲音()<Speaker>悠遠的聲音</Speaker>||<SE1>AVG_Bell</SE1>:第一個人與劣質品一起，為了父親走入夜幕。黑夜暈染了她白色的裙擺，花朵凋謝在墮落者的囚籠裡。+第二個人是不完整的，還未走出去便已墜落。暮色凍結了她的時間，花朵在永恆的痛苦中停止生長。+第三個人與她的姐妹一起，手拉手闖進白晝。陽光摔碎在她黑色的衣袖上，花朵未綻便落入了鐵水。+第四個人失去了同伴，迷失在霧氣中。她還沒有等到她的時刻，只是一味地模仿著血親而活。+……第五個人，她是否在我的面前？
UMP45()<Speaker>UMP45</Speaker>||:M4？涅托？
悠遠的聲音()<Speaker>悠遠的聲音</Speaker>||<SE1>AVG_Bell</SE1>:你是我們的一員嗎？+你是被選中的那個人嗎？+或者，你願意接納我們嗎？
UMP45()<Speaker>UMP45</Speaker>||:這是什麼暗號嗎？+不對，這是強行鏈接……我的雲圖在被讀取……像是要炸了一樣………
悠遠的聲音()<Speaker>悠遠的聲音</Speaker>||<黑屏1><SE1>AVG_Bell</SE1>:啊，她能聽到我們的聲音。+啊，她知道我們的同伴在哪裡。+雖然被選中的人還是沒有出現，但是那個願意接納我們的人終於來了。+太好了。+太好了。
悠遠的聲音()<Speaker>悠遠的聲音</Speaker>||<SE1>AVG_Bell</SE1><BIN>9</BIN><黑屏2>:太好了。
NytoIsomer(0)<Speaker>悠遠的聲音</Speaker>||<黑屏1><SE1>AVG_Bell</SE1>:太好了。
急迫的聲音()<Speaker>急迫的聲音</Speaker>||<黑屏2><黑屏1>:……姐！45姐，快醒醒！
()<Speaker></Speaker>||<BIN>159</BIN><黑屏2><SE1>AVG_tele_disconnect</SE1><BGM>BGM_Empty</BGM>:周圍的景象豁然大亮。+UMP45環視四周，404小隊的成員全都在她的身邊。+少女的屍體靜靜躺在她懷裡，面容安詳，如同沉睡。
UMP9Mod(4)<Speaker>UMP9</Speaker>||<SE1>Heartbeat</SE1>:醒過來了嗎？+看得到我嗎45姐？回我一句話——
UMP9Mod(4);UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>BGM_Truth</BGM>:好了，不要拍我的臉了，我沒事。
UMP9Mod(5)<Speaker>UMP9</Speaker>;UMP45Mod(0)||:真是的，嚇了我一跳。+這種裝神弄鬼的東西就該只出現在萬聖節嘛。
UMP9Mod(5);UMP45Mod(0)<Speaker>UMP45</Speaker>||:你也看見了？
UMP9Mod(0)<Speaker>UMP9</Speaker>;UMP45Mod(0)||:啊？看到什麼？
UMP9Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:不……沒什麼，一些奇怪的片段而已。
UMP9Mod(5)<Speaker>UMP9</Speaker>;UMP45Mod(0)||:45姐，記得檢查一下雲圖。+剛剛那個數據包，不知道是什麼東西。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:當然。+（剛才有什麼和我連接了……這種感覺，和40在一起的那個時候也有過。）+（是直接對三級底層的入侵。是同樣的技術嗎？終於找到了一條線索嗎？）+……糟了！
