()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>655</BIN><narrator>:親愛的布萊克薇爾，我不覺得這是重啟「聖杯」的好時機，但我別無選擇。+我曾想過等待一切準備完畢，但是……現況並不容許，我無比痛恨過去的自己，如果當時的我能圓滑一點，妥協一點，就不會被遺跡署那幫混蛋針對……+我無法回到美國，而外籍人士在當地醫院，連一針地塞米松都要排隊三天。+也許，是過去的我太過懦弱，明明技術上已經具備可實施性，只是我一直膽怯。是我不敢重新站起來……+這一刻，我不得不下定決心，我決定不再使用過去的名字，而是更名為【海拉】。+在我懷中閉上雙眼的紗那，或許還有再重新站起來的一天。+2051年，邁特納寫於莫斯科。
()||<黑屏1>:
()<Speaker></Speaker>||<SE1>AVG_Gunfire</SE1><黑屏2><BIN>99</BIN><narrator>:2051年春，第三次世界大戰爆發第七年。+坍塌輻射污染了大片土地，高烈度的常規戰爭讓世界人口銳減。+人們肉眼可見的只剩戰爭過後的焦土，代表希望的嫩綠色，不知何時才能重新降臨這片大地。
()||<黑屏1>:
()<Speaker></Speaker>||<BGM>GF_EV9_Intermission</BGM><黑屏2><BIN>480</BIN>:太平洋西南側 黃區群島
()<Speaker></Speaker>||<SE1>AVG_wind_grass</SE1>:稠密黏膩的風刮過，帶起星星點點的綠色晶石碎屑，被一雙軍靴碾在腳下。+身穿防護服的亞歷山大踩著濕潤的泥土，通訊器訊號燈時綠時紅。
NPC-Alexander(0)<Speaker>亞歷山大</Speaker><Position>0,60</Position>||:潘，游騎兵的運輸車有動靜嗎？
NPC-Alexander(0)<Position>0,60</Position>;NPC-Pan(0)<Speaker>二班長 潘</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>我看看——見鬼的能見度，比普希金的詩還朦朧。</color>+<color=#00CCFF>運輸車停著呢，一點兒沒動。</color>
NPC-Alexander(0)<Speaker>亞歷山大</Speaker><Position>0,60</Position>;NPC-Pan(0)||:盯緊點，有情況第一時間上報。
NPC-Alexander(0)<Position>0,60</Position>;NPC-Pan(0)<Speaker>二班長 潘</Speaker><通讯框>||:<color=#00CCFF>知道了！</color>+<color=#00CCFF>哦，真想趕快打完這該死的鳥仗，回莫斯科親吻我的繆斯們。</color>
NPC-Alexander(0)<Speaker>亞歷山大</Speaker><Position>0,60</Position>||:如果讓排長聽見你的偉大理想，相信我，她的鞋底會狠狠親吻你的鼻子。
()<Speaker></Speaker>||:通訊頻道裡傳來觀察哨點其他士兵的哄笑聲。
NPC-Pan(0)<Speaker>二班長 潘</Speaker><通讯框>||:<color=#00CCFF><size=50>笑什麼笑！</size></color>+<color=#00CCFF>沒上過戰場就是排長，嘿！指揮官學校畢業的就是不一樣。</color>+<color=#00CCFF>哪像我們，高純度炮灰。</color>
NPC-Alexander(0)<Speaker>亞歷山大</Speaker><Position>0,60</Position>;NPC-Pan(0)||:重點是這個嗎？
NPC-Alexander(0)<Position>0,60</Position>;NPC-Pan(0)<Speaker>二班長 潘</Speaker><通讯框>||:<color=#00CCFF>當然，不是每個指揮官學院畢業的都有這待遇，主要人家投胎投得好。</color>+<color=#00CCFF>哥哥是上尉，而她就差把「我要當元帥」刻在腦門上了！</color>
