()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>313</BIN><narrator>:深夜 莫斯科 吉恩酒吧
()||<SE1>AVG_20Winter_Bar_Cheering</SE1>:躁動的地下說唱充斥著整個大廳，酒保專注地擦拭著酒杯，時不時加入到一些鬧騰的話題之中。
()<Speaker>酒保</Speaker>||:……嗯？
()||<SE1>Stop_AVG_loop</SE1><SE2>AVG_whitenoise</SE2>:茲——懸掛的顯示螢幕中，辣妹熱舞的畫面突然扭曲模糊起來。+畫面徹底看不清了，只剩下雪花了。
()||:在顧客的一片哀嚎和抱怨聲中，酒保卻低頭笑了起來。
()<Speaker>酒保</Speaker>||<BGM>GF_21winter_avg_nightbar</BGM>:瑪姬小姐，好久不見。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:嗯哼。
()||:一個女人不知道從哪裡出現，旁若無人地坐在了吧檯前。
()<Speaker>酒保</Speaker>||:我的螢幕再被你這樣玩幾次，怕是要報廢了。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:哈哈，放心。+賠錢的買賣我可不幹。
()||<SE1>AVG_Button_Click</SE1>:瑪姬的手指輕輕叩擊著腰上的干擾器，身姿曼妙的辣妹重新在螢幕中熱舞起來。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:老樣子，老位置，老單子。
ColtWalker(1)<Speaker>酒保</Speaker><同时置暗>||:好的。
()||<SE1>AVG_footsteps_cave</SE1>:瑪姬走入一個不引人注意的角落，等待著屬於自己的那杯酒。
()||<SE1>Stop_AVG_loop</SE1>:酒保默契地將盛著龍舌蘭的酒杯和放著鹽、檸檬片的小碟端上。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:謝啦。
()||<SE1>ClothingUp</SE1>:瑪姬搓起一小把鹽撒在左手虎口，右手的拇指和食指輕捏住小巧的酒杯，同時用中指和無名指夾起了檸檬片。
()||<SE1>AVG_20Winter_Drink_Tea</SE1>:在舔舐掉虎口的鹽之後，她一口悶掉了酒。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:啊——舒服！
()||<SE1>AVG_20Winter_Door_Car_Close</SE1>:瑪姬長舒一口氣，隨即一頭栽倒在了吧檯上。
()||<SE1>AVG_20Winter_Bar_Cheering_V2</SE1>:酒保繼續擦拭著手中的酒杯，周圍的顧客也繼續大聲討論著毫無營養的話題，沒有人在意一個人形在這裡買醉。+畢竟這裡可是深夜酒吧，最不缺的就是爛醉如泥的傢伙。
()||<黑屏1><BGM>BGM_Empty</BGM><SE1>Stop_AVG_loop</SE1>:
()||<黑屏2><BIN>527</BIN><narrator>:瑪姬的心智空間 「柯爾特快車」
()||<BGM>GF_2022_Summer_AVG_1</BGM>:煤油燈，油畫，木質桌面——這里幾乎完整復刻了上世紀的西部列車，連窗外不斷後退的風景也是一望無際的草原夜色。+如果真正的西部牛仔依然存在，一定會在「柯爾特快車」找到回家般的感覺。+是的，連名字也選用了牛仔們最愛用的左輪手槍的名字。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:感覺缺了點什麼。
()||<SE1>AVG_20Winter_Whistle</SE1>:瑪姬打了個響指，一杯加冰威士忌就如開胃前菜般出現在了桌上。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:……嗯哼，這才有點工作的感覺。+可以開始工作了，凱瑟琳，昆比。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>等等，瑪姬，你把你的素體扔在哪裡了？那個酒吧？</color>
NPC-Scalper(3)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:對，有太多事情要處理，等不及你過來了。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>雖然你是那裡的常客……但總感覺沒人幫你看守素體不太安全……</color>
NPC-Scalper(3)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:別瞎操心了，酒保不會隨便讓人帶走我的。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>我知道他很靠譜啦，可是……</color>
NPC-Scalper(3)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:可是什麼，你哪來的底氣質疑別人的安保意識？我在你手上起碼丟了三回。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>喂，我們說好的，不準翻舊帳！</color>
NPC-Scalper(3)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:昆比呢？
NPC-Quimby(0)<Speaker>昆比</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>主人，我好了！</color>+<color=#00CCFF>交易數據已經更新完成。</color>
NPC-Quimby(0)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:還要多久才能把信用點全部換成薩狄斯金？
NPC-Quimby(0)<Speaker>昆比</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>熔鑄黃金的交易最近很熱門呢，可能大家都受夠了每筆交易都要被信用點系統記錄吧。</color>+<color=#00CCFF>我算了下，還需要十五個工作日才能全部轉換，特別是股份和房產這兩塊。</color>
NPC-Quimby(0)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:行，從今天開始，所有入股龍舌蘭製造公司的資金，只允許現金交易。
NPC-Quimby(0)<Speaker>昆比</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>好的，然後這是最新的明細。</color>
NPC-Quimby(0)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:我看看。
NPC-Scalper(1)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>讓我先數數幾位數……</color>+<color=#00CCFF>瑪姬！！！我們發了！！！</color>
NPC-Scalper(1)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:……別高興太早，我們得先把資金全部轉移到私人帳戶上，才能讓這筆錢完全屬於我們。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>嘁，獎金不準預支，連快樂都不讓提前？</color>
NPC-Scalper(0)<通讯框>;ColtWalker(1)<Speaker>瑪姬</Speaker>||:那我再告訴你個好消息，現在還有人在不斷給我們送大錢。+就在我們聊天這幾分鐘，又有公爵級別家庭的私人律師聯繫我。
NPC-Scalper(0)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>哈哈哈哈，想出這個點子的你真是天才！</color>
ColtWalker(1)<Speaker>瑪姬</Speaker>||:……不是我發明的主意，只是我喜歡閱讀歷史而已。+而人們又恰恰最不擅長吸取教訓。
()||<SE1>AVG_tele_connect</SE1>:叮叮——+瑪姬的私人通訊響起。
ColtWalker(1)<Speaker>瑪姬</Speaker>||:怎麼了，尼古拉？
NPC-NervousMan(0)<Speaker>尼古拉</Speaker><通讯框>||:<color=#00CCFF>瑪姬，這個月給我的分紅提前兩天，我需要去一趟德國。</color>
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>||:<color=#00CCFF>……</color>
NPC-Quimby(0)<Speaker>昆比</Speaker><通讯框>||:<color=#00CCFF>……</color>
ColtWalker(1)<Speaker>瑪姬</Speaker>||:沒事，我開了屏蔽，你們看得見他，他看不見你們。
NPC-Scalper(3)<Speaker>凱瑟琳</Speaker><通讯框>;ColtWalker(1)||:<color=#00CCFF>所以這個傻子又要幹嘛！</color>
