()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1><BIN>587</BIN><黑屏2>:又是一個空閒的夜晚。+你獨自在房間中整理著這些天的筆記，你記錄下了山田妙的種種令人費解的表達方式，但有關它們的解答，仍然是個謎題。+你就像是一個語言學家，孤身一人投入到一門失落已久的語言的研究中去。
()<Speaker>指揮官</Speaker>||:哎……
()||:面對你複雜的筆記，你忍不住嘆了口氣。+這些天，你不僅沒有搞懂她的「語言」，連你企圖教會她的簡單手勢，她也沒有學會。
()<Speaker>指揮官</Speaker>||<SE1>Stop_AVG_loop</SE1>:怎麼就學不會呢？明明只是豎起大拇指和垂下大拇指的區別……
()||:你上下顛倒著手勢，還是不明白到底複雜在了哪裡。
()||<SE1>AVG_doorknock_wood</SE1>:砰砰砰——激烈的敲門聲響起。
()<Speaker>源櫻</Speaker>||<BGM>BGM_23SF_zonghe_1</BGM>:指揮官！指揮官！你在嗎？
()<Speaker>指揮官</Speaker>||:怎麼了，櫻？
()||<SE1>AVG_20Winter_Door_Open</SE1>:你打開門，看見滿臉焦急的源櫻。
NPC-Sakura(2)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:妙……她不見了！
NPC-Sakura(2)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||<震屏>:什麼？！
()||:你也回想起，自從下午和妙分別之後，就再也沒見過她。+連慣例的晚飯時間，她也沒有出現。+這確實很反常。
NPC-Sakura(2)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:我問了她們，沒人知道妙去哪了……
NPC-Sakura(2)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:出去找找她吧，我也去幫忙。
()||<黑点1>:你匆匆穿上外套，跟著一起出門分頭尋找妙。
()||<黑点2><BIN>597</BIN><Night>:因為你不熟悉地形，源櫻特意交代了羅梅羅陪你一起尋找。+深夜的街道，只有你和羅梅羅的影子在路燈下交替前進著。
()<Speaker>指揮官</Speaker>||:<size=50>妙——</size>
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪汪汪——
()<Speaker>指揮官</Speaker>||:你在哪裡啊？
()||:你一邊大聲呼喚著妙的名字，一邊用力揉搓著手裡的魷魚絲包裝袋。+往常這樣做，就能看見妙朝你飛奔而來，但今天卻始終沒有動靜。
()<Speaker>指揮官</Speaker>||:不在這附近嗎……
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:嗚汪……
()||:羅梅羅的聲音也耷拉了下來，它低頭在地面嗅聞著，尋找妙的痕跡。+你望著冷清的街道，從中覺察出了幾分熟悉。+這好像是你曾經和妙一起走過的路。
()<Speaker>指揮官</Speaker>||<黑点1>:那條小徑！
()||<黑点2><BIN>1</BIN><Night><BGM>BGM_Empty</BGM><SE1>AVG_wind_grass</SE1>:沒有妙的帶路，你很快在盤根錯節、枝葉茂密的小徑中迷失了方向。
()||<BGM>BGM_NightOPS</BGM>:羅梅羅也停下了狂奔的腳步，開始在原地徘徊，尋找著妙的蹤跡。
()<Speaker>指揮官</Speaker>||:羅梅羅，能聞到妙的味道嗎？
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪汪汪！
()||:羅梅羅焦急地在原地徘徊，看來妙的氣味從這裡開始斷掉了。
()<Speaker>指揮官</Speaker>||:妙——！山田妙——！+吃飯了——！
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:嗷嗚——
()||:渺無人煙的曠野中迴盪著你們的喊叫。+你的聲音一層層蕩開，最後像水中的漣漪般徹底消散，孤寂和冷清涌來。+隨之而來的，還有矇著黑色陰影的不安。
()<Speaker>指揮官</Speaker>||:難道不在這裡……
()<Speaker>？？？</Speaker>||<SE1>AVG_Into_stone</SE1>:嘎……嗷……
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪嗚？
NPC-Romero(0)<Speaker>指揮官</Speaker><Position>0,240</Position><Scale>1.25</Scale><同时置暗>||:妙？是你嗎？
()||:黯啞怪異的嗓音只存在了短短一瞬，你幾乎要懷疑是不是你的幻覺。+唰——滋啦滋啦——+像是重物被拖拽在地上一路摩擦的聲音響起。
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪——汪汪——
NPC-Romero(0)<Speaker>指揮官</Speaker><Position>0,240</Position><Scale>1.25</Scale><同时置暗>||:……
()||:你本能地後退了一步，羅梅羅也擺出了防禦姿態。+你記得，佐賀附近是沒有什麼野獸的才對……
()<Speaker>？？？</Speaker>||:啊……呃啊啊……
()<Speaker>指揮官</Speaker>||:多、妙？
()||:聲音的距離比起剛才近了很多，你的心臟緊張地狂跳著。
()||<SE1>AVG_wind_grass</SE1>:窸窣——刷拉——
()||<SE1>AVG_Slime_Movement</SE1>:枝葉不安地抖動著，重物被拖拽的聲音像黏糊糊的鼻涕蟲行走在你的耳道中，你的理智告訴你對面只可能是妙，但你的想象力已經在各個恐怖片中馳騁了……
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale><Shake>||:嗚……嗚汪……
NPC-Tae(0)<Speaker>？？？</Speaker><Position>0,-290</Position><Scale>1.3</Scale><GradientShow>2</GradientShow>||<BGM>BGM_Empty</BGM>:呃呃……啊啊啊……！
NPC-Tae(0)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:妙……
()||<BGM>10381</BGM>:你的心臟回到了它該存在的位置。
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪汪汪！
NPC-Romero(0)<Speaker>指揮官</Speaker><Position>0,240</Position><Scale>1.25</Scale><同时置暗>||:你跑到這裡來幹什麼？大家都在找你，她們很擔心你。
NPC-Tae(6)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:啊呃……唔啊啊啊……（好像在說明什麼）
NPC-Tae(6)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:算了……+找到你就好，我們快回家吧。
NPC-Tae(4)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:唔啊……（表示同意）
()||:唰——滋啦滋啦——+拖拽重物的聲音再度響起。
()<Speaker>指揮官</Speaker>||:……
()||:你欲言又止地看向山田妙正在拖拽的東西——+一截需要兩人合抱的枯樹幹。
()<Speaker>指揮官</Speaker>||:妙，你拖這個是要幹什麼？
NPC-Tae(3)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:呃呃……唔呃……（指了指下山的方向，可能是在表示洋房）
NPC-Tae(3)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:你要把它帶回家？
()||:山田妙的行為總是出乎你的意料，但多少能明白幾分其中的原因，可這一次你盯著這根沉重的樹幹，卻是怎麼也想不明白。
NPC-Tae(0)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:呃……啊啊呃……（在比劃著什麼三角形的東西）
NPC-Tae(0)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:唔……+難道是——
()||<黑屏1>:你的記憶回到了今天早些時候。
NPC-Lily(7)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<黑屏2><BIN>574</BIN><回忆>:……莉莉聽說，等聖誕節到了的時候，廣場那邊會有活動呢！
NPC-Sakura(0)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:聖誕節……說起來，我們還沒有好好過一次聖誕節呢。
NPC-MizunoAi(2)<Speaker>水野愛</Speaker><Position>60,-250</Position><Scale>1.27</Scale>||:什麼叫好好過一次聖誕節？
NPC-Sakura(0)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:嗯……比如裝飾聖誕樹，一起拆禮物，圍在桌邊吃頓好的之類的……
NPC-Junko(1)<Speaker>紺野純子</Speaker><Position>60,-230</Position><Scale>1.27</Scale>||:或許下一個聖誕節我們可以好好慶祝一下。
NPC-Lily(0)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:莉莉同意！
NPC-Yugiri(4)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:那我們得提前計劃下呢……
NPC-Saki(4)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:聖誕節！好耶！
()<Speaker>指揮官</Speaker>||:你們還出不出門了？真是的，怎麼現在就開始想起聖誕節了……
NPC-Tae(0)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||<黑屏1>:唔……啊呃……（含糊地發出了類似「聖誕節」的音節）
()||<黑屏2><关闭蒙版><BIN>1</BIN>:
()<Speaker>指揮官</Speaker>||<Night>:妙……你該不會是想用這根樹幹來做聖誕樹吧？
NPC-Tae(4)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:呃啊啊啊……（在認真解釋著什麼）
NPC-Tae(4)<Speaker>指揮官</Speaker><同时置暗><Position>0,-290</Position><Scale>1.3</Scale>||:……+果然還是什麼也聽不懂。
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪！
()||:根據這些天的相處，你明白，妙的行為邏輯絕不是你能預想到的。+反過來講，你能設想到的行為邏輯都可以被直接排除掉，而答案就在剩下的範疇裡。+可除了做聖誕樹，這根光禿禿的枯樹幹還能幹什麼呢？
()<Speaker>指揮官</Speaker>||:想那麼多也沒什麼用，走一步算一步吧。
NPC-Tae(6)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:唔呃……？（疑惑地望向你）
NPC-Tae(6)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:我來幫你吧。
()||<黑点1>:你捋起袖子，幫助妙一起抬起了樹幹。
()||<黑点2><BIN>605</BIN><BGM>BGM_Empty</BGM>:在你的體力即將耗盡之時，你終於和妙一起將枯樹幹搬回了洋房前的空地。
()<Speaker>指揮官</Speaker>||:累死我了……
NPC-Sakura(0)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<BGM>BGM_Saga_AVG_Day</BGM>:你們終於回來了！
NPC-Sakura(2)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:這是……
NPC-Tae(3)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:啊啊！呃啊啊！（很興奮地比劃著樹幹的尖端部分，又比劃著源櫻）
NPC-Sakura(2)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:妙……你難道是想把它送給我？
()<Speaker>指揮官</Speaker>||:哈啊？難道還真的是打算做聖誕樹……
()||:你為自己猜中了山田妙的行為而感到震驚。+但這時，她又拽來了二階堂咲，朝她比劃著樹幹的中間部分。
NPC-Tae(3)<Speaker>山田妙</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:嘟嘟……轟隆隆……（好像在模仿機車發動的聲音）
NPC-Saki(3)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:嗯？哦！
NPC-Saki(0)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:我懂了，你還記得上次我跟你說的，想找個木板練習機車平衡啊！
NPC-Saki(4)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:謝謝你啊，妙！
()<Speaker>指揮官</Speaker>||:……
()||:你還沒來得及從震驚中走出，就看見妙依次把小愛、純子、莉莉、夕霧拽來比劃，甚至連羅梅羅也有份。
()<Speaker>指揮官</Speaker>||:妙……竟然有這麼清晰的思路……
()||:但剩下的女孩們顯然就沒有這樣的思路了。
NPC-Sakura(5)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:咲，你在幹什麼！為什麼要騎著機車往我的聖誕樹上撞！
NPC-Saki(5)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:哈啊？這是妙送我的平衡木啊！
NPC-Lily(3)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:胡說！這明明是莉莉的木製星星材料！
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:哎呀……你們別吵了，稍微讓給我一點做個木簪子吧。
NPC-Romero(0)<Speaker>羅梅羅</Speaker><Position>0,240</Position><Scale>1.25</Scale>||:汪汪汪！（挺身而出，為自己的木頭小房子而戰）
()<Speaker>指揮官</Speaker>||:……
()||:激烈的混戰聲吵得你的頭都要炸開了，你被迫挺身而出，將爭奪樹幹的女孩們拉開。
()<Speaker>指揮官</Speaker>||<controll_shake>%%type_id=2%%duration=2%%delay=0.1%%range=13</controll_shake>:<size=50>別吵了，大家都安靜一下！</size>
NPC-Sakura(4)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:……
NPC-Saki(5)<Speaker>二階堂咲</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:哼。
()||:空氣中的硝煙味總算稀薄了些，你看著圍繞樹幹的法蘭秀秀和羅梅羅，開始思索如何解決這場鬧劇。
()<Speaker>指揮官</Speaker>||:<color=#A9A9A9>只滿足一個人的願望的話，其他人也會不滿……</color>+<color=#A9A9A9>可是用這根樹幹能做點什麼，才能讓大家都同意呢？</color><c>儲備木材<c>還給大山<c>什麼也不做
()<Speaker>指揮官</Speaker>||<分支>1</分支>:不如將這根樹幹劈成木材存起來吧，冬天可以拿來燒火取暖，其他時候也可以用來製作傢具，或者填補房屋的漏洞。
NPC-Yugiri(4)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<分支>1</分支>:很實在的選擇呢。
