()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>577</BIN><BGM>BGM_Saga_AVG_Dusk</BGM><Night>:
()||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:晚風習習，你和夕霧走在夜晚的海邊，聽著濤聲連綿不絕。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:……所以，指揮官在格里芬基地並不是做偶像經紀人的嗎？
NPC-Yugiri(0)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:是的，雖然基地裡也有曾經以偶像為業的人形，但我的工作並不是這個。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:那你真的很厲害呢，短短幾天，就學會了如何做一個偶像經紀人。
NPC-Yugiri(4)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:而且，做得無可挑剔。
NPC-Yugiri(4)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:你總這樣誇我，會讓我膨脹的。
()||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:幸好夜色昏沉，夕霧看不見你此刻的表情。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:那指揮官在格里芬基地的工作是什麼？
NPC-Yugiri(0)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:指揮人形作戰，維持基地的日常運營，以及……一些其他的任務。
NPC-Yugiri(4)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:我不是很明白具體的內容，但光是維持一整個基地的運營就已經很辛苦了吧。
NPC-Yugiri(4)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:每一天都很充實，有的時候還需要長時間出差。+但我認為一切都是值得的，為了更新世界的鋒芒。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:更新世界的鋒芒……
()||:夕霧停下了腳步，她望向你，但目光穿過你，抵達了很遠很遠的地方。
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:我以前有一位故友，也說過類似的話呢。
NPC-Yugiri(2)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:你的故友也在為了讓世界變得更好而不斷戰鬥嗎？
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:嗯，不過，他沒有那麼大的宏圖偉略。
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:他只是……想讓佐賀重新繁榮起來罷了。
NPC-Yugiri(2)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:無關地域的遼闊程度，只要有改變世界的決心，都值得被肯定和支持。
()||:夕霧的臉上泛起一個寂寥的笑容。
NPC-Yugiri(4)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:指揮官，為什麼想要更新世界的鋒芒呢？
NPC-Yugiri(4)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:在我生活的地方，存在一種極為強大、且暫時不可為人類所用的力量，它來自遺跡。+所有人都在爭奪它，有些人忌憚它、想要徹底埋葬它，有些人貪婪於它的力量，想要為己所用。+整個世界都在為它而混戰不休。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:那你呢，指揮官？
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:如果你能夠得到這樣的力量，你會做什麼？<c>支配利用它<c>埋葬毀滅它<c>置之不理
()<Speaker>指揮官</Speaker>||<分支>1</分支>:我想要使用它的力量，為我所用。
NPC-Yugiri(1)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<分支>1</分支>:如此強大的力量……你想要用在哪裡？
NPC-Yugiri(1)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||<分支>1</分支>:阻止一切戰爭和爭端的發生，讓身患輻射症的人們重新回歸日常生活。+在我們那裡，像佐賀一樣的日常生活可以說是一種奢求了。
NPC-Yugiri(2)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<分支>1</分支>:……
()||<分支>1</分支>:夕霧低下頭沉思起來。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<分支>1</分支>:想要阻止爭端和戰爭，從來都不是一件易事。
NPC-Yugiri(0)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||<分支>1</分支>:以前不是，以後也不會是。
NPC-Yugiri(0)<Speaker>夕霧</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||<分支>1</分支>:你已經做好了覺悟。
