()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>578</BIN>:忙碌了一天之後，你回到了洋房。+雖然只是小住了幾天，但這裡已經是這個陌生世界中最接近於「家」的存在。
()||<SE1>AVG_footsteps_woodfloor</SE1>:你卸下一身的疲倦，打算去泡個溫暖的澡，舒緩一下身體……+你走到洗漱間，正準備拉開門。
()||<SE1>Stop_AVG_loop</SE1><SE2>AVG_20Winter_Door_Open</SE2>:突然，門自動開了——
NPC-Sakura(8)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale><GradientShow>1</GradientShow>||<BGM>m_wv_title</BGM>:啊啊啊指揮官官官官官——
NPC-Sakura(8)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale><GradientHide>1</GradientHide>||:不不不不你什麼也沒看到到——
()<Speaker>指揮官</Speaker>||:？
()||<SE1>AVG_20Winter_Door_Close</SE1>:「砰」的一聲，門又被合上。一道黑影迅速消失在眼前……+等等，那是源櫻吧？+見到自己怎麼會是這種反應？難道法蘭秀秀出了什麼意外？還是自己不知道的那種……+不行，一定得跟過去看看！
()||<黑屏1>:
()<Speaker>指揮官</Speaker>||<黑屏2><BIN>9</BIN>:喂……源櫻！+源櫻！源櫻——
()||:大聲的呼喊似乎一點效果都沒有。
()||<SE1>AVG_footsteps_woodfloor</SE1>:行走的地方全是黑漆漆的一片，周圍安靜得只能聽見自己的呼吸聲和腳步聲。
()<Speaker>指揮官</Speaker>||<SE1>Stop_AVG_loop</SE1>:格琳雖然有時候在金錢上計較了一點，但也不至於連電費都如此摳門……+誒？
()||:腳上的感覺怪怪的，好像踢到了什麼堅硬的東西。再踢一下試試？
()<Speaker>？？</Speaker>||<SE1>AVG_XXS_kick</SE1>:唔——
()<Speaker>指揮官</Speaker>||:……
()||<SE1>ClothingUp</SE1>:你摸黑蹲了下來，摸到地上那個毛茸茸的，堅硬的圓形物品。+隱約猜到是什麼，你緩緩地開口——
()<Speaker>指揮官</Speaker>||:源櫻啊……雖然我已經知道你們是殭屍，但畢竟我還是個人類……+能不能不要動不動一顆腦袋斷在地上，開燈或者不開燈，我都挺害怕的……
()<Speaker>源櫻</Speaker>||:我不是源櫻……
()<Speaker>指揮官</Speaker>||:……那我去開燈看看。
()<Speaker>源櫻</Speaker>||:停停停！等我，等我身體找過來！+總之，總之你別管我！
()<Speaker>指揮官</Speaker>||:不行，你今天不把話說清楚，我就抱著你的頭一起走。
()<Speaker>源櫻</Speaker>||:那……我們，我們保持一定距離講話！
()<Speaker>指揮官</Speaker>||:為什麼？
()<Speaker>源櫻</Speaker>||:……+我……我是為了你好！
()<Speaker>指揮官</Speaker>||:嗯？
()||<SE1>AVG_Creep</SE1>:源櫻的身體緩緩地摸索過來，從你的手裡接過了頭。
()||<SE1>Stop_AVG_loop</SE1><SE2>AVG_20Winter_Open_Light</SE2><黑屏1>:順便打開了燈。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<BGM>BGM_Empty</BGM><黑屏2><BIN>578</BIN>:咳咳咳……你，你不覺得最近這一兩天總是很倒霉嗎？
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:……真要說的話，從我見到你們那一天開始，就挺倒霉的。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:……
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<BGM>BGM_Saga_AVG_Dusk</BGM>:所以，不能再倒霉下去了！
()||:源櫻苦笑了一下。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:你……你很想回到原來的世界吧。
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:當然。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:所以，這是不能失敗的演出啊。
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:嗯，我知道，所以我會努力。
NPC-Sakura(11)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:不！你不知道！+如果，如果總是跟我待在一塊兒，可能結果會讓你難過。
NPC-Sakura(11)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:為什麼這麼說？
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:我……我總是很倒霉。+越努力，反而結果越糟糕。+不知道這種情況，會不會影響你。+我……我不想破壞這件對你來說非常重要的事情。+所以，請，請離我遠一點。
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:……那你跟其他人呢？
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:……因為我總是出狀況，大家已經見怪不怪了。+而且她們……都死過了啊，可能也許大概習慣了。+但你不一樣，你不要被我傳染霉運就好。
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:……可我從來不是一個賭運氣的人啊。
NPC-Sakura(8)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:誒？
NPC-Sakura(8)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:因為我跟櫻一樣，也是很倒霉的人呢。+或者這麼說，出生在亂世的人類，都很倒霉。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:……
NPC-Sakura(10)<Speaker>指揮官</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:所以我從不相信運氣這種東西。+如果我的運氣很好，我就不會經歷這樣的人生。
NPC-Sakura(10)<Speaker>源櫻</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:指揮官……我……
