()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>187</BIN><黑屏2><BGM>BGM_Room</BGM>:
()<Speaker></Speaker>||:Contaminated zone outskirts, on a Griffin cargo transport. +A somewhat irked Suomi shuffles in the front passenger seat, fiddling with her weapon and glancing at the topography in the vehicle's vicinity, her roiling emotions all too obvious in her troubled fidgeting.
KP31(0)<Speaker>Suomi</Speaker>||:That stupid polar bear... It's already been more than a dozen minutes. +How long is she going to mess around for?
()<Speaker></Speaker>||:...She was irritated. +But at this moment, the reason for that irritation changed. +After parting ways with Papasha, the "problem" arose once more in her now calm mind.
KP31(0)<Speaker>Suomi</Speaker>||:<color=#A9A9A9>I'm not trying to cause trouble...</color>
()<Speaker></Speaker>||:If her guess was correct, then the "trait" written into her neural cloud had taken effect once again. +At any other time, she'd naturally have other ways to express her thoughts and would never have hurled relentless mockeries at teammates after tactical failures. +But if it was Papasha, she'd do exactly that.
KP31(0)<Speaker>Suomi</Speaker>||:...If even the designers trouble me so, what can I do? +The Commander obviously knows, yet still put us together anyway. I don't know what they were thinking...
()<Speaker></Speaker>||:Suomi looks towards the driver's seat, a position previously occupied by Papasha. When Papasha was there, she didn't do as much as take one look.
KP31(0)<Speaker>Suomi</Speaker>||:...
()<Speaker></Speaker>||:Suomi leans forward, looking as if she had spotted something.
KP31(0)<Speaker>Suomi</Speaker>||:That's a new notebook alright... and it's almost like it's been crushed. +Does she not know anything about valuing supplies?
()<Speaker></Speaker>||:Suomi isn't a petulant child inclined towards delving into the secrets of others, but perhaps driven by her foul mood, she flips open the notebook with naught hesitation.
KP31(0)<Speaker>Suomi</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:...
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Hello</BGM><BIN>82</BIN><回忆>:Griffin Dorms
PPsh41MOD(0)<Speaker>Papasha</Speaker>||:...
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:Scratch...
PPsh41MOD(0)<Speaker>Papasha</Speaker>||:Just what is the Commander thinking... +Do they really think that sending me out on one assignment with her will fix relations right up?
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:Scratch...
