()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>97</BIN><BGM>m_19christmas_theme</BGM>:十二月二十五日清晨六點。+為了確保聖誕節的各個環節都安排得準確無誤，我很早就開始了四處巡視。
()<Speaker>指揮官</Speaker>||:首先確認禮物的採購，然後是禮物的分發，接下來是聖誕樹的裝扮……+還有聖誕晚會的準備工作……+總感覺還有什麼工作被遺忘了？
Lewis(0)<Speaker>路易士</Speaker>||:指揮官，早上好！
()<Speaker>指揮官</Speaker>||:早安，路易士。
Lewis(0)<Speaker>路易士</Speaker>||:指揮官今天起得真早啊，聖誕節有很多工作嗎？
()<Speaker>指揮官</Speaker>||:對我來說倒還算輕鬆，畢竟真正執行任務的是你們，我只是從中統籌協調。
Lewis(0)<Speaker>路易士</Speaker>||:那就好，看來不會影響我們之間的約定呢！+對了，指揮官沒有忘記和我的約定吧？<c>記得。<c>不記得。
()<Speaker>指揮官</Speaker>||<分支>1</分支>:……怎麼會忘記呢？當然記得。
()<Speaker>指揮官</Speaker>||<分支>1</分支>:<color=#A9A9A9>什麼約定？我怎麼毫無印象？</color>+<color=#A9A9A9>難道這就是那件被我遺忘的事？</color>
Lewis(0)<Speaker>路易士</Speaker>||<分支>1</分支>:太好了♪指揮官果然正如外表一樣是個好人呢！+嘿嘿，那我就先去做準備啦！+等到時間了，我再來找您。
()<Speaker>指揮官</Speaker>||<分支>2</分支>:……什麼約定？我怎麼沒有印象？
Lewis(0)<Speaker>路易士</Speaker>||<分支>2</分支>:……+您果然不記得了嗎……
()<Speaker>指揮官</Speaker>||<分支>2</分支>:路易士，抱歉，需要我記住的事情太多了……+人類大腦的記憶能力是比不上人形的心智雲圖的。+你再告訴我一遍我們的約定吧，我一定按時陪你完成。
Lewis(0)<Speaker>路易士</Speaker>||<分支>2</分支>:對著您這張無辜的臉，真是生不了氣呢。+那好吧，我們的約定依然有效。+我先去做準備了，等到時間了再來見您。
()<Speaker></Speaker>||:路易士開心地跑遠了。
()<Speaker>指揮官</Speaker>||:真的有和路易士約定過什麼嗎？+為什麼我完全想不起來……+看來得讓格琳娜給我安排身體檢查了……
()<Speaker></Speaker>||<黑点1>:我喃喃自語著繼續進行聖誕節的工作安排了。
()<Speaker></Speaker>||<黑点2><BIN>82</BIN><BGM>BGM_Empty</BGM>:格里芬宿舍。+路易士正對著鏡子認真地化妝。
Lewis(4)<Speaker>路易士</Speaker>||<BGM>BGM_Hello</BGM>:眉毛好像不太對稱？右邊稍稍粗了一點。
()<Speaker></Speaker>||:路易士微蹙著眉頭，小心翼翼地扭著眉筆調整著自己的眉毛。
Lewis(4)<Speaker>路易士</Speaker>||:差不多收個尾可以結束眉毛部分了——
()<Speaker></Speaker>||:哢嚓——+在路易士高度緊繃的手指間，眉筆終於被折斷了……
Lewis(4)<Speaker>路易士</Speaker>||:完了！新買的眉筆這麼快就又……+總感覺眉筆折斷這種事出現在和指揮官實現約定之前，是某種不詳的徵兆啊……+誒？我這算是被R93傳染了嗎……
()<Speaker></Speaker>||:路易士趕緊將漂流瓶項鍊戴在脖頸上。
Lewis(4)<Speaker>路易士</Speaker>||:希望這會給我帶來好運，漂流瓶啊，保佑我跟指揮官的約定順利進行吧……
()<Speaker></Speaker>||<黑点1>:路易士虔誠地握住漂流瓶許下心願，然後匆匆披上大衣走出了宿舍。
()<Speaker></Speaker>||<黑点2><BIN>18</BIN><Night><BGM>BGM_Empty</BGM>:巡視順利結束後，我的眉頭卻依然緊皺不展。
()<Speaker>指揮官</Speaker>||:……所以到底約定的內容是什麼啊？
Lewis(4)<Speaker>路易士</Speaker>||<BGM>BGM_Moon</BGM>:指揮官！
()<Speaker></Speaker>||:換上了聖誕裝束的路易士出現了我的眼前。
()<Speaker>指揮官</Speaker>||:……路易士，你今年的聖誕裝很好看啊。
Lewis(4)<Speaker>路易士</Speaker>||:嘿嘿，謝謝指揮官誇獎！+我剛剛遇到春田，她說您的工作已經暫時告一段落啦。+那麼，是時候實現我們的約定了♪
()<Speaker>指揮官</Speaker>||:好的，不過……
Lewis(4)<Speaker>路易士</Speaker>||:跟著我來吧，指揮官。+我已經挑選好了最佳地點，現在就只剩您和我一起……
