()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
()<Speaker></Speaker>||<黑屏2><BIN>96</BIN><BGM>BGM_Hello</BGM>:……宴會前。+AR15倚在門邊，安靜地看著人形們說說笑笑。
AR15(3)<Speaker>AR15</Speaker>||:這身衣服真是有夠限制行動。+嘖，16還瞎扯什麼一來就會喜歡宴會，說的是她自己吧。
AR15(3)<Speaker></Speaker>||:AR15把裙擺向下扯了扯。
AR15(3)<Speaker>AR15</Speaker>||:怎麼會有人形穿著這麼不適合移動的服裝行動自如的？
()<Speaker>？？？</Speaker>||:我不要我不要我不要！
()<Speaker></Speaker>||:熱鬧的宴會現場被一陣突兀的喊叫打斷。
AR15(3)<Speaker>AR15</Speaker>||:嗯？那是SOP2？+……她在那對著空氣幹什麼？
AR15(3)<Speaker></Speaker>||:AR15走向SOP2，將她拉到一邊。
AR15(3)<Speaker>AR15</Speaker>||:SOP2，你——
M4 SOPMOD II(2)<Speaker></Speaker>;AR15(3)||<SE1>Rope</SE1>:SOP2猛地伸手揪住了AR15的衣領，然後大喊起來。
M4 SOPMOD II(2)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||<震屏><BGM>BGM_Empty</BGM>:這一次，我不會放你走了！
M4 SOPMOD II(2);AR15(3)<Speaker>AR15</Speaker>||<BGM>m_avg_labyrinth</BGM>:……你在發什麼瘋，SOP2？
M4 SOPMOD II(2);AR15(3)<Speaker></Speaker>||:AR15驚恐地將SOP2的手掰開，SOP2呆滯的眼神慢慢有了光彩。
M4 SOPMOD II(3)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:嗚嗚……15……
M4 SOPMOD II(3);AR15(3)<Speaker>AR15</Speaker><Shake>||:你、你怎麼了？+發生什麼事了？誰欺負你了嗎？
M4 SOPMOD II(3);AR15(3)<Speaker></Speaker>||:突然哭泣的SOP2讓AR15措手不及起來。
M4 SOPMOD II(3)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:你剛剛又要丟下我，獨自離開……
M4 SOPMOD II(3);AR15(3)<Speaker>AR15</Speaker>||:我哪有？
M4 SOPMOD II(3)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:我就是看見了！
M4 SOPMOD II(3);AR15(3)<Speaker>AR15</Speaker>||:……
M4 SOPMOD II(3);AR15(3)<Speaker></Speaker>||:雖然不願回想，但AR15清楚地知道SOP2在說什麼。
M4 SOPMOD II(3);AR15(3)<Speaker>AR15</Speaker>||:你只是記憶混亂了，喝杯酒冷靜一下吧。
M4 SOPMOD II(3)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:……
M4 SOPMOD II(3)<Speaker></Speaker>;AR15(3)||:SOP2直勾勾地盯著AR15的眼睛，像是在發掘她的內心深處。+半晌，SOP2將酒瓶遞給了AR15。
M4 SOPMOD II(1);AR15(3)<Speaker>AR15</Speaker>||:我們一起喝一杯，讓這些不開心全部消失。
M4 SOPMOD II(1)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:那你得多喝幾杯，我剛剛好傷心……
M4 SOPMOD II(1);AR15(3)<Speaker>AR15</Speaker>||:……+好，我知道了，我多喝幾杯。
M4 SOPMOD II(1)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:嘿嘿，這是M4買的酒，很好喝的！
M4 SOPMOD II(1);AR15(3)<Speaker>AR15</Speaker>||<震屏>:什麼？你開的是M4買的——
M4 SOPMOD II(1);AR15(3)<Speaker></Speaker>||:AR15想起了M4提起給M16買了酒，恍惚的一瞬被SOP2抓住機會，猛灌了AR15幾口。
M4 SOPMOD II(1)<Speaker>M4 SOPMOD II</Speaker>;AR15(3)||:乖，多喝點！
M4 SOPMOD II(1);AR15(3)<Speaker>AR15</Speaker>||:咕……唔……
M4 SOPMOD II(1)<Speaker></Speaker>;AR15(3)||:AR15想要掙脫開，但今天的SOP2力氣格外得大，竟讓AR15動彈不得。+眼見著，一瓶酒就到底了……
