()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
KSVK(0)<Speaker>KSVK</Speaker>||<黑屏2><BIN>82</BIN><BGM>BGM_Hello</BGM>:這次舞會你確定不參加嗎？+難得一次放鬆的機會，拋棄現有的身份去獲得新的體驗。
DP12(0)<Speaker>DP12</Speaker><通讯框>;KSVK(0)||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>後勤這邊實在走不開，再加上你們禮服應該都做好了，我也來不及參加。</color>+<color=#00CCFF>對了，你的禮服快遞到了，我幫你拿進了房間，有空的話記得試試看。</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:嗯。+這個尺寸……是我的嗎？+完全穿不上。
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>你之前發錯數據了嗎？</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:不應該啊，我直接複製的出廠數據。+現在要求更改的話不知道來不來得及。
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>沒記錯的話過兩天就是舞會了吧？</color>+<color=#00CCFF>你們的布料好像是指揮官統一訂購的。</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:是，而且我聽QBU88說這次剛好能把所有布料用完，估計再來一套肯定不行……+怎麼辦，我現在的素體穿這個是不可能的，但那天應該大家都會穿禮服……
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>想想別的辦法呢？</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:平常也沒有備用。禮服這種東西我想其他人應該也沒有。+而且我穿常服的話，會很掃興吧。
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>你應該有具小一號的素體在倉庫？</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:是這樣沒錯。最近的戰鬥用心智升級的尺寸不方便，就換回來了。
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>試試唄？也許用得上。</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:也只能這樣了，估計是最後的辦法。
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||:<color=#00CCFF>放心，肯定能用上的。</color>
DP12(0);KSVK(0)<Speaker>KSVK</Speaker>||:哈？
DP12(0)<Speaker>DP12</Speaker>;KSVK(0)||<黑屏1>:<color=#00CCFF>沒什麼，你去試試吧，等你好消息。</color>
