()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_ev2410_LaNuit</BGM><SE1>AVG_Door_Open_Close</SE1><SE1>AVG_Chimes</SE1><BIN>656</BIN><黑屏2>:……ヴィースバーデン区、クア・パーク、シュタージ専用のバー。
()<Speaker></Speaker>||<SE1>AVG_footsteps_cave</SE1>:ウェイターは丁寧にロミーを、一番奥の部屋に案内した。
NPC-Romy(0)<Speaker>ロミー</Speaker>||<SE1>Stop_AVG_loop</SE1>:ノンアルコールのネグローニを二つ。
()<Speaker>ウェイター</Speaker>||:かしこまりました。
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay><SE1>ClothingUp</SE1>:ウェイターは赤褐色のカクテルを二つ持ってくると、//nすぐに部屋から退室した。
()<Speaker></Speaker>||:ロミーは静かにグラスを揺らしながら、会合する者に声をかけた。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:フェリクス連隊長、お口に会うといいが。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:ノンアルコールのネグローニ、実にロミー局長らしい。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:趣味はあくまでも趣味、仕事の中では私は酒を飲まない。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:ということは、今も仕事中か。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:クア・パークはホワイトエリアに近い。+この辺りはホワイエリアの職員専用の昼休憩施設になっている。+だからある意味、仕事場の食堂で会っているようなものだ、//n仕事と見なしても問題ない。+もっとも、連隊長ほどの役職ともなれば、どこにいても仕事なのだろう。+気に入っていないのは重々承知ではあるが。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:相変わらず、リーフェンシュタール将軍と同じ用意周到な人だ。//nちなみに、将軍は最近お元気か？
NPC-Romy(1)<Speaker>ロミー</Speaker>||:父は元気だ。定年後は散歩や釣りを自由に楽しんでいる。//nたまに古傷が疼くのが問題だがな。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:それは何より、あなたほどの娘がいれば、将軍も安心だろう。
NPC-Romy(1)<Speaker>ロミー</Speaker>||<SE1>ClothingUp</SE1>:連隊長こそ、最近の調子は？
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:私の役目はあくまでも、フーゴー・エーバーライン衛兵連隊の管理だ。//nそれ以外の心配事はないさ。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:さすが、シュバインシュタイガー将軍の右腕と呼ばれている男だ。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:フーゴー・エーバーライン衛兵連隊は、常に統一社会党に忠誠を誓い、//n党の指導に従う。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:もちろん、それは当然のことである。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:当たり前のことであるからこそ、何度も繰り返す必要がある。+誰に訊かれても、私はそう答える。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:たとえ、党そのものが崩壊してもか？
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:……ロミー局長、ここからは、私個人の言葉だ。+私は軍人であり、政治家ではない。+党が一致団結しているのであれば、衛兵連隊はその最も鋭い剣となる。+そして党が崩壊したのならば、衛兵連隊は主無き王冠だ。
NPC-Romy(1)<Speaker>フェリクス</Speaker><同时置暗>||:それに、あなたはリーフェンシュタール将軍にも約束したはずだ、//n文官となった以上、軍のことに口を挟まないと。
NPC-Romy(1)<Speaker>ロミー</Speaker>||<SE1>ClothingUp</SE1>:その約束は今も守っている。+今、あなたの前にいるのは国家保安省次官ロミー・リーフェンシュタールであり、//nハインツ・リーフェンシュタールの娘ではない。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:今から話すことは、統一社会党内部の話ではない。+国家そのもののことだ。+ロ連の成立は誰にも止められない、あなたもよく分かっているだろう。+歴史はそうやって進んでいく、いくら輝かしいものを//n築き上げたとしても、古い制度はいずれ歴史の波に呑まれる。
()<Speaker>フェリクス</Speaker>||:……仮にそうだとしても、中立でいることはできる。+我々がこの戦いに身を投じたら、状況をより混迷させる。//nそれどころか、すべてを滅ぼす可能性すらある。+戦争は、あなたたち政治家にとっては利益の交換でしかないだろう。+だが我々にとっては、命をかけて進むことだ。+我々は戦争を終わらせることはできない、//nだから、我々は簡単に剣を抜くことはできないのだ。
NPC-Romy(0)<Speaker>ロミー</Speaker>||:私は、戦争を望んでいるわけではない。
NPC-Romy(0)<Speaker>フェリクス</Speaker><同时置暗>||:しかし、権力を望んでいるのだろう？
NPC-Romy(0)<Speaker>ロミー</Speaker>||:権力を望まないやつが、フーゴー・エーバーライン衛兵連隊の//n連隊長まで登り詰めることができるのか？+やむを得ずその位についたとでも言いたいのかもしれない。+だが、その問題を解決する一番の方法もまた、その位に相応しい//n権力を手に入れることだ。
NPC-Romy(0)<Speaker>ロミー</Speaker>||<CGDelay>0.5</CGDelay><SE1>Rope</SE1>:登ってしまった以上、安全に降りるという選択肢はない。//nさらに上を目指すか、落ちて死ぬかだけだ。
NPC-Romy(0)<Speaker>フェリクス</Speaker><同时置暗>||:悪いが私は軍人だ、そこまで口達者ではない。
()<Speaker></Speaker>||<SE1>AVG_20Winter_Drink_Tea</SE1>:フェリクスはカクテルを飲み干し、グラスを裏返す。
()<Speaker>フェリクス</Speaker>||<BGM>BGM_Empty</BGM>:どうやら、酒もここでおしまいのようだな。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:フェリクスは立ち上がり、僅かに腰を曲げる。
()||<黑点1>:
()<Speaker></Speaker>||<SE1>AVG_BaseDoor_Open</SE1><黑点2>:するとその時、フェリクスの背後にある絵画に明かりがついた。//n軽い機械の音と共に、絵画は徐々に横へ移動していく。+絵画の後ろから現れたのは、隠し部屋と、そこに座る一人の男性だった。
()<Speaker>フェリクス</Speaker>||:<size=50>グロス書記？！</size>
()<Speaker></Speaker>||<SE1>Rope</SE1>:想定外の人物の出現に、フェリクスは慌てて席に戻る。//n隠し部屋の男性は、微笑みながら二人の方へ近づいてきた。
()<Speaker></Speaker>||:ロミーはウェイターを呼び、また注文する。
NPC-Romy(1)<Speaker>ロミー</Speaker>||:ネグローニ、三つ。
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><SE1>AVG_Door_Open_Close</SE1><SE1>AVG_Chimes</SE1>:ウェイターはすぐネグローニを三つ持ってきた。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:ロミーも笑いながら、グラスを上げる。
NPC-Romy(1)<Speaker>ロミー</Speaker>||<CGDelay>0.5</CGDelay>:連隊長、そう焦らなくてもいい……+酒はまだ、いくらでもある。
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>412</BIN><黑屏2><BGM>GF_EV9_Story</BGM>:……ロミーの執務室。
()<Speaker></Speaker>||<SE1>AVG_21Winter_Click_Keyboard</SE1>:ホフマンは関係者たちに次々と通知を送っていた。
()<Speaker></Speaker>||:その向かい側で、Qはのんびりとコーヒーを啜っている。
NPC-maya(0)<Speaker>Q</Speaker>||:ホワイトエリアの警備を強化する理由、その具体的な措置、+さらに現場のマニュアルまで作成するとは。+さすがホフマンさんだ。
NPC-maya(0);NPC-Hoffmann(1)<Speaker>ホフマン</Speaker>||:防衛軍はあてになりませんからね、しかも、これからは防衛軍と//nシュタージの両方に情報を共有しないといけませんし。+現場もきっと混乱するでしょうから、細かくやり方を教えるに//n越したことはない。+そちらの進展は？
NPC-maya(0)<Speaker>Q</Speaker>;NPC-Hoffmann(1)||:どうかね。+そもそも今の私は中間管理職みたいなものだし、//n上と下の板挟みになってはね？
NPC-maya(0);NPC-Hoffmann(1)<Speaker>ホフマン</Speaker>||:……そういう時はむしろ、腕の見せ所とも言いますが。
NPC-maya(0)<Speaker>Q</Speaker>;NPC-Hoffmann(1)||:もうすでにあらゆる方法を使っているよ。しかしね、自分たちの//n汚点をきれいさっぱり洗い落とした証拠を掴むのは、//nなかなか難しいもので。
NPC-Hoffmann(1)<Speaker>ホフマン</Speaker>||:だからこそ、Qさんに任せたというわけです。
