()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>313</BIN>:……現在。
()||<BGM>GF_Swim_Marnie</BGM>:ソカロフエリアのバー。+ニコライは意気揚々と、この一年間の自分のやってきたことを語っていた。//n対してマザー・リューバは、始終静かにそれを聞いていた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:……どうかしましたか、マザー・リューバ？
()||:ニコライが一旦語り終わったのを見て、マザー・リューバは//nダニエルを呼び出すと、自分は少し休憩すると言った。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>ニコライ</Speaker>||:ああ、ダニエル、久しぶりだな。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>;NPC-NervousMan(1)||:ニコライさんもお元気そうで何より。
NPC-Bodyguard1(0);NPC-NervousMan(1)<Speaker>ニコライ</Speaker>||:さすがオレが見込んだだけのことはある、//nもうマザー・リューバの車椅子番になったのか。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>;NPC-NervousMan(1)||:引き続きあんたのとこで仕事ができないのは残念だな。+ただあれ以来、俺も仕事をやらかすことがなくなった。
NPC-NervousMan(1)<Speaker>ニコライ</Speaker>||:……+それはそれは、実にいいことじゃないか。
()||<SE1>AVG_Wheelchair</SE1><黑屏1><BGM>BGM_Empty</BGM>:ダニエルはマザー・リューバの車椅子を押しながら去って行った。+ニコライはまた対象を変えて、自分の武勇伝を語り始めた。
()||<黑屏2><BIN>97</BIN><Night><BGM>BGM_stage10</BGM>:……マザー・リューバの寝室の前。+ここまで来てようやく、マザー・リューバは口を開く。
NPC-OldLady(0)<Position>0,180</Position><Speaker>マザー・リューバ</Speaker>||:……ダニエル、どう思う？
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:話を聞く限り、ニコライさんは騙されてるかもしれませんね……
NPC-OldLady(0)<Position>0,180</Position><Speaker>マザー・リューバ</Speaker>;NPC-Bodyguard1(0)||:フッ、当たり前だわ。
NPC-OldLady(0)<Position>0,180</Position>;NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:そのマギーさんとやらと、「話」をつけてきましょうか？
NPC-OldLady(0)<Position>0,180</Position><Speaker>マザー・リューバ</Speaker>;NPC-Bodyguard1(0)||:とりあえず、そいつの素性を調べてきなさい。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:先ほどニコライさんが話をしていた間に、部下に調べさせました。
()||<SE1>ClothingUp</SE1>:そう言いながら、ダニエルは資料をマザー・リューバの前に置いた。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:やはり色々と怪しい者です。
NPC-OldLady(0)<Position>0,180</Position><Speaker>マザー・リューバ</Speaker>||:……人形？
()||<SE1>AVG_File_Put</SE1>:マザー・リューバは冷ややかに笑って、ダニエルに手を振る。
NPC-OldLady(0)<Position>0,180</Position><Speaker>マザー・リューバ</Speaker>||:それなら簡単だわ。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||<黑屏1>:分かりました。明日何人か連れていきます。
()||<关闭蒙版><黑屏2><BIN>313</BIN>:……翌日。+バー・ジンにて。+ニコライは散らかったバーの中、立ち尽くしていた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker><Shake>0.1</Shake>||:……マギーは詐欺師だった？+ありえない！
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:……
NPC-Bodyguard1(0);NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:テキーラ美術館はオレのスポンサーで成り立っているんだ、手続きも//n全部合法的におこなっている！
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>;NPC-NervousMan(0)||:じゃ、自分の口座を確認してみたら？
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:……
()||<SE1>AVG_whitenoise</SE1>:ニコライは端末で自分の口座を確認して、資金が一切動かせないことに気づく。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:今朝はまだ……+いや、今は取引時間外だから、明日の朝になれば……
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:……+とても残念でしたよ、ニコライさん。
()||<SE1>AVG_footsteps_woodfloor</SE1>:ダニエルは軽く会釈すると、部下のマフィアたちを連れてバーを出た。
()||<SE1>Stop_AVG_loop</SE1><BGM>BGM_Empty</BGM>:空っぽのホールの中、ニコライがカウンターの前に座り込む。+目の前のグラスには、まだマギーのリップの跡が残っていた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:あの女……まさか最初から……+……
()||:ニコライは一人、低い声で笑い出す。
NPC-NervousMan(3)<Speaker>ニコライ</Speaker>||:いいだろう、マギー……+このオレを騙すとは……+このニコライを騙すとは……
()||:大笑いしながら、ニコライは酒瓶を手に取り、それを飲み干した。
NPC-NervousMan(3)<Speaker>ニコライ</Speaker>||<SE1>Rope</SE1>:面白い女だ……+次会う時を楽しみにしているぜ……！
()||:マギーとの再会を期待しながら、ニコライは酒瓶を思いっきり//nカウンターに叩きつけた。
()||<黑屏1>:
