()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>528</BIN><narrator><BGM>GF_2022_Summer_Battle_1</BGM><Night>:「未来号」大陸間列車、F09車両。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:散らかった食堂車の中、誰かがコソコソと動いていた。+誰にも気づかれていないことを確認すると、マギーはお菓子が//nたっぷり詰まったワゴンを推しながら出てきた。
ColtWalker(2)<Speaker>マギー</Speaker>||:ジャーキーとチョコ、とっちがいい？
()<Speaker></Speaker>||:同じところからキャサリンも頭を覗き出し、そんなマギーを見て//n何とも言えない表情を浮かべていた。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:お菓子食ってる場合か！
ColtWalker(1)<Speaker>マギー</Speaker>||:他にどうしようもないだろう？
()<Speaker></Speaker>||:マギーは破けたソファーに腰掛けて、クッキーを開けた。+こんなボロボロの列車の中じゃなければ、今まさに天国にいる気分だろう。+マギーとキャサリンの傍らで、エルマはずっと不機嫌そうな顔をしていた。+そんなエルマをちらちらと見ながら、キャサリンはワゴンからオリーブの袋を1つ取った。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:……やっぱこいつを差し出す？
ColtWalker(4)<Speaker>マギー</Speaker>||:そんで外の軍にやられる？
Erma(0)<Speaker>エルマ</Speaker>||:本人の前でそれを言う？
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:そんなことしようと、もう軍が迫ってきているんだよ。+こんなんいつまでもつの？　なんで一緒に1号車に行かないの？
ColtWalker(3)<Speaker>マギー</Speaker>||:一か所に固まってると、全員まとめてやられるからな。+蟻んこよりゾウを狩りに行くのが普通だろう？
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:……+そのゾウ狩りに巻き込まれて蟻んこが踏みつぶされるのが落ちだろうけどな。
()<Speaker></Speaker>||:キャサリンの返事に、マギーは白目をむいた。
ColtWalker(3)<Speaker>マギー</Speaker>||:とにかく、静かに今は両手を合わせて……
ColtWalker(2)<Speaker>マギー</Speaker>||:教官さんが勝ってくれることを祈るしかない。
ColtWalker(2);NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:あいつを当てにするなんて……+さすがに泥船なんじゃないの？+しかも沈みかけの……
ColtWalker(1)<Speaker>マギー</Speaker>;NPC-Scalper(3)||:そんなこと、今までもよくあっただろう？+まさか今まで泥船に乗ってなかったとでも思ってるのか？
