()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>528</BIN><narrator>:「未来号」大陸間列車、F09車両。
()||<白屏1><BGM>GF_2022_Summer_AVG_3</BGM>:……+車内の人形たちは表面上静かに見えたが、意識の彼方では激しい口論を繰り広げていた……
()||<白屏2><BIN>249</BIN><SE1>AVG_tele_connect</SE1>:……エルマが構築した通信チャンネルの中。
()<Speaker>人形A</Speaker>||:<color=#00CCFF>マ、マフィアと戦うとか！？　正気なの！？</color>+<color=#00CCFF>私たちは普通の民生用人形だから！</color> 
()<Speaker>人形B</Speaker>||:<color=#00CCFF>む、無理です！あんな恐ろしいやつらと戦うなんて！</color>+<color=#00CCFF>武器もないですし……</color> 
()<Speaker>人形C</Speaker>||:<color=#00CCFF>このままやり過ごすってのも……</color>+<color=#00CCFF>大人しくさえしていれば……</color>+<color=#00CCFF>マフィアだからと言って皆殺しにするわけじゃないから……</color>
NPC-TD_Worker(1)<通讯框><Speaker>パーベル</Speaker>||:<color=#00CCFF>こちら9号車です。</color>+<color=#00CCFF>見張りのマフィアは12人、人形は3人。</color>+<color=#00CCFF>私は動けます。</color>
()<Speaker>人形A</Speaker>||:<color=#00CCFF>や、やる気なんだ……</color>
NPC-TD_Worker(1)<通讯框><Speaker>パーベル</Speaker>||:<color=#00CCFF>かつて私は、この列車の建設に携わっておりました。</color>+<color=#00CCFF>なのでこの列車の構造はよく知っています。</color>+<color=#00CCFF>私を助け出せば、一緒に戦うことができます。</color>
()<Speaker>人形D</Speaker>||:<color=#00CCFF>……そ、それじゃあたしのことも助けて！</color>+<color=#00CCFF>サーカスのパフォーマーですので、結構機敏に動けます！</color>+<color=#00CCFF>人間相手なら、全然怖くありません！</color>
()||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>（ピピッ——）</color>
()||:<color=#00CCFF>このチャンネルでの発言が禁止になりました——</color>
