()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>46</BIN><Night><BGM>BGM_Room</BGM>:……
()<Speaker></Speaker>||:ベルリン、アンジェの仮住居。+時はすでに深夜、夜明けまで残り三時間くらいだ。+アンジェとその部下たちは一様に狼狽えた様子で、//nなんとか自分たちの根城に戻って来た。+倉庫を出てからずっと、ライトは黙ったままアンジェの傍にいた。+アンジェもライトに話しかけず、二人は無言のままセーフハウスに着いた。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:……
NPC-Light(0)<Speaker>ライト</Speaker>||:……
()<Speaker></Speaker>||:部屋の前、他のシュタージメンバーはすべて自分の持ち場に戻ったが、//nライトだけは離れたくない様子だった。+アンジェは立ち止まって、ようやく口を開いた。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:ここまででいいわ。
NPC-Light(0)<Speaker>ライト</Speaker>||:僕も今日はここに泊まります――隣の部屋で。
()<Speaker></Speaker>||:ライトはただ無表情に、静かに返事をした。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:なに？また私がどっかの倉庫を爆破してしまうのを心配しているの？
NPC-AngeDamage(0);NPC-Light(0)<Speaker>ライト</Speaker>||:疑っているわけではありません。+ただ同居している姉さんがすでに寝ているはずなので、//nその邪魔をしたくないだけです。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:あら？　お姉さんがいたの？　彼女もシュタージ？
NPC-AngeDamage(0);NPC-Light(0)<Speaker>ライト</Speaker>||:……いいえ、ただの記者です。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:記者？
NPC-Light(0)<Speaker>ライト</Speaker>||:はい。
()<Speaker></Speaker>||:ドアノブに手をかけたまま、アンジェはライトを見つめた。+同じくライトもずっと立ったまま、どうやらアンジェが部屋に//n入るまで目を離したくないらしい。+さっき起きたことについては、さすがのアンジェも何も言えなかった。+暫くして、アンジェはようやくドアノブから手を離し、//nちゃんと説明をすることにした。
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>||:さっきのことは、本当に申し訳ないと思ってる。+勝手な行動をして、迷惑をかけた。
NPC-Light(2)<Speaker>ライト</Speaker>||:……
()<Speaker></Speaker>||:アンジェリアの予想外の言動に、ライトは唖然とした。+なぜなら彼の知るアンジェリアは……謝らない人だから。
NPC-Light(3)<Speaker>ライト</Speaker>||:いいえ……大丈夫です。+あなたに信頼されてないのも当然です。+ブレーメンで起きたことは知っていますし。+パラデウスが政府上層部まで浸透していて、グレイも非常に怪しい。+こんな中、慎重になるのも無理はありません。
()<Speaker></Speaker>||<SE1>AVG_doorknock_wood</SE1>:アンジェはドアをノックしながら、次の言葉を考えていた――//n正直なところ、ライトの印象は間違っていない。+アンジェはこの手のことが苦手だ。//nしかし今目の前にいるこの若者に対しては、きちんと話すべきだと思っている。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:あなたは、あの女が私のところに来た時と全く同じ。+若くて、熱意があって、抱負があって……//nその上であなたは、私に過去のことまで思い出させてしまった。
NPC-AngeDamage(0);NPC-Light(3)<Speaker>ライト</Speaker>||:……でも、僕はあなたと敵対する側にはなりません。//n飛行機の上であなたと命のやり取りをすることもありません。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:フフッ。+なんだ、いい子じゃない？
NPC-AngeDamage(0);NPC-Light(3)<Speaker>ライト</Speaker>||:僕はそんなにいい子ではないと思います。+よく姉さんを怒らせますし、姉さんからしたら、//n僕はいつまでも反抗期の弟でしょう。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:反抗は必ずしも悪いことではないわ。//n悪いのは、反抗するためだけに反抗すること。
()<Speaker></Speaker>||:アンジェはまたドアノブを掴んだ。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:今日はありがとう、おかげで助かったわ。+でも、私は次も自分の判断で動くから。
NPC-AngeDamage(0);NPC-Light(3)<Speaker>ライト</Speaker>||:僕はあなたの判断を信じています。+もし僕にして欲しいことがあれば、いつでも言ってください。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:今日は早く休んで、明日まだやることがあるから。
()<Speaker></Speaker>||<SE1>AVG_Door_Open_Close</SE1>:アンジェは部屋に入った。
NPC-Light(3)<Speaker>ライト</Speaker>||:おやすみなさい、アンジェさん。
()<Speaker></Speaker>||:アンジェが部屋に入るのを見送った後、ライトも自分の部屋に戻ろうとした。+静かな廊下の中、シーリングライトの光はいつもより暗く感じる。
NPC-Light(0)<Speaker>ライト</Speaker>||:……
()<Speaker></Speaker>||:シュタージの同僚たちはマンションの一階と二階で待機している。+このマンションは今まで各国要員の仮住居として使われていたため、//n他の階層に人員を配置することもない。+だから今、アンジェたちを除いて、ここには誰もいない。+静かなのは当たり前のはずだ。
()<Speaker></Speaker>||:ライトは自分の部屋のドアに手をかけ、ゆっくりと鍵を開けた。+……だけど、なにか変な感じがする。+今日の静けさは……少し異常だ。
NPC-Light(2)<Speaker>ライト</Speaker>||:アンジェさ――！
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:振り返ると、ライトの目の前は黒い影に包まれた。
()<Speaker>パラデウス兵士</Speaker>||<SE1>AVG_weapon_reload</SE1>:――！
()<Speaker></Speaker>||<BIN>9</BIN><SE1>AVG_Punch_Hit</SE1><BGM>BGM_Empty</BGM>:（ドンッ）
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>276</BIN><Night><SE1>AVG_20Winter_Door_Close</SE1>:……
()<Speaker></Speaker>||:部屋に入ると窓の前に座るAK-12が見えたが、//nアンジェはもうさほど変に思わなくなった。
AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:珍しいわね、若者にあんなに喋るなんて。+感動しちゃったわ。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:あなたは他の子と一緒に外で警戒するはずじゃなかった？
NPC-AngeDamage(0);AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:今の私は怪我人よ、休憩ぐらいは取らせて。+それに、アンジェには話し相手が必要だと思ってね。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:……
()<Speaker></Speaker>||:AK-12そっちのけで、アンジェは窓のカーテンを閉め、//nベッド手前の椅子に座った。
AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:張り詰め過ぎよ。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:いつからメンタルクリニックを始めたの？//nこんなことするのRPK-16ぐらいだと思ってた。
NPC-AngeDamage(0);AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:人間の身体言語分析を学んだことがあるわ。+アンジェは窓が嫌いだけど、私たちがいる時は、//nわざわざドアに向かって座ろうとはしなかった。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:……だってここはベルリンなのかパラデウスの巣窟なのか//nもう分からなくなってきているわ。+なんなら両者に違いはないかもしれない。
NPC-AngeDamage(0);AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:どのみち、誰かの手を借りることになるわよ、アンジェ。+パラデウスはあなた一人で潰せるような組織じゃない。+小僧のために言ってるわけじゃないけど、一応JとKが紹介した人だから。+もし今日彼が来てくれなかったら、もうみんなあそこで終わってた。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:分かっている……ライトなら信用できる、そんなの分かっている。+だけど、彼一人だけを信じたところでどうにもならない。彼の部下に内通者がいる可能性がある限り、こっちの計画を全部教えることはできない。+彼が一人で私たちについて来るのなら話は別だけど。
NPC-AngeDamage(0);AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:最悪、私たちがいるから。//n「反逆」って名前だけど、あなたを裏切ることはないわ。+あっ、そうそう、あとグリフィンの指揮官もいたわね。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:……ライトの件はもう少し考えさせて。
NPC-AngeDamage(0);AK12(16)<Speaker>AK-12</Speaker><Position>0,60</Position>||:それでこそ、私の知るアンジェよ。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(16)<Position>0,60</Position>||:ブレーメンの時よりも、今は目標がはっきりしているわ。+グレイを辿れば、ウィリアムの計画をすべて知ることができる。+あの女が今の第一目標よ。
NPC-AngeDamage(0);AK12(15)<Speaker>AK-12</Speaker><Position>0,60</Position>||:何があっても、彼女の計画を成功させるわけにはいかないわね。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;AK12(15)<Position>0,60</Position>||:……ええ、絶対に。+テロ襲撃なんて絶対に成功させるわけにはいかない。
AK12(18)<Speaker>AK-12</Speaker><Position>0,60</Position>||:そういえば、その話なんだけど、あなたもしかして……
()<Speaker></Speaker>||:……+話の途中で、AK-12は急に口を止めた。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>||:……AK-12？
AK12(18)<Speaker>AK-12</Speaker><Position>0,60</Position>||:敵襲よ。
()<Speaker></Speaker>||<震屏3><SE1>AVG_Broken_Glass</SE1><BGM>10230</BGM>:（パキンッ）
AK12(17)<Speaker>AK-12</Speaker><Position>0,60</Position>||<SE1>AVG_weapon_reload</SE1>:アンジェ！伏せて！
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:（ガラガラガッシャーン）+カーテンの向こうのガラスが急に大きな何か破られた。//nアンジェは反射的にベッドの反対側に跳び込み、その陰で拳銃を取り出した。
()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_n</SE1>:（銃声）
()<Speaker></Speaker>||<SE1>AVG_Cut_Watermelon</SE1>:しかし窓を破って入ってきたパラデウスは、//nすでにAK-12に脳天を撃ち抜かれた。
()<Speaker></Speaker>||<SE1>AVG_The_Division_Flash_Bomb</SE1>:（コロコロ）
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||:グレネード！
()<Speaker></Speaker>||<震屏3><SE1>AVG_The_Division_Flash_Bomb_Explosion</SE1>:（爆発音）
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||:ケホッ……ケホッ……+クソ……催涙弾だ……
()<Speaker></Speaker>||<SE1>AVG_Door_Hit</SE1>:アンジェがタオルを取りに行こうとしたその時、//n部屋のドアが誰かに蹴り開けられた。+AK-12は銃口をドアに向け、すぐにでもトリガーを引こうとした。
NPC-Light(1)<Speaker>ライト</Speaker>||:アンジェさん！+――ケホッケホッ！？
()<Speaker></Speaker>||:部屋に入ってきたのは同じく警戒していたライトだった。+顔には血の跡がついており、両手にナイフと拳銃を持っていた。
NPC-Light(1)<Speaker>ライト</Speaker>||:アンジェさん！大丈夫ですか！+襲撃されました！
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||:ええ、見れば分かるわ。
()<Speaker></Speaker>||:部屋の入口に倒れているパラデウスの死体を見て、アンジェはすぐに分かった。+窓を破って入ってきたパラデウスも……かつて何度も見たことのある敵だった。+パラデウスのストレリツィ。+気を抜いていた。+あの女はそう簡単に諦めてくれない。警戒するべきだった。
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:躊躇する間もなく、廊下の曲がり角からまた銃声が響き、//nライトはやむを得ず部屋に入って隠れた。
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||:RPK-16たちは？
AK12(18)<Speaker>AK-12</Speaker><Position>0,60</Position>||<CGDelay>0.5</CGDelay>:今連絡している……
AK12(18)<Speaker>AK-12</Speaker><Position>0,60</Position><Delay>1</Delay>||<SE1>AVG_21Winter_Error</SE1>:ダメよ！ジャミングされてる！
NPC-Light(1)<Speaker>ライト</Speaker>||:こっちも同じです！支援を呼べず、警報も鳴らせません！
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||:どうやら本当にあいつを怒らせたようね。
()<Speaker></Speaker>||<SE1>AVG_weapon_reload</SE1>:思わず舌打ちすると、アンジェは拳銃に弾を込めた。
NPC-Light(1)<Speaker>ライト</Speaker>||:これほどの騒ぎを起こしていますから、すぐに気付いてもらえると思います。+援軍が来るまで持ちこたえられれば！
AK12(18)<Speaker>AK-12</Speaker><Position>0,60</Position>||:……それはおそらく無理ね。
NPC-Light(1)<Speaker>ライト</Speaker>||:なに？
()<Speaker></Speaker>||<SE1>Explode</SE1><SE1>AVG_20Winter_Burnfire_Loop</SE1>:（パラッ）
NPC-AngeDamage(3)<Speaker>アンジェリア</Speaker>||<火花>:燃焼弾。+このまま私を焼き殺すつもりかしら。
