()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>356</BIN><BGM>10194</BGM>:……+アンジェの臨時拠点。
AN94(0)<Speaker>AN-94</Speaker>||:では、どうしますか？
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;AN94(0)||:さすがに、何の準備もなしに突っ込むのは無謀ね。+あそこはウィリアムと関係のある場所。+いくら見た目がボロボロの洋館でも、//n中には大量のパラデウスが潜んでいると考えた方がいいわ。
NPC-Ange(7);NPC-Light(1)<Speaker>ライト</Speaker>||:こちらの人員を動かすこともできますが。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(1)||:いいけど、一番信頼している者だけにしてちょうだい。+じゃなければ、まだあなた一人がついてきた方がいいと思うわ。
NPC-Ange(7);NPC-Light(1)<Speaker>ライト</Speaker>||:……分かりました。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:場所はベルリン市内の高級住宅街。+人けは少ないけど、治安のいい場所よ。+大勢で押しかけたら、きっと気づかれるでしょうね。
NPC-Ange(7);AK15(0)<Speaker>AK-15</Speaker>||:逆に言えば、パラデウスも大勢で動くのが難しい。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:AN-94、あなたとライトは外で待機して。+ライトはドイツ国内での緊急執行権を持っている。//n仮に関係のない者に気づかれても、大事になるのを避けれるはず。+それに、外からのフォローもきっと必要になると思うわ。
AN94(0)<Speaker>AN-94</Speaker>||:了解。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:AK-15とRPK-16は私について来て。直接正面から入る。+現時点の情報では、あの洋館は今誰も住んでいないはず……//n本当かどうかは知らないけどね。+ただどっちにせよ、別の入り口から入る必要はないと見たわ。+突撃担当はAK-15、電子戦担当はRPK-16。+なにかあったら直ちに報告するように。
AK15(0)<Speaker>AK-15</Speaker>||:了解。
RPK16(0)<Speaker>RPK-16</Speaker>||:了解。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:以上、計画はなし、作戦もなし。唯一の命令は、勝手な発砲は禁止する。+もちろん、もし本当に運よくパラデウスの連中がいたら、+好きなだけ蹴散らしなさい。責任はすべて私がとるわ。
RPK16(0)<Speaker>RPK-16</Speaker>||:では、いつ出発しますか？
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:三時。+それまでに万全な準備をして来なさい。
()<Speaker></Speaker>||:テーブルに広げた地図を畳み、アンジェは少し黙り込んだ。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:バーに突入したことは、きっともうサーに伝わっているはず。+これはあいつに残した、私に連絡をとるための時間でもあるわ。+もし三時までになんの消息もなかったら、このまま行動を開始する。
NPC-Light(0)<Speaker>ライト</Speaker>||:アンジェさん。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:どうした？
NPC-Light(0)<Speaker>ライト</Speaker>||:……少しお話があります。
()<Speaker></Speaker>||:それぞれ準備を始めた反逆小隊の傍らで、ライトはアンジェに声をかけた。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:今？
NPC-Light(0)<Speaker>ライト</Speaker>||:多分、今しかありません。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:いいわ。
()<Speaker></Speaker>||:アンジェは適当に椅子を引っ張り出し、ライトに座らせた。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:なんの話？+まさか急に怖気ついた？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:もちろん違います。アンジェさんのことは尊敬していますし、//nアンジェさんの判断を信じています。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:自分は尊敬されるほどの人間ではないと思うわ。+特にあなたのようないい子ちゃんからしたら、//n私とは反りが合わないでしょう？+エージェント学校で、道徳の成績でさえAを取るような優等生って感じだし。
NPC-Ange(7);NPC-Light(2)<Speaker>ライト</Speaker>||:そんな学校になんて通ったことありませんよ……//nもしかして、ソ連にはエージェント学校があるんですか？
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(2)||:あら、そっちにはないの？+こっちでは最初の授業でパートナーになる犬を選んで、+そして卒業試験で、その犬を殺さなければならなかったわ。
NPC-Ange(7);NPC-Light(0)<Speaker>ライト</Speaker>||:酷いですね……命令に従わせるため、ですか？
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:或いは、教官が猫好きだからかもしれないわね。
NPC-Ange(7);NPC-Light(2)<Speaker>ライト</Speaker>||:えっと、もしかしてジョークですか？
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:面白くなかった？
NPC-Ange(7);NPC-Light(0)<Speaker>ライト</Speaker>||:やめてくださいよ。+本気で訊きたいことがあるんです。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:……言ってごらん、できる範囲でアドバイスするわ。+とはいっても、あまり過信しないで欲しいわね。//n私はそんなに尊敬されるべき人間ではないとさっきも言ったはずよ。+そもそも、なんでそんな風に見られているのかも不思議でたまらないわ。
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:謙遜し過ぎです。+でもやはり、僕はあなたのような人間になりたい。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:私のような人間？
NPC-Light(3)<Speaker>ライト</Speaker>||<BGM>BGM_Empty</BGM>:そう、僕は「英雄」になりたいです。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:……+英雄と呼ばれるような人間は、もう全員墓の中にいるわよ、少年。
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:何人倒れても、その後に続く者が現れる。//nそれこそが、英雄の本質だと思います。+僕もあなたや他の先輩たちのように、この世界のために尽くしたい。+たとえ自分の命を捧げることになっても。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:それを言うには、あなたはまだ若過ぎるわ。
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:確かに僕はまだまだ中途半端ですが……+アンジェさん、それは僕にはまだ進むべき先があるということです。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:……なんでそんなことを思っているの？
NPC-Ange(7);NPC-Light(0)<Speaker>ライト</Speaker>||:あなたからしたら、僕の話はきっと非常に幼稚でつまらないでしょう。+ですが……僕は本当に、心の底からあなたのことを尊敬しています。+なぜなら、あなたのやっていること全てが、//nこの世界の明日に繋がっていますから。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(0)||:……別に幼稚でもないし、つまらなくもないわ。+だけどライト、この時代には、理想主義者の居場所なんてないの。+あなたのように、その問題を純粋に捉えている者の方が、今や珍しい。+でもそれも、理想主義がもう消えてなくなるべきという意味ではない。+理想を持つこと自体が、貴重なことだから。
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:……ありがとうございます。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:で、話したかったことはそれだけ？+正直言って、あなたはもう十分強い意志を持っているわ。+私が何を言おうと、あなたの信念は揺るがない。
NPC-Light(3)<Speaker>ライト</Speaker>||:そうですね……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:ライトは自分のバックからカフスボタンを一つ取り出した。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:「U」？+……それって、シュタージの決まり事？+シュタージの上級エージェントって、//nみんなアルファベットを自分のコードネームにするの？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:最初の頃、エージェントの数がちょうど26名だったと聞きました。+しかも彼らの名前の頭文字がみんな違っていたから。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:じゃあなたは「L」になるじゃないの？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:今はもう名前で決めていません。皆自分の気に入った単語で決めているんです。+或いは、本人の象徴と言えるような何かで。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:じゃあなたは？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:「UNKNOW」+名もなき者、です。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:……+ずっとあなたを、Jの部下だと思っていたわ。
NPC-Light(0)<Speaker>ライト</Speaker>||:J先輩にはずっとお世話になっています、子供の頃から。+彼は昔、母の弟子でした。+それに……僕はまだ上級エージェントになったわけではありません。
()<Speaker></Speaker>||:ライトの顔を見ると、アンジェはすぐ何かに気づいた。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:もしかして怖気ついた？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:……もう少しオブラートに包んで言ってくれたら、嬉しいです。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:少なくとも私から見たら、あなたはJよりずっと優秀だわ。
NPC-Light(3)<Speaker>ライト</Speaker>||:J先輩はただ僕とやり方が少し違うだけです。+……僕はまだ経験が浅いし、目ぼしい実績もありません。+だからこのボタンを受け入れられるかどうかも、正直分かりません。
()<Speaker></Speaker>||:ライトは指でボタンを摘まんで、アンジェに渡した。+一瞬驚いたアンジェはボタンを受け取り、それを丁寧に見つめた。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:これを受け取ったら、あなたは何か変わるの？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:多分何も変わらないでしょう。せいぜい姉が怒るぐらいかな。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:じゃ何を悩んでいるの？+姉に門前払いされるのが怖い？
