()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>169</BIN><黑屏2><BGM>BGM_Sneak</BGM>:ドイツ、ブレーメン郊外。
()<Speaker></Speaker>||:ブレーメンは東ドイツの浄化エリアに位置する重要都市だ。+第三次世界大戦以来、市政府はその多様性に富んだ特徴をもとに//n更なる発展を遂げ、数多くの移入者を惹きつけた。+しかし、移入政策に乗り出したは良いものの、//n都市自身のキャパシティー上限により溢れた人口を収容できず、//n多くの人民は難民エリアへと流れ、苦しい生活を強いられていた。+市政府は明らかに汚染エリアの民衆の//n安息の地に対する需要を見誤っていた。+今もなお、行き場を失った大量の難民が、//n生計を立てようとここへ押し寄せている。
()<Speaker></Speaker>||:関所の前は、騒々しい人混みでごった返している。+ブレーメンの庇護を受けられる機会は、そうあるわけではない。//nたとえ難民エリアの掘っ立て小屋だろうと、得難いことに変わりはない。+難民でなくとも、一般のルートからブレーメンに入るには、//n厳格な審査プロセスを要する。+政府の承認した通行証がなければ、//nたとえ隔離ゾーンを通過できても、隔離壁の向こうへ入るのは不可能だ。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:……
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>難民</Speaker>||:……あ、すまない。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-PasserbyM(0)||:平気よ、先にどうぞ。
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>難民</Speaker>||:い、いいのか？
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:ええ。+人を待ってるから。
()<Speaker></Speaker>||:アンジェリアの声は珍しく和らいでいた。
()<Speaker></Speaker>||:炎天下のもと、アンジェリアはすでに関所の前で15分間も佇んでいた。//n彼女は後から来た者に順番を譲り続けている。+その姿はまるで落ちぶれたホームレスのようだった。//n皮膚に刻まれた物騒な傷痕を隠すために、//n彼女は全身をしっかりと覆い隠していた。+いかなる理由だろうと、人目に付くことは避けたかったが、//n幸いそこには、似たような出で立ちの者が少なくなかった。+この時代を生きる者にとって、//n身体を他人に見られたくない理由などいくらでもある。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:（……あと二人か？）
()<Speaker></Speaker>||:審査の列は緩やかではあるが、前へと進んでいた。+この人混みを列と呼べるかすら怪しいが、//nすべては規則正しく整然と行われているようだった。//n管理が行き届いているのが見て取れる。+当然のように、アンジェリアの周囲の面々も次々と入れ替わっている。+そんな中では、彼女と同様に急ぎもしない連中の異常さが一層際立つ。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:（武器はなし……こっちを舐めてるの？）+（或いは、隠し持つのに何か不都合が？）
()<Speaker></Speaker>||:アンジェリアは隣のフェンスを腕で軽く叩いた。//n軽快な音は喧噪にかき消され、誰も彼女の動きには気づかない。+だが先ほどアンジェリアにマークされた二人は、//nその暗号めいた動きを目にしたとたん、明らかに緊張し始めた。//n泳いでいた二人の視線が、期せずして彼女に定まった――ほんの一瞬だけ。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||<BGM>BGM_Empty</BGM>:……おはよう。
()<Speaker></Speaker>||:アンジェリアは二人と視線を交わした。+驚いた二人は、即座に視線をアンジェリアから逸らした//n――尾行においてもっとも危惧すべきなのは、目標に怪しまれることである。//nアンジェリアはまさにこの条件反射を利用したのだ。
()<Speaker></Speaker>||<BGM>BGM_Danger</BGM>:二人が視線を逸らした刹那、//n立ち通しだったアンジェリアはフードを被り、素早く人混みへと紛れた。+目標が視界から消えたと相手が気づくのは一瞬だったが、//n老練なエージェントにとっては、それだけで十分だった。
特工A()<Speaker>エージェントA</Speaker>||:しまった！
()<Speaker></Speaker>||:重大なミスを犯したと気づいた二人は、//n後悔もそこそこに、慌てて行動し始めた。+しかし押し合いへし合いの人混みは、//n何者にとっても越えがたい障害と化していた。+たとえ訓練されたエージェントであろうとも、//n易々と通り抜けることはできない。
