()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>229</BIN><黑屏2><BGM>BGM_Room</BGM>:発電エリア。+数分前。
AK12(0)<Speaker>AK-12</Speaker><Position>0,100</Position>||:アンジェ、中枢エリアに着いた。システムに侵入して見つけた熱源も//n接近中。でも私たちのほうが少し早く到着できそうね。
NPC-AngeDamage(4)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>機甲じゃこういうところでの移動は不便ね。他の隊員は？</color>
AN94(0)<Speaker>AN-94</Speaker><Position>0,100</Position>||:すぐに着くわ、ETA一分後。
AK12(0)<Speaker>AK-12</Speaker><Position>0,100</Position>||:今さら言うのもなんだけど、//n私たち小型人形だけであのレベルの機甲に対抗するのってどうなのかしら？+M4みたいな粒子砲の配備を検討すべきなんじゃない？
NPC-AngeDamage(4)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>生きて戻れたら考えておくわ。ペルシカにいくつか作ってもらいましょ。</color>
AK12(0)<Speaker>AK-12</Speaker><Position>0,100</Position>||:つまり現状は自力で何とかするしかない、と。
NPC-AngeDamage(4)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>愚痴を溢すぐらいなら、プランを練ってたほうが建設的じゃない？</color>
AK12(0)<Speaker>AK-12</Speaker><Position>0,100</Position>||:愚痴と並行してプランが二十程度練れたわ。+もちろん、その結果は知りたくないでしょうけど。
NPC-AngeDamage(4)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>私の試算したプランの成功率は、あなたのよりえらく高いみたいだけど。</color>
AK12(0)<Speaker>AK-12</Speaker><Position>0,100</Position>||:あなたが命を惜しまないって想定してないからよ。
NPC-AngeDamage(4)<Speaker>アンジェリア</Speaker><通讯框>||:<color=#00CCFF>今回ばかりは本当に生きて帰れるとは限らない。私が必要としているのは敵を倒せるプランよ。</color>
