()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑点2><BIN>448</BIN><BGM>GF_22W_BGM_3</BGM>:……アヴェルヌス、西塔外部のデッキ。
()||:西塔の入り口からネイトたちがゾロゾロと出てきて、ボロボロに//nなったデッキを越えて、東塔へ向かった。+デッキの片隅に、無残な姿になったアーキテクトとゲーガーが転がっていた。+その二つの残骸の近くに、ナルシスはゆっくりと降り立つ。
Narciss(2)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:ほら、もっと吠えてみろよ、グリフィンの犬――
()||<SE1>AVG_Door_Hit</SE1>:言いながら、ナルシスが適当にゲーガーを蹴り飛ばす。ガコンと、//nゲーガーが飛行ユニットの残骸にぶつかり、地面に落ちた。
Narciss(2)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:動けよ！　これでおしまいなの？+役立たずのガラクタが！
()||<SE1>AVG_Cut_Watermelon</SE1>:ホバーブレードが宙に浮き、メスの如くアーキテクトの体を解体していく。
Narciss(2)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:ハハハハハ、ほらどうした！　もっと！　もっと抵抗してみろよ！
()||<SE1>AVG_Tinnitus</SE1>:何一つ反応はなかったが、ナルシスはブレードを操作する手を止めなかった。
()||<SE1>AVG_21Winter_Phone_Crash</SE1>:（カン――）//n突然、一本のブレードが何かに引っかかって動かなくなった。
Narciss(1)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:ん？
()||:アーキテクトの素体はすでに原型が残らないほど切り刻まれていた。//nしかし、骨格フレームの強度が高いせいか、一本のホバーブレードが//n骨格の隙間に挟まれ、ナルシスの命令通りに動かなくなっていた。
Narciss(2)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:チッ！　これだからガラクタが！+おい！
Narciss(2)<Position>0,-100</Position><同时置暗><Speaker></Speaker>||:ナルシスの苛立ちがその場に居た他のネイトたちに向けられる。
Narciss(2)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:あんた！　ワタシのブレードを取ってこい！
Nyto(1)<Speaker>黒ネイト</Speaker>||:……は、はい。
()||:指名された黒ネイトはブルブルと震えながら、アーキテクトの骨格に//n挟まれたブレードを取り出そうとした……+ただどうも力がないようで、どうやってもブレードを取り出すことは//nできなかった。
Nyto(1)<Speaker>黒ネイト</Speaker>||:も、申し訳ありません、ナルシス姉様……
Narciss(1)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:あんたもガラクタか！
()||<SE1>AVG_Cut_Watermelon</SE1>:怒りだしたナルシスはホバーブレードを恣意に放ち、//n周りのネイトたちを巻き込みながら暴れ出した。+すでにデッキにいるネイトたちは恐怖でその場に縮こまり、//n西塔の入り口にいたネイトたちも、外へ出ることができなかった。
()||<SE1>AVG_tinnitus_0</SE1>:その時、空中を飛び回るホバーブレードが突然止まった。
Narciss(1)<Position>0,-100</Position><Speaker>ナルシス</Speaker>||:なんだ？！
()||:ナルシスは止まったホバーブレードに何度も指令を送ったが、//nブレードはビクとも動かない。
()||<SE1>AVG_21Winter_Phone_Crash</SE1>:次の瞬間、止まったブレードは粉となって、ザラザラと飛び散った。
