()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>356</BIN><narrator>:モスクワ、セーフハウス。
()||<BGM>GF_2022_Summer_AVG_1</BGM>:コンクリート除去剤をふんだんに使って、マギーはようやく//nキャサリンをドラム缶の中から救い出した。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:うっ……肌がジャリジャリしてる……
NPC-Scalper(3);ColtWalker(1)<Speaker>マギー</Speaker>||:出られただけでマシと思え。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(1)||:ケチ！　もっといい除去剤もあっただろうに！
NPC-Scalper(3);ColtWalker(1)<Speaker>マギー</Speaker>||:使ったのはお前のくれた金だが、使い切った方がよかったのか？
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(1)||:ああ！そうだった！　アタシの金！返せ！
NPC-Scalper(3);ColtWalker(1)<Speaker>マギー</Speaker>||:いやいや、あんなメッセージまで残しておいてさ……+「さようなら、マギー……」って。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:うるさい！！！　あの時は本当に死ぬかと思ってたの！！！
()||<SE1>AVG_va_addingredient</SE1>:マギーをポカポカと叩いた後、キャサリンは自分の素体に潤滑剤を入れ始めた。
()||<SE1>AVG_File_Put</SE1>:そして、ソファーに体を埋めながら、マギーに訊く。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||<BGM>BGM_Empty</BGM>:んで、その依頼ってのはなに？
NPC-Scalper(3);ColtWalker(3)<Speaker>マギー</Speaker>||<BGM>GF_21summer_avg_SecretAgent</BGM>:……+まだよく分からない。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(3)||:分からないのに引き受けたのか？
NPC-Scalper(3);ColtWalker(3)<Speaker>マギー</Speaker>||:きっと簡単な仕事じゃないだろうな。+引き受けただけで、先方はお前をマフィアから助けてくれた。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(3)||:……そんな美味しい話あるわけないよ。そのうちつけが回ってきそう。
NPC-Scalper(3);ColtWalker(1)<Speaker>マギー</Speaker>||:安心しろ、毎回なんとかなってきたんだ、今回もきっとなんとかなる。
NPC-Scalper(0)<Speaker>キャサリン</Speaker>;ColtWalker(1)||:そうだね。+んで、いつから仕事が始まるの？
NPC-Scalper(0);ColtWalker(3)<Speaker>マギー</Speaker>||:今。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(3)||:は……？今？　どうやって？
ColtWalker(3)<Speaker>マギー</Speaker>||:そのうち分かるさ。今のところ、依頼名の「ロイヤルカジノ」と、//n匿名の連絡先しかもらえていない。
()||<SE1>AVG_tele_connect</SE1>:（ピッ――）+マギーは匿名の連絡先との通信録画を呼び出した。
()<Speaker>серый</Speaker><通讯框>||:<color=#00CCFF>あなたがこの依頼を受けるにふさわしい人物なのかを見極めるため、//n面接を受けてもらうことになったわ。面接の時間と場所は――</color>
NPC-Scalper(3)<Speaker>キャサリン</Speaker>||:逆探知は、できないよね……
NPC-Scalper(3);ColtWalker(3)<Speaker>マギー</Speaker>||:こういう相手は久しぶりだ。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(3)||:マフィアを簡単に説得できるなんて……きっと只者じゃないよ……+一難去ってまた一難か。
NPC-Scalper(3);ColtWalker(3)<Speaker>マギー</Speaker>||:なんなら泣き面に蜂まであるな。
NPC-Scalper(3)<Speaker>キャサリン</Speaker>;ColtWalker(3)||:まぁでも、一応手がかりはなくもないよ。「серый」って単語、//nロシア語では「灰色」って意味なんだ。
ColtWalker(3)<Speaker>マギー</Speaker>||:灰色……+おそらく何か意味があるのだろうな、その謎も解かなければならない……+なんか昔を思い出すな、あの時の客は、今ほどしつこくなかったが。
()||<黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>272</BIN><narrator>:数日後、ブレーメン、フローラ研究所。
()||<BGM>BGM_Brain</BGM><SE1>AVG_footsteps_cave</SE1>:指定された時間通りに、マギーは市の中心部に位置するビルに到着し、//n受付係の案内に従い、待合室に入った。
()||<SE1>Stop_AVG_loop</SE1>:受付係が行ってしまうと、広い待合室の中は、マギー一人になった。+移動の途中、マギーは「ガラテア」というロゴを見たが、検索しても//n何も分からなかった。
()<Speaker>？？？</Speaker>||:マギーさん？
()||<SE1>AVG_20Winter_Door_Open</SE1>:ドアが開き、一人の白衣を着た女性がマギーを手招きした。
NPC-Leone(0)<Speaker>？？？</Speaker>||:こちらへどうぞ。
()||<黑点1>:
()||<黑点2><BIN>412</BIN>||<SE1>AVG_footsteps_cave</SE1>:白衣の女性に連れられ、マギーはオフィスに入り、ソファーに座った。
()||<SE1>Stop_AVG_loop</SE1>:女性は淡々と喋り出す。
NPC-Leone(0)<Speaker>？？？</Speaker>||:では、面接を始めます。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:ああ。
NPC-Leone(0)<Speaker>？？？</Speaker>;ColtWalker(3)||:まずはお名前をどうぞ。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:マギー・ポンジ。
NPC-Leone(0)<Speaker>？？？</Speaker>;ColtWalker(3)||:職業。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:うーん……社会工学者、かな。
NPC-Leone(0)<Speaker>？？？</Speaker>||:……
()||<SE1>AVG_21Winter_Click_Keyboard</SE1>:マギーの喋ったことを、女性は黙々と記録する。
ColtWalker(3)<Speaker>マギー</Speaker>||:その代わりと言ってもなんだか、あんたは？
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(3)||:「ロイヤルカジノ」の依頼人。この前も連絡をしたはずです。+それでは、今から、あなたにはテスト受けてもらいます。テストを//n通過した場合のみ、あなたは依頼を受けることができます。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:そうか。じゃあ、始めてくれ。
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(3)||:すでに始まっています。+マギーさん、あなたの一番得意な方法で、私があなたに仕事を//n依頼したくなるよう、仕向けてみてください。
NPC-Leone(0);ColtWalker(1)<Speaker>マギー</Speaker>||:うん？　方法は何でもいいのか？
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(1)||:もちろんです。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:その前に、まずは一つ確認しておきたい――+あたしに依頼することができるのは、依頼人だけだよな？
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(3)||:もちろんです。
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:じゃあこのテストは通過不可能だ。
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(3)||:……+なぜ？
NPC-Leone(0);ColtWalker(3)<Speaker>マギー</Speaker>||:あんたは依頼人じゃないからだ。
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(3)||:私を怒らせて依頼を取るつもりですか？+それはあまりにも失礼です。
NPC-Leone(0);ColtWalker(1)<Speaker>マギー</Speaker>||:そういう意味じゃないよ、レオーネさん。
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(1)||:……
NPC-Leone(0);ColtWalker(1)<Speaker>マギー</Speaker>||:声紋と顔を解析したら、すぐあんたの正体を突き止めることができた。+去年発表したフローラ研究所の報告は実に見事だったぜ。+ただ、こういうのもなんだが、あんた程度じゃ、依頼人としては//n格が足りないな。+なんせ、本物の依頼人は昨日、面倒なことを//n一瞬で解決してくれたからな。
NPC-Leone(0)<Speaker>依頼人</Speaker>;ColtWalker(1)||:はい？
NPC-Leone(0);ColtWalker(1)<Speaker>マギー</Speaker>||:今さら名札を隠してももう遅いぜ。+というか、名札なんか見なくても、これぐらいのことは余裕でできる。
NPC-Leone(0)<Speaker>依頼人</Speaker>||:……+分かりました。
()||<SE1>ClothingUp</SE1>:驚きの表情が徐々にレオーネの顔から消え、また再び淡々とした態度に戻った。
ColtWalker(1)<Speaker>マギー</Speaker>||:なら――
()||<SE1>AVG_Applause</SE1>:（拍手）
()||<BGM>BGM_Empty</BGM><Night>:拍手の音と共に、室内の明かりが一瞬で消えた。+マギーの目が暗闇に馴染んできた頃になると、レオーネはいなくなっていた。+代わりに、暗闇の中で、立体映像が映し出された。
NPC-MrsGray(0)<Speaker>серый</Speaker><通讯框>||<BGM>GF_22W_BGM_1</BGM><SE1>AVG_tele_connect</SE1>:<color=#00CCFF>初めまして、マギーさん。</color>
NPC-MrsGray(0)<通讯框>;ColtWalker(1)<Speaker>マギー</Speaker>||:……「ミセス・グレイ」か？
