()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-MorridowNew(1)<Speaker>モリドー</Speaker><通讯框>||<BIN>72</BIN><黑屏2><SE1>AVG_tele_connect</SE1><BGM>10220</BGM>:<color=#00CCFF>グリクとブラメドの信号をロストしました。</color>+<color=#00CCFF>敵は司令室を制圧して、こちらの信号を切ったようですね。//nこれでは予定時間まで持ちません。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>アシュレイ</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>最上階に飛行ユニットの準備ができました。//n救護設備も一通り揃えております。</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>ネムラン</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>お父様の新しい命令です。</color>+<color=#00CCFF>ニモゲンを捕獲しなさい。</color>
NPC-MorridowNew(1);NytoWhite(0)<Speaker>アシュレイ</Speaker><Position>0,50</Position><通讯框>||:<color=#00CCFF>それでは時間が……</color>
NPC-MorridowNew(1);NPC-Nemhran(0)<Speaker>ネムラン</Speaker><Position>0,100</Position><通讯框>||:<color=#00CCFF>サナがいます。</color>+<color=#00CCFF>それと70階の物も。</color>
NPC-MorridowNew(1)<Speaker>モリドー</Speaker><通讯框>;NPC-Nemhran(0)||:<color=#00CCFF>誰がそれを起動しに行くんですか？</color>
NPC-Nemhran(0)<Speaker>ネムラン</Speaker><Position>0,100</Position><通讯框>||<黑屏1>:<color=#00CCFF>私が。</color>
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><黑屏2><BIN>417</BIN>:ビーニードルシステム制御室の中、ネムランが一人モニターの前に立つ。
()<Speaker></Speaker>||:様々な情報が更新されていくメインモニターの隣で、//nもう一つのモニターが、ネイトたちの防衛線を引き裂き、//n45階へ上がるタラクサクムの姿を映していた。+東塔の防衛線が次々と食い破られていく。+しかしネムランの視線は、ダンデライオンに集中していた。
NPC-Nemhran(0)<Speaker>ネムラン</Speaker><Position>0,100</Position>||<黑屏1>:ルニシア、帰ってきたのね。
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:福音アクシスが光り輝く。+……+……
()<Speaker></Speaker>||<黑屏2><BGM>10220</BGM><BIN>446</BIN>:東塔、44階。+その辺りにいるネイトたちは、突然持ち場を放棄し、//n一斉にタラクサクム目掛けて突撃してきた。
G11Mod(0)<Speaker>Gr G11</Speaker>||:えっ？　気のせい？　なんか敵が多くなってるんだけど？+待って待って、なんか怖い！？
()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_n</SE1>:（銃声）+AR-15はすぐに位置を移動した。
AR15Mod(5)<Speaker>ST AR-15</Speaker>||:登って！　こんなところで足止めを食らったらおしまいよ！
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:416は何体もネイトを撃ち倒す。+しかし、倒した数だけ、また別のネイトが押し寄せてくる。
HK416Mod(0)<Speaker>416</Speaker>||:こいつら、一人しか狙ってないわね！+ねえ、ダンデライオン！　あんたってネイト誘惑装置なの？
NytoIsomer(3)<Speaker>ダンデライオン</Speaker>||:私はただのか弱いAI、必ず守ってね。
