()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>587</BIN><SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:一人の夜、君は窓辺の椅子にもたれかかり、夜風を浴びていた。+疲れ切った体を伸ばすと、じわじわと眠気が襲って来る。
()<Speaker>指揮官</Speaker>||:今日は早めに休もう。
()||<SE1>AVG_Bite</SE1>:（ガタガタ――）+けたたましい騒音で君が目覚める。ドアの外に何かいる。
()<Speaker>指揮官</Speaker>||:誰だ？
()||:……+返事がない、気のせいか？+ドアに近づいて、耳を凝らす。
()<Speaker>指揮官</Speaker>||<SE1>Stop_AVG_loop</SE1>:思い過ごしか……
()||<controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=8</controll_shake><黑屏2>0,5</黑屏2><SE1>AVG_Door_Hit</SE1>:（ドン――）+ドアが開き、思いっきり君の顔面にぶつかった。
()<Speaker>指揮官</Speaker>||:アアァ――
NPC-Tae(0)<Speaker>山田たえ</Speaker><GradientShow>2</GradientShow><Position>0,-290</Position><Scale>1.3</Scale>||<BGM>m_wv_title</BGM>:ほぁ……う゛……（挨拶しているようだ）
()||:あまりの痛さに、君は床に倒れ込んで手で顔を覆った。
()||<SE1>Rope</SE1><黑点1>:しかし当の本人は、何事もなかったかのように、君の服をつかんで、//n部屋の外に引っ張り出そうとした。
()<Speaker>指揮官</Speaker>||<黑点2><BIN>578</BIN>:たえ……どこへ連れてく気だ？
NPC-Tae(0)<Speaker>山田たえ</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:う……あ……（なんか言っている）
NPC-Tae(0)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:なにを言っているんだ？
()||:佐賀に来て数日、君はまだたえと意思疎通を図ることができず、//n推測するしかなかった。+外の真っ暗な廊下を見て、君は一抹の不安を感じた。
()<Speaker>指揮官</Speaker>||:<color=#A9A9A9>こんな夜中に……</color>+<color=#A9A9A9>まさか私を……</color>
NPC-Tae(0)<Speaker>山田たえ</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:ああ……う゛……（何かを注意しているようだ）
NPC-Tae(0)<Speaker>指揮官</Speaker><Position>0,-290</Position><Scale>1.3</Scale><同时置暗>||:なっ？
()||<黑点1><controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=13</controll_shake>:君は口を開くや否や、たえの言いたいことを理解した。+（ドスンドスンドスン――）//n階段を引っ張られ、目の前が真っ暗になっても、//n君はたえと共に未知らぬ道を進むしかなかった。
()||<黑点2><BIN>605</BIN>:夜の街は静かだった。暗い街灯だけが、行き来する者を//nぼんやりと見つめている。+たえにどれだけ引っ張られていたのか、ズボンが擦り切れて//nボロボロになる前に、君は立ち上がった。
()<Speaker>指揮官</Speaker>||:自分で歩くよ……
NPC-Tae(0)<Speaker>山田たえ</Speaker><Position>0,-290</Position><Scale>1.3</Scale>||:う゛……
