()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>166</BIN><BGM>BGM_Room</BGM>:ガラテア付属サナトリウム前。
NPC-Light(2)<Speaker>ライト</Speaker>||:アンジェさん！
()<Speaker></Speaker>||:ライトは息を切らしながらアンジェの後ろについていた。
NPC-Ange(6)<Speaker>アンジェリア</Speaker>||:坊や。
()<Speaker></Speaker>||:アンジェは足を止めた。
NPC-Light(2)<Speaker>ライト</Speaker>||:はい？
NPC-Ange(6)<Speaker>アンジェリア</Speaker>;NPC-Light(2)||:今の状況じゃなかったら、あなたに付いてこさせなかった。+もしどうしても私と一緒に行動したかったら、いくつか約束してちょうだい……//nまず一つ、私に「さん」をつけないこと。
NPC-Ange(6);NPC-Light(2)<Speaker>ライト</Speaker>||:えっ……はい、分かりました。
NPC-Ange(6)<Speaker>アンジェリア</Speaker>||:他はまたあとで。
()<Speaker></Speaker>||:そう言い残し、アンジェはまた前へ進んだ。
NPC-Light(1)<Speaker>ライト</Speaker>||:……はぁ。
AK12(12)<Speaker>AK-12</Speaker>||:気にしないで、別にあなたをどうこう思ってるわけじゃないから。+アンジェは誰に対してもああなのよ。
NPC-Light(3)<Speaker>ライト</Speaker>||:はい……ありがとうございます。
()<Speaker></Speaker>||:AK-12に苦笑いをしてお辞儀をすると、ライトはまたアンジェについて行った。+暫くすると、豪華な建物が視界に入り、アンジェはまた足を止めた。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:ここね？　レオーネを受け入れた療養施設ってのは？
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:はい、レオーネは今ここで療養を受けています。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>;NPC-Light(3)||:ふ～ん……てっきり会ってくれないかと思った。+こんな場所だから、あいつが拒否したら、私じゃどうにもならなかったわ。
NPC-Ange(7);NPC-Light(3)<Speaker>ライト</Speaker>||:レオーネに話し合う気があってよかったです。+アンジェさんが面会の申請を出した後、すぐに引き受けてくれました。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:なにか役立つ話を聞けたらいいわね。
()<Speaker></Speaker>||:アンジェは腕を組んで、正面入り口の方を一瞥した。
NPC-Ange(7)<Speaker>アンジェリア</Speaker>||:こういう静かにして欲しい場所にしては、関係ない人たちが多過ぎない？+AK-15？
AK15(6)<Speaker>AK-15</Speaker>||:大量のカメラを検知した。
NPC-Light(2)<Speaker>ライト</Speaker>||:……あ。
()<Speaker></Speaker>||:ライトはなにか思いついたように頭を掻いた。
