()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>576</BIN><BGM>BGM_Saga_AVG_Dusk</BGM>:
()||<SE1>AVG_AMB_waves_and_seagulls_oneshot</SE1>:……かすかな三味線の音が、君を呼び寄せた。+ゆうぎりは、夕焼けに染まった海を遠く眺めながら、//n手のバチで軽く三味線の弦をなぞっていた。+その横顔から、幾分かの哀愁が見られる。
()<Speaker>指揮官</Speaker>||:……ゆうぎり？
NPC-Yugiri(2)<Speaker>ゆうぎり</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:はい、指揮官はん。
()||:返事はするも、ゆうぎりは君の方へ振り向かなかった。+三味線も変わらず、幽々とした音を立てる。+三味線の音に合わせて、夕日も微かに揺れているように感じる。
NPC-Yugiri(0)<Speaker>ゆうぎり</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:わっちは、船に乗って佐賀に来んした。//nけどもうどの方向から来たんか、覚えておりんせん。//nもしかしたら、あそこから来たのかもしれんせん。
()||:ゆうぎりは手を上げ、遥か海の向こうを指さした。
()<Speaker>指揮官</Speaker>||:故郷が恋しくなったのか？　私でいいなら、帰郷に付き添ってあげよう。
()||:しかしゆうぎりは頭を横に振る。
NPC-Yugiri(2)<Speaker>ゆうぎり</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:「古郷や」+「寄るも障るも」+「茨の花」
NPC-Yugiri(2)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:これが所謂、郷愁ってやつか。
NPC-Yugiri(0)<Speaker>ゆうぎり</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:今更帰っても、わっちの記憶にある故郷はございんせん。//nそんならいっそのこと、思い出のままの方がいいかもしれんせん。
NPC-Yugiri(0)<Speaker>指揮官</Speaker><Position>120,-150</Position><Scale>1.85</Scale><同时置暗>||:……
NPC-Yugiri(2)<Speaker>ゆうぎり</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:いつか、指揮官はんはわっちらと別れ、元の世界に帰ってしまうんでありんすなぁ。わっちはその事に、ついさっき、気づいただけでありんす。
