()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2>:……
()<Speaker></Speaker>||<BGM>m_avg_labyrinth</BGM>:電子攻撃を受ける感覚が次第に収まっていき、//nアンナは仲間たちの意識が戻りつつあることを察知した。
Nytochild01(0)<Speaker>アンナ</Speaker>||<黑屏1>:この感じ……なんだか……ゲートの閉じた日みたい。
()<Speaker></Speaker>||<BIN>244</BIN><黑屏2><SE1>ClothingUp</SE1>:朧げな影が脳裏に浮かんだ。+そのよく知った人物は両手で優しく彼女の顔を包む。//n光を湛えた髪に抑制器は見当たらない。+アンナは必死に彼女に近づこうとするが、//nその人と彼女の距離は埋まらない。
？？()<Speaker>？？</Speaker>||:「ここに残って。幼い私たち、希望の残された私たちと共に」。
()<Speaker>アンナ</Speaker>||:あちしはアンタたちと一緒に行きたい、ダメ？+大きくなったら、あちし、アンタたちと一緒に戦えるよ！
()<Speaker>？？</Speaker>||:「あなたは祝福と庇護を受けた子。//n　あなたにはまだ生き続ける皆を守らなければならない」。
()<Speaker>アンナ</Speaker>||:アンタたちがここから居なくなっちゃっても、昔みたいになれる？
()<Speaker>？？</Speaker>||<黑屏1>:「私たちはまた会える、ヒガンの向こう側で。//n　その時になれば、あなたを呼ぶ私たちの声が聞こえる」。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:彼女たちは去った。+彼女たちはあちしたちのために戦いへと赴いたんだ。
()<Speaker></Speaker>||<BIN>173</BIN><黑屏2><黑屏1>:彼女たちとの連鎖があちしの頭から消えた。
()<Speaker></Speaker>||<BIN>175</BIN><黑屏2><黑屏1>:彼女たちは死んだの？//nでも、お父様はあちしたちが死なないって言ってたよ！
()<Speaker></Speaker>||<BIN>203</BIN><黑屏2><黑屏1>:ずっとお父様のことを信じていた。//nけど彼女たちは行ってしまう前に、お父様を信じてはいけないと言った。+彼女たちの声はもう聞こえない。//nけど代わりに、聞いたこともない声が聞こえる。
()<Speaker></Speaker>||<BIN>178</BIN><黑屏2><黑屏1>:外から来た意識？+あちしたち以外にも、ヒガンの声が聞けるヤツが？+その声があちしたちを助けてくれるの？//nそれとも、滅ぼしに来たの……？
()<Speaker></Speaker>||<BIN>107</BIN><黑屏2><黑屏1>:答えをくれる人は誰もいない。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:もしあちしがもう少しおっきかったら……//nもしあたしが無能じゃなかったら……一緒に戦えたの？+そしたら、私は本当のことを知れたの？
()<Speaker>？？</Speaker>||:まだ起きないの？攻撃はもう解除したってのに。
()<Speaker>？？？</Speaker>||<黑屏1>:まだ解除されてないのがあるんじゃない？
Nytochild01(0)<Speaker>アンナ</Speaker>||<BIN>229</BIN><黑屏2><震屏><BGM>BGM_Empty</BGM>:はっ……！
UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>BGM_Room</BGM>:どうやらあなたの新しい親戚が起きたみたいね。
NPC-Ange(1)<Speaker>アンジェリア</Speaker>;UMP45Mod(0)||:すごく息を切らしてる。悪い夢でも見たのかしら？
NPC-Ange(1);Nytochild01(2)<Speaker>アンナ</Speaker>||:……
NPC-Ange(1)<Speaker></Speaker>;Nytochild01(2)||:アンジェの注意は、彼女の頬を絶え間なく伝う涙に向けられた。
NPC-Ange(1)<Speaker>アンジェリア</Speaker>;Nytochild01(2)||:怖いの？
NPC-Ange(1);Nytochild01(2)<Speaker>アンナ</Speaker><Shake>||:そっ……そんなことない！
NPC-Ange(1);Nytochild01(2)<Speaker></Speaker>||:彼女はすぐに両手で頬の涙を拭うと、//n落ち着いて目の前の人たちを見据えるよう努めた。
