()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-Pamzan(12)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||<BIN>658</BIN><Night><黑屏2><BGM>10082</BGM>:ハハハ……
()||:ガングラティは低い笑い声をあげる。+その対面に立つアンジェは、震えた手で、ガングラティに//n銃を向けていた。
NPC-Pamzan(12)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||:なぜ撃たない？　まだ最後の一発が残っているだろう？
NPC-Ange(19)<Speaker>アンジェリア</Speaker>;NPC-Pamzan(12)<Position>0,-70</Position>||:……
NPC-Ange(19);NPC-Pamzan(12)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||:それとも、それは自分のために残した一発か？
NPC-Ange(22)<Speaker>アンジェリア</Speaker>;NPC-Pamzan(12)<Position>0,-70</Position>||:何が起きた？+それぐらい教えてくれてもいいでしょ？
NPC-Ange(22);NPC-Pamzan(13)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||:……お前にその質問をする資格はない！+すべての悲劇の始まりはお前だ、お前が兄貴とサナを殺したから……
NPC-Ange(22)<Speaker>アンジェリア</Speaker>;NPC-Pamzan(13)<Position>0,-70</Position>||:なんの話？+ベスランでのことを忘れたの？
NPC-Pamzan(13)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||<黑屏1>:忘れてなどいない！　忘れるわけがない！+ベスランで、お前が、兄貴とサナを殺したんだ……！
NPC-Ahmin(0)<Speaker>アヘミン</Speaker>||<黑屏2><BIN>654</BIN><边框>2</边框>:アンジェ……どうして？
NPC-Sana(3)<Speaker>サナ</Speaker><Position>0,210</Position>||<边框>2</边框>:アンジェおねえちゃん……銃をこっちに向けないで……怖いよ……
NPC-Ange(19)<Speaker>アンジェリア</Speaker>||<边框>2</边框>:……
()||<边框>2</边框>:アヘミンとサナが命乞いしても、アンジェは銃を下ろさなかった。
()<Speaker>ガングラティ</Speaker>||<边框>2</边框>:何をしてる！　銃を下ろせ！
NPC-Ange(20)<Speaker>アンジェリア</Speaker>||<边框>2</边框>:……
()||<SE1>RunStep</SE1><边框>2</边框>:大声で走って来るガングラティに、アンジェはただ冷たく笑った。
()||<BIN>9</BIN><SE1>AVG_rifle_finalshot_h</SE1>:（銃声）
()||<SE1>AVG_rifle_finalshot_3h</SE1><黑屏1>:（銃声）
NPC-Pamzan(10)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||<黑屏2><BIN>658</BIN><Night>:殺してやる！　今すぐ殺してやる！
()||<SE1>RunStep</SE1>:怒りに駆られて、ガングラティはアンジェ目掛けて突撃してきた。
()||<SE1>ClothingUp</SE1>:ただそんな直線的な動きは、アンジェにとって避けやすかった。
NPC-Ange(22)<Speaker>アンジェリア</Speaker>||:私は、その二人を撃つはずがない……
NPC-Pamzan(13)<Speaker>ガングラティ</Speaker><Position>0,-70</Position>||:<size=50>殺してやる！　殺シテヤル！　コロシテヤル！</size>
()||<SE1>RunStep</SE1><黑屏1>:ガングラティは怒り任せに、アンジェにナイフを振りかざす――
NPC-Sana(1)<Speaker>サナ</Speaker><Position>0,210</Position>||<黑屏2><BIN>129</BIN><边框>2</边框>:先生はまだなの？
