()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>357</BIN><BGM>m_avg_casual</BGM>:……ベルリン市内、臨時司令部。+部屋に入るなり、疲れ切った指揮官はソファーに倒れ込んだ。
UMP45Mod(0)<Speaker>UMP45</Speaker><通讯框>||:<color=#00CCFF>指揮官、無事司令部に着いたみたいだから、私たちは先に休むね。</color>
UMP45Mod(0)<Speaker>指揮官</Speaker><通讯框>||:ああ、今日はお疲れ。
UMP9Mod(0)<Speaker>UMP9</Speaker><通讯框>||:<color=#00CCFF>45姉はやくはやく！</color>
UMP45Mod(0)<Speaker>UMP45</Speaker><通讯框>||:<color=#00CCFF>はいはい。じゃあね、指揮官。また明日。</color>
()||<SE1>AVG_tele_disconnect</SE1>:通信が終わると、指揮官は額に手を当てた。
RO635Mod(0)<Speaker>RO635</Speaker>||:アンジェさんの様子はどうでした？
()<Speaker>指揮官</Speaker>||:まぁまぁ元気かな、少なくとも私の首を軽くへし折れそうだった。
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:そう言えば、マハリアンのことだけど――
()||<SE1>AVG_doorknock_wood</SE1>:ペロサがお茶を持ってきた。
()<Speaker>指揮官</Speaker>||:なに？
VP1915(0)<Speaker>VP1915</Speaker>||:指揮官、彼女は目を覚ました。+それと、これが必要だと思って。
()||:程よく温かなお茶を一口啜ると、//nほんわりとした香りが幾分の元気を与えてくれた。
()<Speaker>指揮官</Speaker>||:ダンデライオンを呼んできて。尋問の準備を。
VP1915(0)<Speaker>VP1915</Speaker>||:ダンデライオンは今ボーン村の資料を整理している。
()<Speaker>指揮官</Speaker>||<黑点1><BGM>BGM_Empty</BGM>:じゃあ、こっちで先に始めるか。
()||<黑点2><BIN>82</BIN><BGM>GF_EV9_Story</BGM>:部屋の中、マハリアンはすでに目を覚まし、椅子の上で冷たく指揮官を見た。+指揮官はマハリアンの前に椅子を置き、向かい合って座った。
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:……
()<Speaker>指揮官</Speaker>||:君の名前はマハリアンで間違いないよね？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:はい。+そういうあなたは？　本当にロビンなんですか？
()<Speaker>指揮官</Speaker>||:それは教えられない。だけど、このままロビンって呼んでも構わない。
NPC-Machlian(6)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:……やっぱり。+でも、あなたは私を助けてくれました。
()||:指揮官はタブレットを手に持ち、資料とマハリアンを細かく見比べた。+さきほど目を覚ましたばかりだからなのか、//nマハリアンはまだ幾分か眠そうだった。+顔だけなら、確かに資料にあるモリドーとほぼ同じだ。//nしかし彼女から発する雰囲気は、資料に書いてることと大分異なる。+モリドーはそこまで偽装に長けているのか、それとも本当に別人なのか？
()<Speaker>指揮官</Speaker>||:君はいつからパラデウスに入った？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:パラデウスに入ったことはありません。私は普通の人です。
()<Speaker>指揮官</Speaker>||:……+パラデウスには、君とまったく同じ容姿の人がいる。+名前はモリドー。+君と彼女は、どういう関係なの？
NPC-Machlian(6)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:……
()<Speaker>指揮官</Speaker>||:それとも、君は彼女なのか？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:私の名前はただ一つ、マハリアンだけです。
()<Speaker>指揮官</Speaker>||:やはり彼女との関係を言いたくないのか？
NPC-Machlian(6)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:彼女のことはどうもいいんです。知りたくありませんし、//n金輪際関わりたくもありません。
()||:「モリドー」という言葉を聞いただけで、彼女の目から苦痛と恐怖が溢れ出た。
()<Speaker>指揮官</Speaker>||:なら君の話に戻ろう。君を見つけた時、君はボーン村にいた。+ボーン村は何年か前に建てられたばかりの難民キャンプだ、//nそんなところで君は何をしていた？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:……放射線病を患った人たちを、治療していました。
()<Speaker>指揮官</Speaker>||:なぜそれを？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:理由はありません。そういう能力が備わっているから、//nそれを必要としている人たちを助けているだけです。
