()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<SE1>AVG_keyboardtype_sci</SE1><BIN>724</BIN><黑屏2><narrator>:■アーカイブ■ PACC76539820163287解析中……
()<Speaker></Speaker>||<narrator>:サマンサ・ショー（2009-2062）+旧名：エカテリーナ・ヴァシーリエヴナ・ペトロフスカヤ
()<Speaker></Speaker>||<narrator>:……+2034年、ジューコフスキー空軍技術アカデミー入学。+……+2037年、自動化エンジニアリング修士号を取得。//n同年、新ソ連軍の技術専門職に選抜される。【参考ファイル77】+……+2037年、姉ソフィアが反遺跡テロ組織パンドラの構成員で//nあることが確認され、逮捕される。刑務所内での面会時の様子は//n【参考ファイル81】にて。+……
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<narrator><SE1>AVG_keyboardtype_sci</SE1>:参考ファイル77解析中……
()||<黑屏1><CGDelay>0.7</CGDelay>:
()<Speaker></Speaker>||<黑屏2><BIN>654</BIN><CGDelay>0.5</CGDelay>:
NPC-shaw(7)<Speaker>エカテリーナ</Speaker>||<BGM>BGM_23S_Winter_Night</BGM>:皆さん、初めまして、エカテリーナ・ペトロフスカヤだ。+今日をもって、私はこの学校を卒業する。今年の卒業生代表として、//nこの場を借りて、後輩たちに最後の挨拶をしようと思う。
NPC-shaw(7)<Speaker>エカテリーナ</Speaker>||:無論、私のことを知っている人間ならば、私はこういう社交辞令よりも、//n研究室に籠って機械の相手をする方が好きだということもご存じだろう。+これは私の貴重な経験だと思ってくれていい。研究にのめり込むのは//nいいが、その研究を行うためにもやらねばならないことがある。//nだからこうして、私は教授どもの言うことに従って、大人しくここに//n立っている。
NPC-shaw(7)<Speaker>エカテリーナ</Speaker>||:私の故郷は「十字架の町」と呼ばれている場所だ。そこには塩湖や//n天然ガス、そして糞を撒き散らかす野生動物が大量に生息している。+それでも、私は自然よりも飛行機が好きだった。+紙の飛行機では飽き足らず、いずれ本物の飛行機に乗ってやろうと、//n子供の頃からずっとそう思っていた。+この学校に入った最初の授業で、先生は才能やら理想やら金儲けやら//n色々と語っていたが……+正直、くだらないと思った。+私がこの学校に来た理由はそんなに大したことじゃない。私自身、//nそんなに大した人間じゃないからだ。+勉強も、本当は全然したくなかった。+最後に楽しい結果が待っていなければ、私は勉強などまったく続けられなかっただろう。+まぁ、私がどっかのホテルでシェフとして働くなんて未来の方が//nよっぽどあり得んがな。+だからついでに言えば、この学校には一つだけいいところがある――+食堂が研究棟のすぐ近くにあって、昼ごはんが食べやすい。
()||<BGM>BGM_Empty</BGM><黑屏1><CGDelay>0.7</CGDelay>:
()<Speaker></Speaker>||<BIN>724</BIN><黑屏2><narrator><SE1>AVG_keyboardtype_sci</SE1>:参考ファイル81解析中……
()||<黑屏1><CGDelay>0.8</CGDelay>:
()<Speaker></Speaker>||<黑屏2><SE1>AVG_20Winter_Prison_Door</SE1><CGDelay>1.2</CGDelay><BIN>158</BIN>:
NPC-shaw(6)<Speaker>エカテリーナ</Speaker>||<BGM>BGM_Hume_ImFutue_Main</BGM>:……
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>||<CGDelay>1</CGDelay><SE1>AVG_Wheelchair</SE1>:
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>||:……+そんな死人を見るような顔をしないでよ。
NPC-Sofya(0)<Position>0,150</Position>;NPC-shaw(9)<Speaker>エカテリーナ</Speaker>||:……6年も家に帰ってこないやつは死んだも同然だろう。
NPC-Sofya(3)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(9)||:はは、カーチャがいて本当に良かった。お父さんとお母さんのこと//nそんなに心配しなくて済む。+今は軍に所属しているんだっけ？　家族がテロリストじゃ//n迷惑にならないかな？
NPC-Sofya(3)<Position>0,150</Position>;NPC-shaw(6)<Speaker>エカテリーナ</Speaker>||:……大したことない、どこにいようと私にとっては同じだ。+それよりどうしてこんなことになった？
NPC-Sofya(3)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(6)||:どうもこうもない――私がそう望んだから。
NPC-Sofya(3)<Position>0,150</Position>;NPC-shaw(6)<Speaker>エカテリーナ</Speaker>||:どうして？
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(6)||:人間はまだ遺跡の技術に触れてはならない。三歳児に核兵器の//n発射ボタンを預けるのはあまりにも危険よ。
NPC-Sofya(0)<Position>0,150</Position>;NPC-shaw(9)<Speaker>エカテリーナ</Speaker>||:それで遺跡署の要人を拉致したというのか？
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(9)||:……他に方法はなかったの。+遺跡署なんて、研究を建前に不当な富を集めている連中よ。
NPC-Sofya(0)<Position>0,150</Position>;NPC-shaw(9)<Speaker>エカテリーナ</Speaker>||:……バカが。
NPC-Sofya(3)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(9)||:……まぁね。
NPC-Sofya(3)<Position>0,150</Position>;NPC-shaw(6)<Speaker>エカテリーナ</Speaker>||:何人か死んだ程度で、遺跡の研究を諦めるような遺跡署ではない。
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>;NPC-shaw(6)||:……知っている。+それでも何かをしたかったの。+カーチャ、多分なんの意味もない行為かもしれないけど、//nそれでも唯一の方法だと、私は思っている。
NPC-Sofya(0)<Position>0,150</Position>;NPC-shaw(6)<Speaker>エカテリーナ</Speaker>||:それがバカだと言っているのだ。+牢屋の中で大人しく待ってろ、本当に正しいやり方ってのを見せてやる。
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>||:カーチャ、あなた……
()<Speaker>女性刑務官</Speaker>||:時間です、今日はお引き取り願います。
NPC-Sofya(0)<Speaker>ソフィア</Speaker><Position>0,150</Position>||:……あなた何をするつもりなの？
NPC-shaw(9)<Speaker>エカテリーナ</Speaker>||:私は全世界に証明してみせる、遺跡の技術などまったく必要ないということを。
()||<黑点1>:
